id_reforma,sdv002,sdc002,mdv001_1,mdv001_2,mdv001_3,mdv001_4,sdp002,sdt002,sdt003,sdu001_1,sdu001_2,data_hora_reforma,TipoAlarmeReleResistencia_id_tipo,TipoAlarmeResistencia_id_tipo,id_reacao,sdu002_1,sdu002_2,rotulo
54235,226.08,8.81,-1,-1,-1,-1,0.37,230,148,0,0,2024-04-01 06:59:44.287,1,1,196,46.1,24.0,0.0
54236,223.94,0.34,-1,-1,-1,-1,0.37,240,157,0,0,2024-04-01 07:00:06.993,1,1,196,48.2,24.0,0.0
54237,222.58,0.3,-1,-1,-1,-1,0.37,247,166,0,0,2024-04-01 07:00:29.672,1,1,196,49.9,24.0,0.0
54238,222.93,0.28,-1,-1,-1,-1,0.37,250,172,0,0,2024-04-01 07:00:52.418,1,1,196,51.6,24.0,0.0
54240,220.25,15.26,-1,-1,-1,-1,0.37,256,185,0,0,2024-04-01 07:01:37.954,1,1,196,54.7,24.0,0.0
54241,223.49,6.66,-1,-1,-1,-1,0.37,259,196,0,0,2024-04-01 07:02:00.646,1,1,196,56.0,24.0,0.0
54242,224.22,6.68,-1,-1,-1,-1,0.37,267,203,0,0,2024-04-01 07:02:23.313,1,1,196,57.3,24.0,0.0
54243,222.3,6.68,-1,-1,-1,-1,0.37,278,210,0,0,2024-04-01 07:02:46.033,1,1,196,58.4,24.0,0.0
54244,220.05,15.29,-1,-1,-1,-1,0.37,293,216,0,0,2024-04-01 07:03:08.830,1,1,196,59.4,23.9,0.0
54245,217.17,15.29,-1,-1,-1,-1,0.37,310,225,0,0,2024-04-01 07:03:31.546,1,1,196,60.3,23.9,0.0
54246,221.6,6.7,-1,-1,-1,-1,0.37,323,236,0,0,2024-04-01 07:03:54.308,1,1,196,61.1,23.9,0.0
54247,222.05,6.69,-1,-1,-1,-1,0.37,342,244,0,0,2024-04-01 07:04:16.984,1,1,196,61.9,23.9,0.0
54248,219.88,15.29,-1,-1,-1,-1,0.37,362,248,0,0,2024-04-01 07:04:39.683,1,1,196,62.6,23.9,0.0
54249,223.42,8.76,-1,-1,-1,-1,0.37,381,256,0,0,2024-04-01 07:05:02.376,1,1,196,63.3,23.9,0.0
54250,224.26,0.36,-1,-1,-1,-1,0.37,391,266,0,0,2024-04-01 07:05:25.050,1,1,196,64.0,23.9,0.0
54251,889.91,31.8,-1,-1,-1,-1,0.37,405,285,0,0,2024-04-01 07:06:26.493,1,1,196,65.5,23.9,0.0
54252,673.36,9.55,-1,-1,-1,-1,0.37,410,295,0,0,2024-04-01 07:06:49.185,1,1,196,66.0,23.9,0.0
54253,464.76,6.91,-1,-1,-1,-1,0.37,420,302,0,0,2024-04-01 07:07:11.872,1,1,196,66.6,23.9,0.0
54254,357.17,15.27,-1,-1,-1,-1,0.37,433,308,0,0,2024-04-01 07:07:34.542,1,1,196,67.1,23.9,0.0
54255,275.97,15.32,-1,-1,-1,-1,0.37,444,317,0,0,2024-04-01 07:07:57.296,1,1,196,67.6,23.9,0.0
54256,240.87,6.78,-1,-1,-1,-1,0.37,460,327,0,0,2024-04-01 07:08:20.000,1,1,196,68.1,23.9,0.0
54257,228.48,10.02,-1,-1,-1,-1,0.37,476,332,0,0,2024-04-01 07:08:42.662,1,1,196,68.5,23.9,0.0
54258,220.33,15.35,-1,-1,-1,-1,0.37,492,340,0,0,2024-04-01 07:09:05.437,1,1,196,69.0,23.9,0.0
54259,224.84,6.75,-1,-1,-1,-1,0.37,504,349,0,0,2024-04-01 07:09:28.243,1,1,196,69.4,23.9,0.0
54260,223.27,8.85,-1,-1,-1,-1,0.37,520,357,0,0,2024-04-01 07:09:50.941,1,1,196,70.0,23.9,0.0
54261,231.47,0.36,-1,-1,-1,-1,0.37,534,364,0,0,2024-04-01 07:10:13.592,1,1,196,70.8,24.0,0.0
54262,223.06,15.41,-1,-1,-1,-1,0.37,540,371,0,0,2024-04-01 07:10:36.269,1,1,196,71.5,24.0,0.0
54263,222.21,15.42,-1,-1,-1,-1,0.37,544,379,0,0,2024-04-01 07:10:58.994,1,1,196,72.0,24.0,0.0
54264,224.65,6.77,-1,-1,-1,-1,0.37,553,388,0,0,2024-04-01 07:11:21.761,1,1,196,71.2,24.0,0.0
54265,220.83,15.4,-1,-1,-1,-1,0.37,565,393,0,0,2024-04-01 07:11:44.501,1,1,196,69.2,24.0,0.0
54266,224.01,6.8,-1,-1,-1,-1,0.37,577,403,0,0,2024-04-01 07:12:07.206,1,1,196,66.6,24.0,0.0
54267,221.3,15.39,-1,-1,-1,-1,0.37,590,410,0,0,2024-04-01 07:12:30.013,1,1,196,64.1,24.0,0.0
54268,223.21,6.78,-1,-1,-1,-1,0.38,600,419,0,0,2024-04-01 07:12:52.752,1,1,196,61.8,24.0,0.0
54269,220.28,15.41,-1,-1,-1,-1,0.37,613,427,0,0,2024-04-01 07:13:15.519,1,1,196,59.8,24.0,0.0
54270,225.16,15.43,-1,-1,-1,-1,0.37,625,433,0,0,2024-04-01 07:13:38.197,1,1,196,58.2,23.9,0.0
54271,224.94,6.81,-1,-1,-1,-1,0.37,637,442,0,0,2024-04-01 07:14:00.940,1,1,196,56.9,24.0,0.0
54272,223.15,15.37,-1,-1,-1,-1,0.37,646,450,0,0,2024-04-01 07:14:23.720,1,1,196,55.7,24.0,0.0
54273,224.29,6.77,-1,-1,-1,-1,0.37,657,459,0,0,2024-04-01 07:14:46.459,1,1,196,54.8,24.0,0.0
54274,220.52,15.39,-1,-1,-1,-1,0.36,668,465,0,0,2024-04-01 07:15:09.178,1,1,196,54.6,24.0,0.0
54275,219.83,15.4,-1,-1,-1,-1,0.37,678,473,0,0,2024-04-01 07:15:31.986,1,1,196,55.1,24.0,0.0
54276,224.93,15.39,-1,-1,-1,-1,0.38,686,481,0,0,2024-04-01 07:15:54.651,1,1,196,55.2,24.1,0.0
54277,222.53,15.41,-1,-1,-1,-1,0.38,696,489,0,0,2024-04-01 07:16:17.473,1,1,196,56.1,24.1,0.0
54278,232.11,15.37,-1,-1,-1,-1,0.37,706,495,0,0,2024-04-01 07:16:40.124,1,1,196,56.6,24.1,0.0
54279,226.37,6.75,-1,-1,-1,-1,0.37,716,504,0,0,2024-04-01 07:17:02.919,1,1,196,54.8,24.1,0.0
54280,225.06,15.34,-1,-1,-1,-1,0.37,723,512,0,0,2024-04-01 07:17:25.632,1,1,196,53.7,24.1,0.0
54281,224.03,15.36,-1,-1,-1,-1,0.37,731,521,0,0,2024-04-01 07:17:48.416,1,1,196,55.4,24.2,0.0
54282,222.07,15.36,-1,-1,-1,-1,0.37,740,527,0,0,2024-04-01 07:18:11.216,1,1,196,57.7,24.2,0.0
54283,226.82,15.36,-1,-1,-1,-1,0.38,749,535,0,0,2024-04-01 07:18:33.870,1,1,196,59.9,24.2,0.0
54284,222.13,6.76,-1,-1,-1,-1,0.37,754,544,0,0,2024-04-01 07:18:56.624,1,1,196,62.2,24.3,0.0
54285,218.79,15.38,-1,-1,-1,-1,0.37,762,552,0,0,2024-04-01 07:19:19.321,1,1,196,64.4,24.3,0.0
54286,225.9,15.34,-1,-1,-1,-1,0.37,770,558,0,0,2024-04-01 07:19:42.041,1,1,196,66.3,24.3,0.0
54287,221.38,15.35,-1,-1,-1,-1,0.37,777,566,0,0,2024-04-01 07:20:04.779,1,1,196,67.6,24.3,0.0
54288,223.56,15.33,-1,-1,-1,-1,0.37,782,575,0,0,2024-04-01 07:20:27.463,1,1,196,68.7,24.4,0.0
54289,223.06,15.36,-1,-1,-1,-1,0.37,789,583,0,0,2024-04-01 07:20:50.179,1,1,196,69.4,24.4,0.0
54290,229.15,8.31,-1,-1,-1,-1,0.37,796,589,0,0,2024-04-01 07:21:12.883,1,1,196,69.8,24.4,0.0
54291,223.91,8.8,-1,-1,-1,-1,0.37,802,597,0,0,2024-04-01 07:21:35.662,1,1,196,70.2,24.4,0.0
54292,228.72,8.8,-1,-1,-1,-1,0.37,803,606,0,0,2024-04-01 07:21:58.329,1,1,196,70.6,24.5,0.0
54293,225.27,6.77,-1,-1,-1,-1,0.37,797,614,0,0,2024-04-01 07:22:21.060,1,1,196,71.0,24.5,0.0
54294,221.46,15.29,-1,-1,-1,-1,0.37,794,620,0,0,2024-04-01 07:22:43.797,1,1,196,71.3,24.5,0.0
54295,225.97,15.25,-1,-1,-1,-1,0.37,798,628,0,0,2024-04-01 07:23:06.514,1,1,196,71.6,24.5,0.0
54296,222.27,8.74,-1,-1,-1,-1,0.37,802,636,0,0,2024-04-01 07:23:29.275,1,1,196,71.9,24.5,0.0
54297,690.58,28.6,-1,-1,-1,-1,0.37,795,654,0,0,2024-04-01 07:24:30.821,1,1,196,72.8,24.6,0.0
54298,323.25,9.36,-1,-1,-1,-1,0.37,798,653,0,0,2024-04-01 07:24:53.569,1,1,196,73.1,24.6,0.0
54299,255.62,1.46,-1,-1,-1,-1,0.37,803,651,0,0,2024-04-01 07:25:16.262,1,1,196,73.4,24.6,0.0
54300,236.61,8.77,-1,-1,-1,-1,0.37,800,649,0,0,2024-04-01 07:25:39.037,1,1,196,73.6,24.6,0.0
54301,225.02,6.74,-1,-1,-1,-1,0.37,795,650,0,0,2024-04-01 07:26:01.794,1,1,196,73.7,24.6,0.0
54302,219.21,15.27,-1,-1,-1,-1,0.37,795,650,0,0,2024-04-01 07:26:24.606,1,1,196,73.8,24.6,0.0
54303,220.01,8.79,-1,-1,-1,-1,0.37,800,650,0,0,2024-04-01 07:26:47.416,1,1,196,73.8,24.6,0.0
54304,223.86,0.31,-1,-1,-1,-1,0.37,803,650,0,0,2024-04-01 07:27:10.069,1,1,196,73.9,24.6,0.0
54305,224.13,6.72,-1,-1,-1,-1,0.37,798,650,0,0,2024-04-01 07:27:32.798,1,1,196,74.0,24.6,0.0
54306,218.8,15.28,-1,-1,-1,-1,0.37,796,650,0,0,2024-04-01 07:27:55.548,1,1,196,74.1,24.6,0.0
54307,225.19,6.7,-1,-1,-1,-1,0.37,797,650,0,0,2024-04-01 07:28:18.248,1,1,196,74.2,24.6,0.0
54308,224.56,0.32,-1,-1,-1,-1,0.37,802,650,0,0,2024-04-01 07:28:41.010,1,1,196,74.3,24.6,0.0
54309,220.62,8.73,-1,-1,-1,-1,0.37,802,650,0,0,2024-04-01 07:29:03.742,1,1,196,74.4,24.6,0.0
54310,221.0,6.68,-1,-1,-1,-1,0.37,798,650,0,0,2024-04-01 07:29:26.460,1,1,196,73.9,24.5,0.0
54311,218.56,15.19,-1,-1,-1,-1,0.37,795,649,0,0,2024-04-01 07:29:49.184,1,1,196,73.8,24.4,0.0
54312,219.78,6.7,-1,-1,-1,-1,0.37,798,650,0,0,2024-04-01 07:30:11.926,1,1,196,74.2,24.3,0.0
54313,218.54,8.7,-1,-1,-1,-1,0.37,804,649,0,0,2024-04-01 07:30:34.676,1,1,196,74.9,24.2,0.0
54314,222.61,0.32,-1,-1,-1,-1,0.37,802,650,0,0,2024-04-01 07:30:57.441,1,1,196,75.5,24.1,0.0
54315,219.29,15.15,-1,-1,-1,-1,0.37,797,649,0,0,2024-04-01 07:31:20.221,1,1,196,76.0,24.0,0.0
54316,223.67,6.64,-1,-1,-1,-1,0.38,795,650,0,0,2024-04-01 07:31:42.929,1,1,196,76.5,24.0,0.0
54317,222.35,4.72,-1,-1,-1,-1,0.37,800,650,0,0,2024-04-01 07:32:05.667,1,1,196,76.6,24.0,0.0
54318,222.86,8.66,-1,-1,-1,-1,0.37,804,649,0,0,2024-04-01 07:32:28.399,1,1,196,76.9,24.0,0.0
54319,227.6,0.35,-1,-1,-1,-1,0.37,801,650,0,0,2024-04-01 07:32:51.107,1,1,196,77.0,24.0,0.0
54320,223.3,6.65,-1,-1,-1,-1,0.37,796,650,0,0,2024-04-01 07:33:13.797,1,1,196,77.2,23.9,0.0
54321,219.89,15.11,-1,-1,-1,-1,0.37,797,650,0,0,2024-04-01 07:33:36.559,1,1,196,77.4,23.9,0.0
54322,221.48,0.44,-1,-1,-1,-1,0.37,802,650,0,0,2024-04-01 07:33:59.319,1,1,196,77.6,23.9,0.0
54323,222.08,0.31,-1,-1,-1,-1,0.37,803,650,0,0,2024-04-01 07:34:22.017,1,1,196,77.6,23.9,0.0
54324,227.68,15.13,-1,-1,-1,-1,0.38,798,650,0,0,2024-04-01 07:34:44.669,1,1,196,77.8,23.9,0.0
54325,220.83,6.64,-1,-1,-1,-1,0.37,796,650,0,0,2024-04-01 07:35:07.467,1,1,196,77.9,23.9,0.0
54326,216.57,6.64,-1,-1,-1,-1,0.37,800,650,0,0,2024-04-01 07:35:30.156,1,1,196,78.0,23.8,0.0
54327,225.4,0.3,-1,-1,-1,-1,0.37,803,650,0,0,2024-04-01 07:35:52.888,1,1,196,78.1,23.8,0.0
54328,218.57,8.64,-1,-1,-1,-1,0.38,802,650,0,0,2024-04-01 07:36:15.631,1,1,196,78.2,23.8,0.0
54329,219.56,6.61,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:36:38.386,1,1,196,78.3,23.8,0.0
54330,218.58,6.65,-1,-1,-1,-1,0.37,796,650,0,0,2024-04-01 07:37:01.097,1,1,196,78.4,23.8,0.0
54331,226.06,6.64,-1,-1,-1,-1,0.37,799,650,0,0,2024-04-01 07:37:23.805,1,1,196,78.6,23.8,0.0
54332,219.41,0.32,-1,-1,-1,-1,0.38,804,650,0,0,2024-04-01 07:37:46.543,1,1,196,78.7,23.8,0.0
54333,223.3,8.71,-1,-1,-1,-1,0.38,801,650,0,0,2024-04-01 07:38:09.204,1,1,196,78.9,23.8,0.0
54334,221.97,6.68,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:38:32.004,1,1,196,79.0,23.8,0.0
54335,219.09,15.18,-1,-1,-1,-1,0.38,796,649,0,0,2024-04-01 07:38:54.774,1,1,196,79.1,23.9,0.0
54336,223.08,0.42,-1,-1,-1,-1,0.37,801,650,0,0,2024-04-01 07:39:17.489,1,1,196,79.3,23.9,0.0
54337,228.91,0.35,-1,-1,-1,-1,0.38,804,650,0,0,2024-04-01 07:39:40.143,1,1,196,79.4,23.9,0.0
54338,217.21,8.66,-1,-1,-1,-1,0.38,800,650,0,0,2024-04-01 07:40:02.866,1,1,196,79.5,23.9,0.0
54339,216.35,6.67,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:40:25.637,1,1,196,79.6,23.9,0.0
54340,225.49,6.64,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:40:48.312,1,1,196,79.8,24.0,0.0
54341,672.31,27.76,-1,-1,-1,-1,0.38,802,650,0,0,2024-04-01 07:41:49.852,1,1,196,80.1,24.1,0.0
54342,301.54,9.3,-1,-1,-1,-1,0.38,797,650,0,0,2024-04-01 07:42:12.633,1,1,196,80.2,24.1,0.0
54343,241.45,15.21,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:42:35.314,1,1,196,80.2,24.1,0.0
54344,228.51,0.32,-1,-1,-1,-1,0.38,802,650,0,0,2024-04-01 07:42:58.090,1,1,196,80.3,24.1,0.0
54345,225.76,0.34,-1,-1,-1,-1,0.38,804,650,0,0,2024-04-01 07:43:20.760,1,1,196,80.4,24.2,0.0
54346,221.56,8.67,-1,-1,-1,-1,0.38,801,650,0,0,2024-04-01 07:43:43.572,1,1,196,80.5,24.2,0.0
54347,222.29,6.65,-1,-1,-1,-1,0.37,796,650,0,0,2024-04-01 07:44:06.289,1,1,196,80.5,24.2,0.0
54348,217.9,15.1,-1,-1,-1,-1,0.38,797,650,0,0,2024-04-01 07:44:29.040,1,1,196,82.2,24.3,0.0
54349,223.27,0.44,-1,-1,-1,-1,0.38,800,650,0,0,2024-04-01 07:44:51.780,1,1,196,85.1,24.3,0.0
54350,219.81,8.67,-1,-1,-1,-1,0.37,804,650,0,0,2024-04-01 07:45:14.561,1,1,196,85.8,24.3,0.0
54351,222.43,0.36,-1,-1,-1,-1,0.38,800,650,0,0,2024-04-01 07:45:37.311,1,1,196,86.3,24.3,0.0
54352,221.79,15.11,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:46:00.054,1,1,196,86.6,24.4,0.0
54353,215.94,15.17,-1,-1,-1,-1,0.37,797,650,0,0,2024-04-01 07:46:22.826,1,1,196,86.9,24.4,0.0
54354,226.84,0.35,-1,-1,-1,-1,0.37,802,650,0,0,2024-04-01 07:46:45.495,1,1,196,87.1,24.4,0.0
54355,221.88,8.67,-1,-1,-1,-1,0.38,803,650,0,0,2024-04-01 07:47:08.262,1,1,196,87.3,24.4,0.0
54356,224.96,6.67,-1,-1,-1,-1,0.37,799,650,0,0,2024-04-01 07:47:30.945,1,1,196,87.5,24.5,0.0
54357,221.31,15.13,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:47:53.704,1,1,196,87.7,24.5,0.0
54358,220.63,15.13,-1,-1,-1,-1,0.38,797,650,0,0,2024-04-01 07:48:16.412,1,1,196,87.9,24.6,0.0
54359,219.86,0.36,-1,-1,-1,-1,0.38,803,650,0,0,2024-04-01 07:48:39.114,1,1,196,88.0,24.6,0.0
54360,225.53,0.32,-1,-1,-1,-1,0.37,803,650,0,0,2024-04-01 07:49:01.785,1,1,196,88.2,24.6,0.0
54361,217.53,15.16,-1,-1,-1,-1,0.37,799,650,0,0,2024-04-01 07:49:24.556,1,1,196,88.4,24.6,0.0
54362,221.37,6.64,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:49:47.333,1,1,196,88.6,24.7,0.0
54363,218.31,15.1,-1,-1,-1,-1,0.38,799,650,0,0,2024-04-01 07:50:10.105,1,1,196,88.7,24.7,0.0
54364,228.67,0.47,-1,-1,-1,-1,0.38,804,650,0,0,2024-04-01 07:50:32.764,1,1,196,88.8,24.7,0.0
54365,227.04,0.38,-1,-1,-1,-1,0.37,803,650,0,0,2024-04-01 07:50:55.443,1,1,196,88.9,24.8,0.0
54366,226.9,6.64,-1,-1,-1,-1,0.38,798,650,0,0,2024-04-01 07:51:18.146,1,1,196,89.1,24.8,0.0
54367,222.95,6.62,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:51:40.917,1,1,196,89.1,24.9,0.0
54368,220.22,15.09,-1,-1,-1,-1,0.38,800,650,0,0,2024-04-01 07:52:03.674,1,1,196,89.5,24.9,0.0
54369,216.32,8.71,-1,-1,-1,-1,0.37,804,650,0,0,2024-04-01 07:52:26.385,1,1,196,89.7,24.9,0.0
54370,221.74,0.32,-1,-1,-1,-1,0.38,802,650,0,0,2024-04-01 07:52:49.226,1,1,196,89.9,24.9,0.0
54371,223.45,6.65,-1,-1,-1,-1,0.38,797,650,0,0,2024-04-01 07:53:11.912,1,1,196,90.0,24.9,0.0
54372,223.19,15.06,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:53:34.572,1,1,196,90.1,25.0,0.0
54373,218.29,0.35,-1,-1,-1,-1,0.38,801,650,0,0,2024-04-01 07:53:57.314,1,1,196,90.2,25.0,0.0
54374,226.24,0.33,-1,-1,-1,-1,0.38,804,650,0,0,2024-04-01 07:54:19.988,1,1,196,90.2,25.0,0.0
54375,221.07,8.64,-1,-1,-1,-1,0.38,801,649,0,0,2024-04-01 07:54:42.749,1,1,196,90.3,25.0,0.0
54376,221.59,6.64,-1,-1,-1,-1,0.38,796,650,0,0,2024-04-01 07:55:05.382,1,1,196,90.4,24.9,0.0
54377,217.32,15.05,-1,-1,-1,-1,0.37,796,649,0,0,2024-04-01 07:55:28.085,1,1,196,90.4,24.9,0.0
54378,222.45,0.37,-1,-1,-1,-1,0.37,801,650,0,0,2024-04-01 07:55:50.810,1,1,196,90.5,24.9,0.0
