pressure,reactor temperature,pre-reactor temperature,humidity,local temperature,label,number data,SMA pressure forecast
0.5,796,650,34.2,26.9,1.0,1473,0.5
0.5,800,649,34.7,26.9,1.0,1474,0.5
0.5,803,650,34.4,27.0,1.0,1475,0.5
0.5,799,649,34.0,27.0,1.0,1476,0.50125
0.5,796,650,34.3,27.1,1.0,1477,0.5025
0.5,801,650,34.5,27.2,1.0,1478,0.50375
0.5,803,650,34.2,27.2,1.0,1479,0.50375
0.5,798,650,33.7,27.3,1.0,1480,0.505
0.5,796,650,34.0,27.3,1.0,1481,0.50625
0.5,802,650,34.2,27.3,1.0,1482,0.5075000000000001
0.5,803,650,33.8,27.3,1.0,1483,0.50875
0.51,798,650,33.4,27.3,1.0,1484,0.50875
0.51,797,650,33.9,27.3,1.0,1485,0.50875
0.51,803,650,34.1,27.2,1.0,1486,0.50875
0.5,803,649,33.6,27.2,1.0,1487,0.51
0.51,797,650,33.5,27.1,1.0,1488,0.51
0.51,798,650,34.1,27.1,1.0,1489,0.51
0.51,803,650,34.2,27.0,1.0,1490,0.51
0.51,800,650,33.8,27.0,1.0,1491,0.51
0.51,796,650,33.8,27.0,1.0,1492,0.50875
0.51,799,650,34.4,26.9,1.0,1493,0.5075000000000001
0.51,804,650,34.4,26.9,1.0,1494,0.50625
0.51,799,650,33.9,26.9,1.0,1495,0.5062500000000001
0.51,796,650,34.1,26.8,1.0,1496,0.50625
0.51,800,650,34.7,26.8,1.0,1497,0.5062500000000001
0.51,803,650,34.4,26.8,1.0,1498,0.50625
0.51,798,650,34.1,26.8,1.0,1499,0.5062500000000001
0.5,796,650,34.3,26.8,1.0,1500,0.5062500000000001
0.5,801,651,34.8,26.8,1.0,1501,0.5075000000000001
0.5,803,650,34.4,26.8,1.0,1502,0.50875
0.51,797,650,34.1,26.8,1.0,1503,0.50875
0.51,796,650,34.5,26.8,1.0,1504,0.50875
0.51,802,650,34.8,26.8,1.0,1505,0.50875
0.51,802,650,34.4,26.8,1.0,1506,0.50875
0.51,796,650,34.2,26.8,1.0,1507,0.50875
0.5,796,650,34.6,26.8,1.0,1508,0.51
0.51,802,650,34.9,26.8,1.0,1509,0.51
0.51,802,650,34.4,26.8,1.0,1510,0.51
0.51,796,650,34.3,26.8,1.0,1511,0.51
0.51,797,650,34.9,26.8,1.0,1512,0.51
0.51,803,650,35.0,26.7,1.0,1513,0.51
0.51,801,650,34.4,26.7,1.0,1514,0.51
0.51,796,650,34.4,26.7,1.0,1515,0.50875
0.51,798,650,34.9,26.7,1.0,1516,0.50875
0.51,796,650,34.3,26.7,1.0,1517,0.5075000000000001
0.51,797,650,34.6,26.7,1.0,1518,0.5075000000000001
0.51,803,650,34.7,26.7,1.0,1519,0.5075000000000001
0.51,801,650,34.2,26.7,1.0,1520,0.5075000000000001
0.51,796,650,34.2,26.7,1.0,1521,0.5062500000000001
0.51,798,650,34.7,26.7,1.0,1522,0.50625
0.5,803,650,34.6,26.7,1.0,1523,0.5075000000000001
0.51,800,650,34.1,26.7,1.0,1524,0.5075000000000001
0.5,796,650,34.2,26.7,1.0,1525,0.50875
0.51,798,650,34.7,26.7,1.0,1526,0.50875
0.51,803,650,34.7,26.7,1.0,1527,0.50875
0.51,799,650,34.2,26.8,1.0,1528,0.50875
0.5,796,650,34.4,26.9,1.0,1529,0.51
0.51,800,650,34.8,26.9,1.0,1530,0.51
0.51,803,650,34.4,27.0,1.0,1531,0.51
0.51,798,650,33.9,27.0,1.0,1532,0.51
0.51,796,650,34.2,27.1,1.0,1533,0.51
0.51,800,650,34.4,27.2,1.0,1534,0.51
0.51,803,650,34.0,27.2,1.0,1535,0.51
0.51,797,650,33.6,27.3,1.0,1536,0.51
0.51,797,650,34.0,27.3,1.0,1537,0.51
0.51,803,650,34.2,27.2,1.0,1538,0.51
0.51,802,650,33.7,27.2,1.0,1539,0.51
0.51,796,651,33.6,27.2,1.0,1540,0.51
0.51,798,650,34.1,27.2,1.0,1541,0.51
0.51,803,650,34.3,27.2,1.0,1542,0.51125
0.51,802,650,33.8,27.1,1.0,1543,0.51125
0.51,796,650,33.8,27.1,1.0,1544,0.51125
0.51,799,650,34.4,27.1,1.0,1545,0.51125
0.51,803,650,34.4,27.1,1.0,1546,0.51125
0.51,801,650,33.9,27.0,1.0,1547,0.51125
0.51,796,651,34.0,27.0,1.0,1548,0.51125
0.51,799,650,34.6,27.0,1.0,1549,0.5125
0.52,804,650,34.5,27.0,1.0,1550,0.5125
0.51,800,650,34.0,27.0,1.0,1551,0.5125000000000001
0.51,796,650,34.2,27.0,1.0,1552,0.5125
0.51,800,650,34.7,27.0,1.0,1553,0.5125000000000001
0.51,803,650,34.4,27.0,1.0,1554,0.5125
0.51,799,650,34.1,27.0,1.0,1555,0.5125000000000001
0.51,796,650,34.3,27.0,1.0,1556,0.5125
0.52,801,650,34.7,26.9,1.0,1557,0.51125
0.52,802,650,34.3,26.9,1.0,1558,0.51
0.51,798,650,34.0,26.9,1.0,1559,0.51
0.51,797,650,34.4,26.9,1.0,1560,0.51
0.51,802,650,34.8,26.8,1.0,1561,0.51
0.51,796,650,34.4,26.9,1.0,1562,0.51
0.51,801,650,34.8,26.9,1.0,1563,0.51
0.51,803,650,34.3,26.9,1.0,1564,0.51
0.51,798,650,33.9,26.9,1.0,1565,0.51
0.51,796,650,34.3,26.9,1.0,1566,0.51
0.51,802,650,34.7,26.9,1.0,1567,0.51
0.51,803,650,34.2,26.9,1.0,1568,0.51
0.51,797,650,34.0,26.8,1.0,1569,0.51
0.51,797,650,34.5,26.8,1.0,1570,0.51
0.51,803,650,34.7,26.8,1.0,1571,0.51
0.51,801,650,34.2,26.8,1.0,1572,0.51
0.51,796,650,34.0,26.8,1.0,1573,0.51
0.51,798,650,34.4,26.8,1.0,1574,0.51
0.51,803,650,34.5,26.8,1.0,1575,0.51
0.51,800,650,33.9,26.8,1.0,1576,0.51
0.51,796,650,33.9,26.7,1.0,1577,0.51
0.51,798,650,34.5,26.8,1.0,1578,0.51
0.51,803,650,34.5,26.7,1.0,1579,0.51
0.51,800,650,34.1,26.7,1.0,1580,0.51
0.51,796,650,34.2,26.7,1.0,1581,0.51
0.51,799,650,34.7,26.7,1.0,1582,0.51
0.51,803,650,34.5,26.7,1.0,1583,0.51
0.51,799,650,34.0,26.7,1.0,1584,0.51
0.51,796,649,34.2,26.7,1.0,1585,0.51
0.51,800,650,34.7,26.7,1.0,1586,0.51
0.51,803,650,34.5,26.7,1.0,1587,0.51
0.51,798,650,34.1,26.7,1.0,1588,0.51
0.51,796,650,34.5,26.7,1.0,1589,0.51
0.51,801,650,34.9,26.7,1.0,1590,0.5125
0.51,803,650,34.5,26.7,1.0,1591,0.52375
0.51,797,650,34.3,26.7,1.0,1592,0.53625
0.51,796,650,34.7,26.7,1.0,1593,0.5375000000000001
0.51,802,650,35.0,26.7,1.0,1594,0.5375
0.51,802,650,34.4,26.7,1.0,1595,0.5375000000000001
0.51,796,650,34.2,26.7,1.0,1596,0.5375
0.51,797,650,34.7,26.7,1.0,1597,0.5375000000000001
0.53,802,650,34.8,26.8,1.0,1598,0.53625
0.6,802,650,38.1,26.9,1.0,1599,0.525
0.61,796,650,39.8,26.9,1.0,1600,0.5125
0.52,798,650,42.5,26.8,1.0,1601,0.51125
0.51,803,650,38.8,26.8,1.0,1602,0.51125
0.51,801,649,36.4,26.8,1.0,1603,0.51125
0.51,796,651,35.7,26.8,1.0,1604,0.5125000000000001
0.51,800,650,35.8,26.9,1.0,1605,0.5125
0.52,803,650,35.3,26.9,1.0,1606,0.51125
0.51,797,649,35.0,26.9,1.0,1607,0.51125
0.51,803,650,34.9,26.8,1.0,1608,0.51125
0.51,801,650,34.4,26.8,1.0,1609,0.5125000000000001
0.51,796,650,34.4,26.8,1.0,1610,0.5125
0.51,800,650,34.9,26.8,1.0,1611,0.5125000000000001
0.52,803,650,34.8,26.8,1.0,1612,0.51125
0.51,800,650,34.3,26.7,1.0,1613,0.51125
0.51,796,650,34.4,26.8,1.0,1614,0.51125
0.51,801,650,34.9,26.7,1.0,1615,0.51125
0.51,803,650,34.6,26.7,1.0,1616,0.51125
0.52,799,650,34.2,26.7,1.0,1617,0.51125
0.51,796,650,34.6,26.6,1.0,1618,0.51125
0.51,802,650,35.1,26.6,1.0,1619,0.5125000000000001
0.51,803,650,34.8,26.6,1.0,1620,0.51375
0.51,798,650,34.4,26.5,1.0,1621,0.515
0.51,797,650,34.9,26.5,1.0,1622,0.51625
0.51,802,650,35.2,26.5,1.0,1623,0.5175000000000001
0.51,803,650,34.7,26.5,1.0,1624,0.51875
0.52,797,650,34.5,26.5,1.0,1625,0.5175000000000001
0.51,798,650,35.0,26.4,1.0,1626,0.51875
0.52,803,650,35.1,26.5,1.0,1627,0.51875
0.52,802,650,34.4,26.5,1.0,1628,0.51875
0.52,796,650,34.4,26.5,1.0,1629,0.5175
0.52,799,650,34.9,26.5,1.0,1630,0.5175000000000001
0.52,804,650,34.9,26.5,1.0,1631,0.5175
0.52,801,650,34.4,26.5,1.0,1632,0.5175000000000001
0.51,796,650,34.6,26.5,1.0,1633,0.5175000000000001
0.52,799,650,35.2,26.5,1.0,1634,0.5175000000000001
0.52,803,650,35.0,26.4,1.0,1635,0.5175000000000001
0.52,800,650,34.6,26.4,1.0,1636,0.5175000000000001
0.51,796,650,34.8,26.4,1.0,1637,0.51875
0.52,800,649,35.4,26.4,1.0,1638,0.51875
0.52,803,651,35.1,26.4,1.0,1639,0.51875
0.52,798,649,34.7,26.4,1.0,1640,0.51875
0.51,802,650,35.4,26.4,1.0,1641,0.52
0.52,802,650,34.8,26.4,1.0,1642,0.52
0.52,798,650,34.5,26.4,1.0,1643,0.52
0.52,797,650,34.9,26.5,1.0,1644,0.52
0.52,803,650,35.1,26.4,1.0,1645,0.52
0.52,801,650,34.5,26.4,1.0,1646,0.52
0.52,797,650,34.3,26.5,1.0,1647,0.52
0.52,798,650,34.8,26.4,1.0,1648,0.52
0.52,803,650,34.9,26.5,1.0,1649,0.52
0.52,800,650,34.4,26.5,1.0,1650,0.52
0.52,796,650,34.4,26.5,1.0,1651,0.52
0.52,801,650,34.4,26.5,1.0,1652,0.52
0.52,796,650,34.3,26.5,1.0,1653,0.52
0.52,798,650,34.8,26.5,1.0,1654,0.52
0.52,803,650,34.9,26.5,1.0,1655,0.52
0.52,800,650,34.3,26.5,1.0,1656,0.52
0.52,796,650,34.4,26.5,1.0,1657,0.52
0.52,799,650,34.9,26.5,1.0,1658,0.52
0.52,803,650,34.7,26.5,1.0,1659,0.52
0.52,799,650,34.2,26.5,1.0,1660,0.52
0.52,796,650,34.4,26.5,1.0,1661,0.52
0.52,800,650,35.0,26.5,1.0,1662,0.52
0.52,803,650,34.6,26.4,1.0,1663,0.52
0.52,798,650,34.3,26.4,1.0,1664,0.52
0.52,796,650,34.7,26.4,1.0,1665,0.52
0.52,801,650,35.2,26.3,1.0,1666,0.52125
0.52,803,650,34.7,26.3,1.0,1667,0.52125
0.52,797,650,34.5,26.2,1.0,1668,0.52125
0.52,798,650,35.1,26.2,1.0,1669,0.52125
0.52,802,650,35.4,26.2,1.0,1670,0.52125
0.52,802,650,34.8,26.1,1.0,1671,0.52125
0.52,796,650,34.7,26.1,1.0,1672,0.52125
0.52,799,650,35.2,26.1,1.0,1673,0.52125
0.53,803,650,35.2,26.1,1.0,1674,0.52
0.52,801,650,34.6,26.1,1.0,1675,0.52
0.52,796,650,34.6,26.0,1.0,1676,0.52
0.52,800,650,35.2,26.1,1.0,1677,0.52
0.52,803,650,35.1,26.1,1.0,1678,0.52
0.52,800,650,34.5,26.1,1.0,1679,0.52
0.52,796,650,34.6,26.1,1.0,1680,0.52
0.52,801,650,35.1,26.1,1.0,1681,0.52
0.52,804,650,34.8,26.1,1.0,1682,0.52
0.52,798,650,34.4,26.1,1.0,1683,0.52
0.52,796,650,34.8,26.1,1.0,1684,0.52
0.52,802,649,35.2,26.1,1.0,1685,0.52
0.52,803,650,34.8,26.1,1.0,1686,0.52
0.52,797,649,34.4,26.1,1.0,1687,0.52
0.52,797,650,34.9,26.1,1.0,1688,0.52
0.52,803,650,35.1,26.1,1.0,1689,0.52
0.52,802,650,34.5,26.2,1.0,1690,0.52
0.52,796,650,34.3,26.2,1.0,1691,0.52125
0.52,798,650,34.8,26.2,1.0,1692,0.52125
0.52,803,650,34.9,26.2,1.0,1693,0.5225000000000001
0.52,802,650,34.3,26.2,1.0,1694,0.5225
0.52,796,650,34.2,26.2,1.0,1695,0.5225000000000001
0.52,799,650,34.7,26.3,1.0,1696,0.5225
0.52,796,650,34.2,26.3,1.0,1697,0.5225000000000001
0.52,798,650,34.8,26.3,1.0,1698,0.5225
0.53,803,650,34.8,26.3,1.0,1699,0.52125
0.52,801,650,34.3,26.3,1.0,1700,0.52125
0.53,796,650,34.3,26.3,1.0,1701,0.52
0.52,799,650,34.9,26.3,1.0,1702,0.52
0.52,804,650,34.8,26.3,1.0,1703,0.52
0.52,801,650,34.2,26.3,1.0,1704,0.52
0.52,796,650,34.3,26.3,1.0,1705,0.52
0.52,800,650,34.8,26.3,1.0,1706,0.52
0.52,803,650,34.6,26.3,1.0,1707,0.52
0.52,800,650,34.2,26.3,1.0,1708,0.52
0.52,796,650,34.4,26.3,1.0,1709,0.52
0.52,801,650,34.9,26.3,1.0,1710,0.52
0.52,803,650,34.6,26.3,1.0,1711,0.52
0.52,799,650,34.3,26.3,1.0,1712,0.52
0.52,796,650,34.7,26.3,1.0,1713,0.52
0.52,802,650,35.1,26.3,1.0,1714,0.52
0.52,802,650,34.6,26.4,1.0,1715,0.52
0.52,797,650,34.3,26.4,1.0,1716,0.52
0.52,797,650,34.8,26.3,1.0,1717,0.52
0.52,803,650,35.1,26.4,1.0,1718,0.52
0.52,801,650,34.6,26.3,1.0,1719,0.52
0.52,797,650,34.5,26.4,1.0,1720,0.52
0.52,798,650,35.0,26.4,1.0,1721,0.52
0.52,803,650,35.1,26.4,1.0,1722,0.52
0.52,801,650,34.4,26.4,1.0,1723,0.52
0.52,796,649,34.3,26.4,1.0,1724,0.52
0.52,798,650,34.9,26.4,1.0,1725,0.52
0.52,803,649,34.9,26.4,1.0,1726,0.52
0.52,800,651,34.4,26.4,1.0,1727,0.52
0.52,796,650,34.5,26.4,1.0,1728,0.52
0.52,799,650,35.0,26.4,1.0,1729,0.52
0.52,804,650,34.8,26.3,1.0,1730,0.52
0.52,799,650,34.4,26.3,1.0,1731,0.52
0.52,796,650,34.6,26.3,1.0,1732,0.52
0.52,800,650,35.1,26.2,1.0,1733,0.52
0.52,803,650,34.8,26.2,1.0,1734,0.52
0.52,797,650,34.4,26.1,1.0,1735,0.52
0.52,797,650,34.9,26.1,1.0,1736,0.5275000000000001
0.52,801,650,35.3,26.1,1.0,1737,0.54
0.52,803,650,34.8,26.0,1.0,1738,0.5475
0.52,797,650,34.5,26.0,1.0,1739,0.54875
0.52,798,650,35.0,26.0,1.0,1740,0.55
0.52,802,650,35.2,26.0,1.0,1741,0.5499999999999999
0.52,796,649,34.9,26.1,1.0,1742,0.55
0.52,802,650,35.2,26.1,1.0,1743,0.5499999999999999
0.58,802,650,35.9,26.2,1.0,1744,0.5425
0.62,796,650,39.0,26.2,1.0,1745,0.53
0.58,797,650,41.7,26.3,1.0,1746,0.5225
0.53,802,650,42.7,26.3,1.0,1747,0.52125
0.53,801,650,38.2,26.3,1.0,1748,0.52
0.52,796,650,36.5,26.3,1.0,1749,0.52
0.52,798,650,36.4,26.4,1.0,1750,0.52
0.52,803,650,35.9,26.4,1.0,1751,0.52
0.52,800,650,35.2,26.4,1.0,1752,0.52
0.52,796,650,35.1,26.4,1.0,1753,0.52
0.52,799,649,35.4,26.5,1.0,1754,0.52
0.52,804,650,35.1,26.5,1.0,1755,0.52
0.52,799,650,34.6,26.5,1.0,1756,0.52
0.52,796,650,34.7,26.5,1.0,1757,0.52
0.52,802,650,35.1,26.6,1.0,1758,0.52
0.52,803,650,34.6,26.6,1.0,1759,0.52
0.52,797,650,34.3,26.6,1.0,1760,0.52
0.52,797,650,34.6,26.6,1.0,1761,0.52
0.52,803,650,34.8,26.7,1.0,1762,0.52
0.52,802,650,34.3,26.7,1.0,1763,0.52
0.52,796,650,34.2,26.7,1.0,1764,0.52
0.52,798,650,34.6,26.8,1.0,1765,0.52
0.52,804,650,34.6,26.8,1.0,1766,0.52
0.52,801,650,34.1,26.8,1.0,1767,0.52
0.52,796,650,34.0,26.8,1.0,1768,0.52
0.52,799,650,34.5,26.9,1.0,1769,0.52
0.52,804,650,34.4,26.9,1.0,1770,0.52
0.52,800,650,33.9,26.9,1.0,1771,0.52
0.52,796,650,34.1,26.9,1.0,1772,0.52
0.52,800,650,34.5,27.0,1.0,1773,0.52
0.52,803,650,34.3,27.0,1.0,1774,0.52
0.52,800,650,33.8,27.0,1.0,1775,0.52
0.52,796,650,34.0,27.0,1.0,1776,0.52
0.52,801,650,34.4,27.1,1.0,1777,0.52
0.52,803,650,34.1,27.1,1.0,1778,0.52
0.52,799,650,33.6,27.1,1.0,1779,0.52
0.52,796,650,34.0,27.2,1.0,1780,0.52
0.52,802,650,34.3,27.2,1.0,1781,0.52
0.52,802,650,33.8,27.2,1.0,1782,0.52
0.52,798,650,33.5,27.3,1.0,1783,0.52
0.52,797,650,34.0,27.3,1.0,1784,0.52
0.52,803,650,34.1,27.4,1.0,1785,0.52
0.52,801,650,33.6,27.3,1.0,1786,0.52
0.52,797,650,33.4,27.4,1.0,1787,0.52
0.52,802,650,33.4,27.4,1.0,1788,0.52
0.52,797,650,33.2,27.5,1.0,1789,0.52
0.52,797,650,33.6,27.5,1.0,1790,0.52
0.52,803,650,33.7,27.5,1.0,1791,0.52
0.52,801,650,33.2,27.5,1.0,1792,0.52
0.52,796,650,33.2,27.5,1.0,1793,0.52
0.52,798,650,33.7,27.6,1.0,1794,0.52
0.52,803,650,33.6,27.6,1.0,1795,0.52125
0.52,800,650,33.1,27.6,1.0,1796,0.52125
0.52,796,650,33.2,27.6,1.0,1797,0.52125
0.52,799,650,33.6,27.6,1.0,1798,0.52125
0.52,804,650,33.4,27.6,1.0,1799,0.52125
0.52,799,650,33.0,27.7,1.0,1800,0.52125
0.52,796,650,33.2,27.7,1.0,1801,0.52125
0.52,800,650,33.6,27.7,1.0,1802,0.52125
0.53,804,650,33.3,27.7,1.0,1803,0.52
0.52,798,650,32.9,27.7,1.0,1804,0.52
0.52,796,650,33.2,27.7,1.0,1805,0.52
0.52,801,650,33.6,27.7,1.0,1806,0.52
0.52,803,650,33.2,27.7,1.0,1807,0.52
0.52,797,650,32.9,27.7,1.0,1808,0.52
0.52,796,650,33.3,27.8,1.0,1809,0.52
0.52,802,650,33.5,27.8,1.0,1810,0.52
0.52,803,650,33.1,27.8,1.0,1811,0.52
0.52,797,650,32.9,27.8,1.0,1812,0.52
0.52,796,650,33.4,27.8,1.0,1813,0.52
0.52,802,650,33.5,27.8,1.0,1814,0.52
0.52,802,650,33.1,27.8,1.0,1815,0.52
0.52,796,650,33.0,27.8,1.0,1816,0.52
0.52,797,650,33.4,27.8,1.0,1817,0.52
0.52,803,650,33.5,27.8,1.0,1818,0.52
0.52,801,650,33.0,27.8,1.0,1819,0.52
0.52,796,650,33.0,27.8,1.0,1820,0.52
0.52,798,650,33.5,27.8,1.0,1821,0.52
0.52,803,650,33.4,27.9,1.0,1822,0.52
0.52,800,650,32.9,27.9,1.0,1823,0.52
0.52,796,650,33.0,27.9,1.0,1824,0.52
0.52,800,650,33.5,27.9,1.0,1825,0.52
0.52,803,650,33.3,27.9,1.0,1826,0.52
0.52,799,650,32.9,27.9,1.0,1827,0.52
0.52,796,650,33.1,27.9,1.0,1828,0.52
0.52,801,650,33.4,27.9,1.0,1829,0.52
0.52,803,650,33.2,27.9,1.0,1830,0.52
0.52,798,650,32.8,27.9,1.0,1831,0.52
0.52,796,650,33.1,27.9,1.0,1832,0.52
0.52,799,650,32.7,28.0,1.0,1833,0.52
0.52,796,650,32.9,28.0,1.0,1834,0.52
0.52,800,650,33.2,28.0,1.0,1835,0.52
0.52,804,650,32.9,28.0,1.0,1836,0.52
0.52,798,650,32.6,28.0,1.0,1837,0.52
0.52,797,650,32.9,28.0,1.0,1838,0.52
0.52,802,650,33.2,28.0,1.0,1839,0.52
0.52,803,650,32.9,28.0,1.0,1840,0.52
0.52,797,650,32.7,28.1,1.0,1841,0.52
0.52,797,650,33.1,28.1,1.0,1842,0.52
0.52,803,650,33.3,28.0,1.0,1843,0.51625
0.52,802,650,32.8,28.1,1.0,1844,0.5075000000000001
0.52,796,650,32.7,28.1,1.0,1845,0.49750000000000005
0.52,798,650,33.2,28.1,1.0,1846,0.48750000000000004
0.52,803,650,33.2,28.1,1.0,1847,0.47750000000000004
0.52,801,650,32.8,28.1,1.0,1848,0.4675
0.52,796,650,32.8,28.1,1.0,1849,0.4575
0.52,799,650,33.3,28.1,1.0,1850,0.4475
0.49,803,650,33.2,28.1,1.0,1851,0.44125
0.45,800,650,34.9,28.2,1.0,1852,0.44
0.44,796,650,37.0,28.2,1.0,1853,0.44
0.44,801,650,37.7,28.2,1.0,1854,0.44
0.44,803,650,37.7,28.2,1.0,1855,0.44
0.44,799,650,37.6,28.2,1.0,1856,0.44
0.44,796,651,37.6,28.2,1.0,1857,0.44
0.44,802,650,37.6,28.2,1.0,1858,0.44
0.44,802,650,37.6,28.2,1.0,1859,0.44
0.44,798,650,37.6,28.2,1.0,1860,0.44
0.44,797,650,37.6,28.2,1.0,1861,0.44
0.44,803,650,37.6,28.2,1.0,1862,0.44
0.44,803,650,37.7,28.2,1.0,1863,0.44
0.44,797,650,37.7,28.2,1.0,1864,0.44
0.44,798,650,37.8,28.2,1.0,1865,0.44
0.44,803,650,37.9,28.2,1.0,1866,0.44
0.44,801,650,37.9,28.2,1.0,1867,0.44
0.44,796,650,37.9,28.2,1.0,1868,0.44
0.44,798,650,38.0,28.2,1.0,1869,0.44
0.44,804,650,38.0,28.2,1.0,1870,0.44
0.44,800,650,38.1,28.2,1.0,1871,0.44
0.44,796,650,38.1,28.2,1.0,1872,0.44375
0.44,799,650,38.2,28.2,1.0,1873,0.44375
0.44,804,650,38.2,28.2,1.0,1874,0.44375
0.44,800,650,38.3,28.2,1.0,1875,0.44375000000000003
0.44,796,650,38.4,28.2,1.0,1876,0.44375000000000003
0.44,800,650,38.4,28.2,1.0,1877,0.44375000000000003
0.44,796,650,38.5,28.2,1.0,1878,0.44375
0.44,799,650,38.6,28.2,1.0,1879,0.44375
0.47,804,650,38.6,28.2,1.0,1880,0.44
0.44,799,650,38.7,28.2,1.0,1881,0.44
0.44,796,650,38.7,28.2,1.0,1882,0.44
0.44,800,650,38.8,28.2,1.0,1883,0.44
0.44,804,650,38.8,28.2,1.0,1884,0.44
0.44,798,650,38.9,28.2,1.0,1885,0.44
0.44,796,650,38.9,28.2,1.0,1886,0.43875
0.44,801,650,38.9,28.2,1.0,1887,0.4375
0.44,803,650,39.0,28.2,1.0,1888,0.4375
0.44,797,650,39.0,28.2,1.0,1889,0.4375
0.44,796,650,39.1,28.2,1.0,1890,0.4375
0.44,802,650,39.1,28.2,1.0,1891,0.4375
0.44,802,650,39.1,28.2,1.0,1892,0.4375
0.44,796,650,39.2,28.2,1.0,1893,0.4375
0.43,797,650,39.3,28.2,1.0,1894,0.43875000000000003
0.43,803,650,39.3,28.2,1.0,1895,0.44
0.44,802,650,39.3,28.2,1.0,1896,0.44
0.44,796,650,39.4,28.2,1.0,1897,0.44
0.44,799,650,39.4,28.2,1.0,1898,0.44
0.44,803,650,39.4,28.2,1.0,1899,0.44
0.44,801,650,39.5,28.2,1.0,1900,0.44
0.44,796,650,39.5,28.2,1.0,1901,0.44
0.44,800,650,39.5,28.2,1.0,1902,0.44
0.44,804,650,39.5,28.2,1.0,1903,0.44
0.44,799,650,39.6,28.2,1.0,1904,0.44
0.44,796,650,39.6,28.2,1.0,1905,0.44
0.44,802,650,39.7,28.2,1.0,1906,0.44
0.44,804,650,39.7,28.2,1.0,1907,0.44
0.44,798,650,39.7,28.2,1.0,1908,0.44
0.44,797,650,39.7,28.2,1.0,1909,0.44
0.44,803,650,39.8,28.2,1.0,1910,0.44
0.44,803,650,39.8,28.2,1.0,1911,0.44
0.44,798,650,39.8,28.2,1.0,1912,0.445
0.44,797,650,39.9,28.2,1.0,1913,0.45375
0.44,803,650,39.9,28.1,1.0,1914,0.46499999999999997
0.44,802,650,39.9,28.2,1.0,1915,0.47624999999999995
0.44,797,650,40.0,28.2,1.0,1916,0.4875
0.44,798,650,40.0,28.2,1.0,1917,0.49875
0.44,804,650,40.0,28.2,1.0,1918,0.51
0.44,802,650,40.1,28.2,1.0,1919,0.52125
0.48,796,650,40.1,28.2,1.0,1920,0.5275000000000001
0.51,799,650,51.7,28.2,1.0,1921,0.53
0.53,803,650,48.1,28.0,1.0,1922,0.53
0.53,799,650,35.7,27.9,1.0,1923,0.53
0.53,804,650,34.2,27.9,1.0,1924,0.53
0.53,801,650,33.1,27.9,1.0,1925,0.53
0.53,796,650,32.4,27.9,1.0,1926,0.53
0.53,800,650,32.1,27.9,1.0,1927,0.53
0.53,804,650,31.6,27.9,1.0,1928,0.53
0.53,800,649,31.1,27.9,1.0,1929,0.53
0.53,796,651,30.8,27.9,1.0,1930,0.53
0.53,800,650,30.7,27.9,1.0,1931,0.53
0.53,803,650,30.4,27.9,1.0,1932,0.53
0.53,799,650,30.0,27.9,1.0,1933,0.53
0.53,796,650,29.8,27.9,1.0,1934,0.53
0.53,802,650,29.6,27.9,1.0,1935,0.53
0.53,803,650,29.3,27.9,1.0,1936,0.53
0.53,798,650,29.0,27.9,1.0,1937,0.53
0.53,797,650,28.9,27.9,1.0,1938,0.53
0.53,802,650,28.8,27.9,1.0,1939,0.53
0.53,802,650,28.5,27.9,1.0,1940,0.53
0.53,797,650,28.2,27.9,1.0,1941,0.53
0.53,797,650,28.2,27.9,1.0,1942,0.53
0.53,803,650,28.1,27.9,1.0,1943,0.53
0.53,801,650,27.9,27.9,1.0,1944,0.53
0.53,796,650,27.7,27.9,1.0,1945,0.53
0.53,799,650,27.7,27.9,1.0,1946,0.53
0.53,803,650,27.6,28.0,1.0,1947,0.53
0.53,799,650,27.3,28.0,1.0,1948,0.53
0.53,796,650,27.3,28.0,1.0,1949,0.53
0.53,800,650,27.3,28.0,1.0,1950,0.53
0.53,803,650,27.1,28.0,1.0,1951,0.53
0.53,798,650,26.9,28.0,1.0,1952,0.53
0.53,796,650,26.9,28.0,1.0,1953,0.53
0.53,801,650,27.0,28.0,1.0,1954,0.53
0.53,803,650,26.8,28.0,1.0,1955,0.53
0.53,797,650,26.6,28.0,1.0,1956,0.53
0.53,796,650,26.6,28.0,1.0,1957,0.53
0.53,802,650,26.7,28.0,1.0,1958,0.53
0.53,802,650,26.4,28.1,1.0,1959,0.53
0.53,796,650,26.2,28.1,1.0,1960,0.53
0.53,797,650,26.3,28.1,1.0,1961,0.53
0.53,803,650,26.3,28.1,1.0,1962,0.53
0.53,802,650,26.1,28.1,1.0,1963,0.53
0.53,796,650,26.0,28.1,1.0,1964,0.53
0.53,797,650,26.1,28.1,1.0,1965,0.53
0.53,803,650,26.1,28.1,1.0,1966,0.53
0.53,801,650,25.9,28.1,1.0,1967,0.53
0.53,803,649,26.0,28.1,1.0,1968,0.53125
0.53,801,650,25.7,28.1,1.0,1969,0.53125
0.53,796,650,25.7,28.1,1.0,1970,0.53125
0.53,798,650,25.9,28.1,1.0,1971,0.53125
0.53,803,650,25.8,28.1,1.0,1972,0.53125
0.53,800,650,25.6,28.1,1.0,1973,0.5325
0.53,796,650,25.6,28.1,1.0,1974,0.5475
