pressure,reactor temperature,pre-reactor temperature,humidity,outlet temperature,label,number data
0.36,803,649,77.7,24.5,0,101
0.35,801,648,78.0,24.5,0,102
0.36,797,649,78.2,24.6,0,103
0.35,795,650,78.4,24.5,0,104
0.36,796,648,78.6,24.6,0,105
0.36,798,649,78.9,24.6,0,106
0.36,801,651,79.0,24.7,0,107
0.36,803,649,79.2,24.7,0,108
0.35,802,647,79.4,24.7,0,109
0.36,798,650,79.6,24.8,0,110
0.35,795,650,79.7,24.8,0,111
0.36,795,648,79.9,24.8,0,112
0.35,797,649,80.1,24.9,0,113
0.36,799,651,80.2,24.9,0,114
0.35,802,648,80.4,24.9,0,115
0.35,802,648,80.5,24.9,0,116
0.35,800,651,80.7,25.0,0,117
0.35,796,649,80.8,25.0,0,118
0.36,795,648,81.0,25.1,0,119
0.36,796,650,81.2,25.1,0,120
0.36,798,650,81.4,25.1,0,121
0.35,801,648,81.7,25.2,0,122
0.35,802,650,81.8,25.3,0,123
0.35,801,650,81.9,25.3,0,124
0.35,798,648,82.0,25.3,0,125
0.35,796,649,82.1,25.4,0,126
0.35,800,650,82.3,25.4,0,127
0.35,802,650,82.4,25.4,0,128
0.35,802,648,82.4,25.5,0,129
0.35,800,650,82.5,25.5,0,130
0.35,796,649,82.6,25.5,0,131
0.35,795,648,82.7,25.5,0,132
0.35,797,650,82.8,25.5,0,133
0.35,798,649,82.9,25.6,0,134
0.35,801,648,82.9,25.6,0,135
0.35,802,650,83.0,25.6,0,136
0.35,800,651,83.1,25.6,0,137
0.35,797,648,83.1,25.6,0,138
0.35,795,648,83.2,25.6,0,139
0.35,796,651,83.3,25.5,0,140
0.35,798,649,83.4,25.6,0,141
0.36,801,648,83.4,25.6,0,142
0.35,802,650,83.5,25.6,0,143
0.35,801,649,83.6,25.6,0,144
0.35,798,648,83.6,25.6,0,145
0.35,796,650,83.7,25.6,0,146
0.35,796,650,83.8,25.6,0,147
0.36,797,648,83.9,25.6,0,148
0.35,800,650,83.9,25.6,0,149
0.35,802,651,84.0,25.6,0,150
0.35,801,648,84.0,25.6,0,151
0.35,798,648,84.1,25.6,0,152
0.35,796,651,84.1,25.6,0,153
0.35,795,649,84.3,25.6,0,154
0.35,797,648,84.3,25.6,0,155
0.35,800,649,84.4,25.6,0,156
0.35,802,651,84.5,25.6,0,157
0.35,802,648,84.6,25.7,0,158
0.35,800,648,84.6,25.7,0,159
0.35,796,650,84.7,25.7,0,160
0.35,794,649,84.8,25.7,0,161
0.35,795,648,84.8,25.7,0,162
0.35,797,651,84.9,25.7,0,163
0.35,800,650,85.0,25.8,0,164
0.35,802,648,85.1,25.8,0,165
0.35,802,650,85.2,25.8,0,166
0.35,799,650,85.4,25.9,0,167
0.35,796,648,85.5,25.9,0,168
0.35,795,649,85.5,25.9,0,169
0.35,796,651,85.6,25.9,0,170
0.35,798,648,85.6,25.9,0,171
0.35,801,650,85.7,25.9,0,172
0.35,798,647,85.7,25.9,0,173
0.35,796,649,85.8,26.0,0,174
0.35,796,651,85.8,25.9,0,175
0.35,797,649,85.9,25.9,0,176
0.35,799,648,86.0,26.0,0,177
0.35,802,650,86.0,26.0,0,178
0.35,802,650,86.0,26.0,0,179
0.35,799,648,86.1,26.0,0,180
0.35,796,649,86.1,26.0,0,181
0.35,795,651,86.1,26.0,0,182
0.35,797,647,86.2,26.0,0,183
0.35,799,647,86.2,26.0,0,184
0.35,801,650,86.3,26.0,0,185
0.35,802,651,86.3,26.0,0,186
0.35,800,648,86.3,26.0,0,187
0.35,797,648,86.4,26.0,0,188
0.35,795,650,86.4,26.0,0,189
0.35,796,649,86.4,26.0,0,190
0.35,798,648,86.5,26.0,0,191
0.35,801,650,86.5,26.0,0,192
0.35,802,650,86.5,26.0,0,193
0.35,800,648,86.6,26.0,0,194
0.35,797,649,86.6,26.1,0,195
0.35,795,651,86.6,26.0,0,196
0.35,796,649,86.6,26.1,0,197
0.35,798,648,86.7,26.1,0,198
0.35,800,650,86.7,26.1,0,199
0.35,802,649,86.7,26.1,0,200
0.35,801,648,86.8,26.1,0,201
0.35,798,649,86.8,26.1,0,202
0.35,795,650,86.8,26.1,0,203
0.35,795,648,86.9,26.1,0,204
0.35,797,649,86.9,26.1,0,205
0.35,799,651,87.0,26.1,0,206
0.35,802,649,87.0,26.1,0,207
0.35,802,648,87.0,26.1,0,208
0.35,800,650,87.1,26.1,0,209
0.35,796,650,87.1,26.1,0,210
0.35,795,648,87.1,26.1,0,211
0.35,796,649,87.2,26.1,0,212
0.35,798,650,87.3,26.1,0,213
0.35,800,648,87.3,26.1,0,214
0.35,802,649,87.3,26.1,0,215
0.35,801,651,87.3,26.1,0,216
0.35,795,649,87.3,26.1,0,217
0.35,797,651,87.4,26.1,0,218
0.35,799,648,87.4,26.1,0,219
0.35,801,648,87.4,26.1,0,220
0.35,802,650,87.5,26.1,0,221
0.35,800,649,87.5,26.1,0,222
0.35,797,648,87.5,26.2,0,223
0.35,795,649,87.5,26.2,0,224
0.35,796,651,87.5,26.1,0,225
0.35,797,648,87.6,26.2,0,226
0.35,800,648,87.6,26.2,0,227
0.35,802,650,87.6,26.2,0,228
0.35,801,649,87.6,26.2,0,229
0.35,798,648,87.7,26.2,0,230
0.35,796,649,87.7,26.2,0,231
0.35,795,651,87.7,26.2,0,232
0.35,797,648,87.7,26.1,0,233
0.35,799,647,87.8,26.2,0,234
0.35,802,650,87.8,26.2,0,235
0.35,801,650,87.8,26.1,0,236
0.35,798,648,87.8,26.1,0,237
0.35,796,649,87.9,26.2,0,238
0.35,796,650,87.9,26.2,0,239
0.35,797,649,87.9,26.2,0,240
0.35,800,648,87.9,26.2,0,241
0.35,802,651,88.0,26.2,0,242
0.35,802,648,88.0,26.1,0,243
0.35,799,648,88.0,26.2,0,244
0.35,797,648,88.1,26.2,0,245
0.35,798,650,88.1,26.2,0,246
0.35,801,649,88.1,26.1,0,247
0.35,802,648,88.1,26.2,0,248
0.35,800,649,88.2,26.2,0,249
0.35,797,650,88.2,26.2,0,250
0.35,796,648,88.2,26.2,0,251
0.35,796,649,88.2,26.2,0,252
0.35,798,651,88.2,26.2,0,253
0.34,801,649,88.3,26.2,0,254
0.35,802,648,88.3,26.2,0,255
0.35,795,648,88.3,26.2,0,256
0.35,795,649,88.4,26.1,0,257
0.35,797,651,88.4,26.1,0,258
0.35,799,649,88.4,26.1,0,259
0.35,802,648,88.4,26.1,0,260
0.35,802,651,88.5,26.1,0,261
0.35,800,649,88.5,26.1,0,262
0.35,796,648,88.5,26.1,0,263
0.35,796,650,88.5,26.1,0,264
0.34,797,650,88.6,26.1,0,265
0.35,799,648,88.6,26.1,0,266
0.34,802,649,88.6,26.1,0,267
0.34,802,651,88.6,26.1,0,268
0.35,799,648,88.6,26.1,0,269
0.35,796,648,88.7,26.1,0,270
0.34,795,651,88.6,26.1,0,271
0.35,796,649,88.7,26.1,0,272
0.35,799,648,88.7,26.1,0,273
0.35,801,650,88.7,26.1,0,274
0.35,803,649,88.7,26.1,0,275
0.35,801,648,88.8,26.1,0,276
0.35,797,649,88.8,26.1,0,277
0.35,795,650,88.8,26.1,0,278
0.35,796,648,88.8,26.1,0,279
0.34,798,649,88.8,26.1,0,280
0.35,801,651,88.9,26.1,0,281
0.34,803,649,88.9,26.1,0,282
0.35,802,647,88.9,26.1,0,283
0.34,798,650,88.9,26.1,0,284
0.35,795,650,88.9,26.1,0,285
0.34,795,648,88.9,26.1,0,286
0.35,797,649,89.0,26.1,0,287
0.35,799,651,89.0,26.1,0,288
0.35,802,648,89.0,26.1,0,289
0.35,802,648,89.0,26.1,0,290
0.35,800,651,89.0,26.1,0,291
0.35,796,649,89.0,26.1,0,292
0.34,795,648,89.0,26.1,0,293
0.35,796,650,89.0,26.1,0,294
0.35,798,650,89.1,26.1,0,295
0.34,801,648,89.1,26.1,0,296
0.35,802,650,89.1,26.1,0,297
0.35,801,650,89.1,26.1,0,298
0.35,798,648,89.1,26.1,0,299
0.35,796,649,89.1,26.1,0,300
0.35,800,650,89.1,26.1,0,301
0.35,802,650,89.2,26.1,0,302
0.35,802,648,89.1,26.1,0,303
0.35,800,650,89.2,26.1,0,304
0.35,796,649,89.1,26.1,0,305
0.35,795,648,89.2,26.1,0,306
0.35,797,650,89.2,26.1,0,307
0.35,798,649,89.2,26.1,0,308
0.35,801,648,89.2,26.1,0,309
0.35,802,650,89.2,26.1,0,310
0.35,800,651,89.2,26.1,0,311
0.35,797,648,89.2,26.1,0,312
0.35,795,648,89.3,26.1,0,313
0.35,796,651,89.3,26.0,0,314
0.35,798,649,89.3,26.0,0,315
0.35,801,648,89.3,26.0,0,316
0.35,802,650,89.3,26.0,0,317
0.35,801,649,89.3,26.0,0,318
0.35,798,648,89.3,26.0,0,319
0.35,796,650,89.3,26.0,0,320
0.35,796,650,89.3,26.0,0,321
0.35,797,648,89.3,26.0,0,322
0.35,800,650,89.3,26.0,0,323
0.35,802,651,89.4,26.0,0,324
0.35,801,648,89.4,26.0,0,325
0.35,798,648,89.4,26.0,0,326
0.35,796,651,89.4,26.0,0,327
0.35,795,649,89.4,26.0,0,328
0.35,797,648,89.4,25.9,0,329
0.35,800,649,89.4,25.9,0,330
0.35,802,651,89.4,25.9,0,331
0.35,802,648,89.4,25.9,0,332
0.35,800,648,89.4,25.9,0,333
0.35,796,650,89.4,25.9,0,334
0.35,794,649,89.4,25.9,0,335
0.35,795,648,89.4,25.9,0,336
0.35,797,651,89.4,25.9,0,337
0.35,800,650,89.4,25.9,0,338
0.35,802,648,89.5,25.9,0,339
0.35,802,650,89.4,25.8,0,340
0.35,799,650,89.4,25.8,0,341
0.35,796,648,89.4,25.8,0,342
0.35,795,649,89.4,25.8,0,343
0.35,796,651,89.5,25.8,0,344
0.35,798,648,89.5,25.8,0,345
0.35,801,650,89.5,25.8,0,346
0.35,798,647,89.5,25.7,0,347
0.35,796,649,89.5,25.7,0,348
0.35,796,651,89.5,25.7,0,349
0.35,797,649,89.5,25.7,0,350
0.35,799,648,89.5,25.7,0,351
0.35,802,650,89.5,25.7,0,352
0.35,802,650,89.6,25.7,0,353
0.35,799,648,89.6,25.7,0,354
0.35,796,649,89.6,25.7,0,355
0.35,795,651,89.6,25.7,0,356
0.35,797,647,89.6,25.7,0,357
0.35,799,647,89.6,25.7,0,358
0.35,801,650,89.6,25.7,0,359
0.35,802,651,89.6,25.7,0,360
0.35,800,648,89.7,25.7,0,361
0.35,797,648,89.7,25.6,0,362
0.35,795,650,89.7,25.7,0,363
0.36,796,649,89.7,25.7,0,364
0.35,798,648,89.7,25.7,0,365
0.35,801,650,89.7,25.6,0,366
0.35,802,650,89.7,25.6,0,367
0.36,800,648,89.7,25.6,0,368
0.35,797,649,89.8,25.6,0,369
0.36,795,651,89.7,25.6,0,370
0.35,796,649,89.7,25.6,0,371
0.36,798,648,89.8,25.6,0,372
0.35,800,650,89.8,25.6,0,373
0.35,802,649,89.8,25.6,0,374
0.36,801,648,89.8,25.6,0,375
0.35,798,649,89.8,25.6,0,376
0.36,795,650,89.8,25.6,0,377
0.35,795,648,89.8,25.6,0,378
0.35,797,649,89.8,25.6,0,379
0.36,799,651,89.8,25.6,0,380
0.35,802,649,89.8,25.6,0,381
0.36,802,648,89.8,25.6,0,382
0.35,800,650,89.8,25.6,0,383
0.35,796,650,89.9,25.6,0,384
0.36,795,648,89.9,25.6,0,385
0.35,796,649,89.9,25.6,0,386
0.35,798,650,89.9,25.5,0,387
0.35,800,648,89.8,25.6,0,388
0.36,802,649,89.9,25.6,0,389
0.36,801,651,89.8,25.5,0,390
0.35,795,649,89.9,25.5,0,391
0.35,797,651,89.9,25.5,0,392
0.35,799,648,89.9,25.5,0,393
0.35,801,648,89.9,25.5,0,394
0.36,802,650,89.9,25.5,0,395
0.35,800,649,89.9,25.5,0,396
0.35,797,648,89.9,25.5,0,397
0.36,795,649,89.9,25.5,0,398
0.36,796,651,90.0,25.5,0,399
0.36,797,648,90.0,25.5,0,400
0.35,800,648,90.0,25.5,0,401
0.35,802,650,90.0,25.5,0,402
0.36,801,649,90.0,25.5,0,403
0.35,798,648,90.1,25.5,0,404
0.35,796,649,90.0,25.5,0,405
0.35,795,651,90.1,25.5,0,406
0.35,797,648,90.1,25.6,0,407
0.35,799,647,90.1,25.6,0,408
0.35,802,650,90.1,25.6,0,409
0.35,801,650,90.1,25.6,0,410
0.35,798,648,90.1,25.6,0,411
0.35,796,649,90.1,25.6,0,412
0.35,796,650,90.1,25.6,0,413
0.35,797,649,90.2,25.6,0,414
0.35,800,648,90.2,25.6,0,415
0.35,802,651,90.2,25.6,0,416
0.35,802,648,90.2,25.6,0,417
0.35,799,648,90.2,25.6,0,418
0.35,797,648,90.2,25.6,0,419
0.35,798,650,90.2,25.6,0,420
0.35,801,649,90.2,25.6,0,421
0.35,802,648,90.2,25.6,0,422
0.35,800,649,90.3,25.6,0,423
0.36,797,650,90.3,25.6,0,424
0.35,796,648,90.2,25.6,0,425
0.35,796,649,90.3,25.6,0,426
0.35,798,651,90.3,25.6,0,427
0.35,801,649,90.3,25.6,0,428
0.35,802,648,90.3,25.6,0,429
0.35,795,648,90.3,25.6,0,430
0.35,795,649,90.3,25.6,0,431
0.35,797,651,90.3,25.6,0,432
0.35,799,649,90.3,25.6,0,433
0.35,802,648,90.3,25.6,0,434
0.35,802,651,90.4,25.6,0,435
0.35,800,649,90.4,25.6,0,436
0.35,796,648,90.4,25.6,0,437
0.35,796,650,90.4,25.6,0,438
0.35,797,650,90.4,25.6,0,439
0.35,799,648,90.4,25.6,0,440
0.35,802,649,90.4,25.6,0,441
0.35,802,651,90.4,25.6,0,442
0.35,799,648,90.5,25.6,0,443
0.35,796,648,90.5,25.6,0,444
0.35,795,651,90.5,25.7,0,445
0.35,796,649,90.5,25.7,0,446
0.35,799,648,90.5,25.7,0,447
0.35,801,650,90.5,25.7,0,448
0.35,803,649,90.5,25.7,0,449
0.35,801,648,90.5,25.7,0,450
0.35,797,649,90.5,25.7,0,451
0.35,795,650,90.5,25.7,0,452
0.35,796,648,90.5,25.7,0,453
0.35,798,649,90.5,25.7,0,454
0.35,801,651,90.5,25.7,0,455
0.35,803,649,90.5,25.7,0,456
0.35,802,647,90.5,25.8,0,457
0.35,798,650,90.5,25.8,0,458
0.35,795,650,90.5,25.8,0,459
0.35,795,648,90.5,25.8,0,460
0.35,797,649,90.6,25.8,0,461
0.35,799,651,90.5,25.8,0,462
0.35,802,648,90.6,25.8,0,463
0.35,802,648,90.6,25.8,0,464
0.35,800,651,90.6,25.8,0,465
0.35,796,649,90.6,25.8,0,466
0.35,795,648,90.6,25.8,0,467
0.35,796,650,90.6,25.8,0,468
0.35,798,650,90.6,25.8,0,469
0.35,801,648,90.6,25.8,0,470
0.35,802,650,90.6,25.9,0,471
0.35,801,650,90.6,25.9,0,472
0.35,798,648,90.6,25.8,0,473
0.35,796,649,90.6,25.8,0,474
0.35,800,650,90.6,25.9,0,475
0.35,802,650,90.6,25.8,0,476
0.35,802,648,90.6,25.8,0,477
0.35,800,650,90.6,25.8,0,478
0.35,796,649,90.6,25.8,0,479
0.35,795,648,90.6,25.8,0,480
0.35,797,650,90.6,25.8,0,481
0.35,798,649,90.6,25.8,0,482
0.35,801,648,90.6,25.7,0,483
0.35,802,650,90.6,25.7,0,484
0.35,800,651,90.6,25.7,0,485
0.35,797,648,90.6,25.7,0,486
0.35,795,648,90.6,25.7,0,487
0.35,796,651,90.6,25.7,0,488
0.35,798,649,90.6,25.7,0,489
0.35,801,648,90.6,25.7,0,490
0.35,802,650,90.6,25.7,0,491
0.35,801,649,90.7,25.7,0,492
0.35,798,648,90.6,25.7,0,493
0.35,796,650,90.7,25.7,0,494
0.35,796,650,90.6,25.7,0,495
0.35,797,648,90.7,25.7,0,496
0.35,800,650,90.7,25.7,0,497
0.35,802,651,90.7,25.7,0,498
0.35,801,648,90.7,25.7,0,499
0.35,798,648,90.7,25.7,0,500
0.35,796,651,90.7,25.7,0,501
0.36,795,649,90.7,25.7,0,502
0.36,797,648,90.7,25.7,0,503
0.35,800,649,90.7,25.7,0,504
0.36,802,651,90.7,25.7,0,505
0.36,802,648,90.7,25.7,0,506
0.35,800,648,90.7,25.7,0,507
0.36,796,650,90.7,25.6,0,508
0.36,794,649,90.7,25.6,0,509
0.35,795,648,90.7,25.6,0,510
0.35,797,651,90.7,25.6,0,511
0.36,800,650,90.7,25.6,0,512
0.36,802,648,90.7,25.6,0,513
0.36,802,650,90.7,25.6,0,514
0.36,799,650,90.7,25.6,0,515
0.36,796,648,90.7,25.6,0,516
0.35,795,649,90.7,25.6,0,517
0.36,796,651,90.8,25.5,0,518
0.36,798,648,90.8,25.5,0,519
0.35,801,650,90.8,25.5,0,520
0.36,798,647,90.8,25.5,0,521
0.35,796,649,90.8,25.5,0,522
0.36,796,651,90.8,25.5,0,523
0.36,797,649,90.8,25.5,0,524
0.36,799,648,90.8,25.5,0,525
0.36,802,650,90.8,25.5,0,526
0.35,802,650,90.8,25.5,0,527
0.35,799,648,90.9,25.5,0,528
0.36,796,649,90.9,25.5,0,529
0.35,795,651,90.9,25.5,0,530
0.35,797,647,90.9,25.5,0,531
0.35,799,647,90.9,25.5,0,532
0.35,801,650,90.9,25.5,0,533
0.36,802,651,90.9,25.5,0,534
0.36,800,648,90.9,25.5,0,535
0.35,797,648,90.9,25.5,0,536
0.35,795,650,90.9,25.5,0,537
0.35,796,649,90.9,25.5,0,538
0.35,798,648,90.9,25.5,0,539
0.35,801,650,91.0,25.5,0,540
0.36,802,650,91.0,25.5,0,541
0.36,800,648,91.0,25.5,0,542
0.36,797,649,91.0,25.5,0,543
0.35,795,651,91.0,25.6,0,544
0.36,796,649,91.0,25.6,0,545
0.36,798,648,91.0,25.6,0,546
0.36,800,650,91.0,25.6,0,547
0.35,802,649,91.0,25.6,0,548
0.36,801,648,91.0,25.6,0,549
0.35,798,649,91.0,25.6,0,550
0.35,795,650,91.0,25.6,0,551
0.36,795,648,91.0,25.6,0,552
0.36,797,649,91.0,25.6,0,553
0.36,799,651,91.1,25.6,0,554
0.36,802,649,91.1,25.6,0,555
0.35,802,648,91.1,25.6,0,556
0.35,800,650,91.1,25.6,0,557
0.36,796,650,91.1,25.6,0,558
0.35,795,648,91.1,25.6,0,559
0.36,796,649,91.1,25.6,0,560
0.36,798,650,91.1,25.6,0,561
0.36,800,648,91.1,25.6,0,562
0.36,802,649,91.1,25.6,0,563
0.35,801,651,91.1,25.6,0,564
0.35,795,649,91.1,25.6,0,565
0.35,797,651,91.1,25.6,0,566
0.36,799,648,91.1,25.6,0,567
0.35,801,648,91.1,25.6,0,568
0.35,802,650,91.1,25.6,0,569
0.35,800,649,91.1,25.6,0,570
0.35,797,648,91.1,25.6,0,571
0.35,795,649,91.1,25.6,0,572
0.36,796,651,91.1,25.6,0,573
0.36,797,648,91.1,25.5,0,574
0.36,800,648,91.1,25.6,0,575
0.36,802,650,91.1,25.6,0,576
0.36,801,649,91.1,25.6,0,577
0.35,798,648,91.1,25.5,0,578
0.35,796,649,91.1,25.6,0,579
0.35,795,651,91.1,25.5,0,580
0.35,797,648,91.1,25.5,0,581
0.35,799,647,91.1,25.5,0,582
0.36,802,650,91.2,25.5,0,583
0.35,801,650,91.2,25.5,0,584
0.35,798,648,91.2,25.5,0,585
0.36,796,649,91.2,25.5,0,586
0.35,796,650,91.2,25.5,0,587
0.35,797,649,91.2,25.5,0,588
0.35,800,648,91.2,25.5,0,589
0.35,802,651,91.2,25.5,0,590
0.35,802,648,91.2,25.5,0,591
0.35,799,648,91.2,25.5,0,592
0.35,797,648,91.2,25.5,0,593
0.35,798,650,91.2,25.5,0,594
0.35,801,649,91.2,25.5,0,595
0.35,802,648,91.2,25.5,0,596
0.35,800,649,91.2,25.5,0,597
0.35,797,650,91.2,25.5,0,598
0.35,796,648,91.2,25.5,0,599
0.35,796,649,91.2,25.5,0,600
0.35,798,651,91.2,25.5,0,601
0.35,801,649,91.2,25.5,0,602
0.35,802,648,91.2,25.5,0,603
0.35,795,648,91.2,25.5,0,604
0.35,795,649,91.2,25.5,0,605
0.35,797,651,91.2,25.5,0,606
0.35,799,649,91.2,25.5,0,607
0.35,802,648,91.2,25.5,0,608
0.35,802,651,91.2,25.5,0,609
0.35,800,649,91.2,25.5,0,610
0.35,796,648,91.3,25.5,0,611
0.35,796,650,91.3,25.5,0,612
0.35,797,650,91.2,25.5,0,613
0.35,799,648,91.2,25.5,0,614
0.36,802,649,91.3,25.5,0,615
0.35,802,651,91.3,25.5,0,616
0.35,799,648,91.3,25.5,0,617
0.35,796,648,91.3,25.5,0,618
0.35,795,651,91.3,25.5,0,619
0.35,796,649,91.3,25.5,0,620
0.35,799,648,91.3,25.5,0,621
0.35,801,650,91.3,25.5,0,622
0.35,803,649,91.3,25.4,0,623
0.35,801,648,91.3,25.5,0,624
0.35,797,649,91.3,25.5,0,625
0.35,795,650,91.3,25.4,0,626
0.35,796,648,91.3,25.5,0,627
0.35,798,649,91.4,25.4,0,628
0.35,801,651,91.4,25.5,0,629
0.35,803,649,91.3,25.5,0,630
0.35,802,647,91.3,25.5,0,631
0.35,798,650,91.4,25.5,0,632
0.35,795,650,91.4,25.5,0,633
0.35,795,648,91.4,25.5,0,634
0.35,797,649,91.4,25.5,0,635
0.35,799,651,91.4,25.5,0,636
0.35,802,648,91.4,25.5,0,637
0.35,802,648,91.4,25.5,0,638
0.35,800,651,91.4,25.5,0,639
0.35,796,649,91.4,25.5,0,640
0.35,795,648,91.4,25.5,0,641
0.35,796,650,91.4,25.5,0,642
0.35,798,650,91.5,25.5,0,643
0.35,801,648,91.4,25.5,0,644
0.35,802,650,91.4,25.6,0,645
0.35,801,650,91.5,25.6,0,646
0.35,798,648,91.4,25.6,0,647
0.35,796,649,91.4,25.6,0,648
0.35,800,650,91.4,25.6,0,649
0.35,802,650,91.4,25.6,0,650
0.35,802,648,91.5,25.6,0,651
0.35,800,650,91.5,25.6,0,652
0.35,796,649,91.5,25.7,0,653
0.35,795,648,91.5,25.7,0,654
0.35,797,650,91.5,25.7,0,655
0.35,798,649,91.5,25.7,0,656
0.35,801,648,91.5,25.7,0,657
0.35,802,650,91.5,25.7,0,658
0.35,800,651,91.5,25.7,0,659
0.35,797,648,91.5,25.7,0,660
0.35,795,648,91.5,25.8,0,661
0.35,796,651,91.5,25.8,0,662
0.35,798,649,91.5,25.8,0,663
0.35,801,648,91.5,25.8,0,664
0.35,802,650,91.5,25.8,0,665
0.36,801,649,91.5,25.8,0,666
0.35,798,648,91.5,25.8,0,667
0.35,796,650,91.5,25.8,0,668
0.36,796,650,91.5,25.8,0,669
0.35,797,648,91.5,25.8,0,670
0.36,800,650,91.5,25.8,0,671
0.35,802,651,91.5,25.8,0,672
0.35,801,648,91.5,25.8,0,673
0.36,798,648,91.5,25.8,0,674
0.36,796,651,91.5,25.8,0,675
0.36,795,649,91.5,25.8,0,676
0.35,797,648,91.5,25.8,0,677
0.35,800,649,91.5,25.8,0,678
0.35,802,651,91.5,25.8,0,679
0.35,802,648,91.5,25.8,0,680
0.36,800,648,91.5,25.8,0,681
0.35,796,650,91.5,25.8,0,682
0.36,794,649,91.5,25.8,0,683
0.35,795,648,91.5,25.8,0,684
0.35,797,651,91.5,25.8,0,685
0.35,800,650,91.5,25.8,0,686
0.36,802,648,91.5,25.8,0,687
0.35,802,650,91.5,25.8,0,688
0.35,799,650,91.5,25.8,0,689
0.36,796,648,91.5,25.8,0,690
0.35,795,649,91.5,25.8,0,691
0.35,796,651,91.5,25.8,0,692
0.35,798,648,91.5,25.8,0,693
0.35,801,650,91.5,25.8,0,694
0.37,798,647,91.5,25.8,0,695
