id_reforma,sdv002,sdc002,mdv001_1,mdv001_2,mdv001_3,mdv001_4,sdp002,sdt002,sdt003,sdu001_1,sdu001_2,data_hora_reforma,TipoAlarmeReleResistencia_id_tipo,TipoAlarmeResistencia_id_tipo,id_reacao,sdu002_1,sdu002_2,rotulo
38106,223.32,15.33,0.974,0.1,0.1,17.48,0.35,203,143,0.0,0,2024-03-14 07:59:37.962,1,1,190,25.3,27.5,0.0
38107,223.7,6.7,0.974,0.1,0.1,17.5,0.36,210,151,0.0,0,2024-03-14 08:00:00.664,1,1,190,25.5,27.6,0.0
38108,223.62,6.7,0.974,0.1,0.1,17.53,0.36,223,162,0.0,0,2024-03-14 08:00:23.443,1,1,190,25.9,27.6,0.0
38109,225.33,6.72,0.974,0.1,0.1,17.55,0.36,236,169,0.0,0,2024-03-14 08:00:46.179,1,1,190,26.6,27.7,0.0
38110,226.53,8.91,0.974,0.1,0.1,17.58,0.36,257,175,0.0,0,2024-03-14 08:01:08.854,1,1,190,26.4,27.7,0.0
38111,222.17,8.87,0.974,0.1,0.1,17.61,0.36,278,180,0.0,0,2024-03-14 08:01:31.638,1,1,190,26.4,27.7,0.0
38112,227.36,8.9,0.974,0.1,0.1,17.63,0.36,292,191,0.0,0,2024-03-14 08:01:54.400,1,1,190,26.7,27.6,0.0
38113,221.7,0.3,0.974,0.1,0.1,17.66,0.36,298,201,0.0,0,2024-03-14 08:02:17.087,1,1,190,27.1,27.5,0.0
38114,218.82,6.79,0.974,0.1,0.1,17.7,0.35,304,208,0.0,0,2024-03-14 08:02:39.855,1,1,190,27.7,27.3,0.0
38115,225.63,15.37,0.974,0.1,0.1,17.73,0.36,308,214,0.0,0,2024-03-14 08:03:02.561,1,1,190,28.3,27.1,0.0
38116,219.24,6.72,0.974,0.1,0.1,17.76,0.36,317,222,0.0,0,2024-03-14 08:03:25.286,1,1,190,29.0,27.0,0.0
38117,219.12,15.4,0.974,0.1,0.1,17.8,0.36,327,230,0.0,0,2024-03-14 08:03:47.978,1,1,190,29.8,26.8,0.0
38118,220.79,6.73,0.974,0.1,0.1,17.83,0.35,345,239,0.0,0,2024-03-14 08:04:10.720,1,1,190,30.7,26.7,0.0
38119,220.08,8.81,0.975,0.1,0.1,17.86,0.36,365,245,0.0,0,2024-03-14 08:04:33.516,1,1,190,31.5,26.6,0.0
38120,222.29,8.84,0.975,0.1,0.1,17.9,0.35,382,253,0.0,0,2024-03-14 08:04:56.227,1,1,190,32.5,26.5,0.0
38121,222.1,8.77,0.975,0.1,0.1,17.93,0.35,389,261,0.0,0,2024-03-14 08:05:18.979,1,1,190,33.5,26.4,0.0
38122,224.11,6.71,0.975,0.1,0.1,17.97,0.35,393,270,0.0,0,2024-03-14 08:05:41.663,1,1,190,34.6,26.3,0.0
38123,219.55,15.26,0.975,0.1,0.1,18.01,0.35,398,275,0.0,0,2024-03-14 08:06:04.375,1,1,190,35.6,26.3,0.0
38124,218.44,6.73,0.975,0.1,0.1,18.04,0.36,409,285,0.0,0,2024-03-14 08:06:27.166,1,1,190,36.4,26.2,0.0
38125,218.26,15.34,0.975,0.1,0.1,18.08,0.35,420,292,0.0,0,2024-03-14 08:06:49.889,1,1,190,37.3,26.1,0.0
38126,229.55,6.74,0.975,0.1,0.1,18.12,0.36,438,301,0.0,0,2024-03-14 08:07:12.547,1,1,190,38.8,26.1,0.0
38127,217.41,0.34,0.975,0.1,0.1,18.15,0.35,452,307,0.0,0,2024-03-14 08:07:35.297,1,1,190,40.5,26.1,0.0
38128,223.94,8.73,0.975,0.1,0.1,18.19,0.36,472,315,0.0,0,2024-03-14 08:07:57.953,1,1,190,42.2,26.1,0.0
38129,220.74,6.7,0.975,0.1,0.1,18.22,0.35,476,324,0.0,0,2024-03-14 08:08:20.659,1,1,190,43.9,26.1,0.0
38130,219.23,6.73,0.975,0.2,0.1,18.26,0.36,479,332,0.0,0,2024-03-14 08:08:43.442,1,1,190,45.5,26.1,0.0
38131,219.59,15.25,0.975,0.1,0.1,18.3,0.35,490,337,0.0,0,2024-03-14 08:09:06.139,1,1,190,46.8,26.3,0.0
38132,221.98,6.71,0.975,0.1,0.2,18.34,0.36,504,347,0.0,0,2024-03-14 08:09:28.945,1,1,190,48.2,26.4,0.0
38133,215.28,15.25,0.975,0.1,0.1,18.37,0.35,516,355,0.0,0,2024-03-14 08:09:51.715,1,1,190,49.1,26.5,0.0
38134,216.48,15.24,0.975,0.1,0.1,18.41,0.36,533,362,0.0,0,2024-03-14 08:10:14.505,1,1,190,49.8,26.7,0.0
38135,220.92,4.77,0.975,0.2,0.1,18.45,0.36,549,372,0.0,0,2024-03-14 08:10:37.249,1,1,190,50.2,26.9,0.0
38136,218.49,15.24,0.975,0.1,0.1,18.48,0.36,561,377,0.0,0,2024-03-14 08:11:00.081,1,1,190,50.7,27.0,0.0
38137,499.28,9.45,0.975,0.2,0.1,18.62,0.35,596,407,0.0,0,2024-03-14 08:12:24.271,1,1,190,51.4,27.7,0.0
38138,270.18,6.94,0.975,0.2,0.1,18.66,0.36,606,415,0.0,0,2024-03-14 08:12:47.065,1,1,190,51.6,27.8,0.0
38139,237.35,15.27,0.975,0.1,0.1,18.7,0.36,620,423,0.0,0,2024-03-14 08:13:09.729,1,1,190,51.9,27.9,0.0
38140,232.7,15.25,0.975,0.1,0.1,18.73,0.35,633,430,0.0,0,2024-03-14 08:13:32.408,1,1,190,52.2,28.1,0.0
38141,225.98,6.72,0.975,0.1,0.1,18.77,0.35,646,438,0.0,0,2024-03-14 08:13:55.188,1,1,190,52.4,28.2,0.0
38142,220.21,15.22,0.975,0.1,0.1,18.81,0.36,655,446,0.0,0,2024-03-14 08:14:18.007,1,1,190,52.6,28.3,0.0
38143,221.51,6.73,0.975,0.2,0.2,18.84,0.36,667,455,0.0,0,2024-03-14 08:14:40.758,1,1,190,52.8,28.4,0.0
38144,224.22,15.23,0.975,0.1,0.1,18.88,0.36,678,460,0.0,0,2024-03-14 08:15:03.430,1,1,190,53.0,28.5,0.0
38145,217.67,6.77,0.975,0.1,0.1,18.92,0.36,689,469,0.0,0,2024-03-14 08:15:26.207,1,1,190,53.2,28.6,0.0
38146,218.56,15.2,0.975,0.1,0.1,18.95,0.36,699,477,0.0,0,2024-03-14 08:15:49.002,1,1,190,53.3,28.7,0.0
38147,217.95,15.19,0.975,0.1,0.1,18.99,0.36,707,485,0.0,0,2024-03-14 08:16:11.732,1,1,190,53.5,28.8,0.0
38148,216.11,15.18,0.975,0.1,0.1,19.02,0.36,717,494,0.0,0,2024-03-14 08:16:34.520,1,1,190,53.8,28.8,0.0
38149,221.89,13.23,0.975,0.1,0.1,19.06,0.35,726,500,0.0,0,2024-03-14 08:16:57.181,1,1,190,53.9,28.9,0.0
38150,221.04,15.19,0.975,0.2,0.1,19.09,0.35,735,509,0.0,0,2024-03-14 08:17:19.904,1,1,190,53.5,28.7,0.0
38151,215.62,15.21,0.975,0.1,0.1,19.13,0.35,742,517,0.0,0,2024-03-14 08:17:42.636,1,1,190,53.4,28.3,0.0
38152,218.25,15.19,0.975,0.1,0.1,19.16,0.35,750,525,0.0,0,2024-03-14 08:18:05.408,1,1,190,54.3,27.9,0.0
38153,217.31,15.17,0.975,0.1,0.1,19.2,0.35,758,531,0.0,0,2024-03-14 08:18:28.363,1,1,190,55.5,27.6,0.0
38154,218.19,15.19,0.975,0.1,0.2,19.23,0.36,766,540,0.0,0,2024-03-14 08:18:51.126,1,1,190,56.7,27.4,0.0
38155,224.81,15.17,0.975,0.1,0.1,19.27,0.35,771,548,0.0,0,2024-03-14 08:19:13.810,1,1,190,58.0,27.2,0.0
38156,214.66,15.16,0.975,0.1,0.1,19.31,0.35,779,556,0.0,0,2024-03-14 08:19:36.532,1,1,190,59.2,27.1,0.0
38157,222.09,15.17,0.975,0.1,0.1,19.35,0.35,786,562,0.0,0,2024-03-14 08:19:59.255,1,1,190,60.1,27.1,0.0
38158,223.62,6.73,0.975,0.1,0.2,19.38,0.35,793,571,0.0,0,2024-03-14 08:20:21.943,1,1,190,61.0,27.0,0.0
38159,218.06,15.17,0.975,0.1,0.1,19.42,0.35,798,579,0.0,0,2024-03-14 08:20:44.691,1,1,190,61.7,27.0,0.0
38160,223.63,8.65,0.975,0.1,0.1,19.46,0.35,802,587,0.0,0,2024-03-14 08:21:07.408,1,1,190,62.4,27.0,0.0
38161,219.76,11.7,0.975,0.2,0.1,19.49,0.35,795,594,0.0,0,2024-03-14 08:21:30.075,1,1,190,63.0,27.0,0.0
38162,216.11,15.14,0.975,0.1,0.1,19.53,0.35,796,602,0.0,0,2024-03-14 08:21:52.867,1,1,190,63.5,26.9,0.0
38163,220.64,8.68,0.975,0.2,0.1,19.57,0.35,800,610,0.0,0,2024-03-14 08:22:15.683,1,1,190,64.0,27.0,0.0
38164,216.69,8.67,0.975,0.1,0.1,19.61,0.35,800,618,0.0,0,2024-03-14 08:22:38.460,1,1,190,64.4,27.0,0.0
38165,216.95,15.2,0.975,0.1,0.2,19.64,0.35,795,625,0.0,0,2024-03-14 08:23:01.242,1,1,190,64.7,27.0,0.0
38166,221.9,15.16,0.975,0.1,0.1,19.68,0.35,798,632,0.0,0,2024-03-14 08:23:24.009,1,1,190,65.0,27.1,0.0
38167,223.07,8.68,0.975,0.2,0.1,19.72,0.35,802,641,0.0,0,2024-03-14 08:23:46.730,1,1,190,65.3,27.1,0.0
38168,219.45,15.22,0.975,0.2,0.2,19.76,0.35,797,649,0.0,0,2024-03-14 08:24:09.485,1,1,190,65.5,27.1,0.0
38169,220.55,6.75,0.975,0.1,0.2,19.8,0.35,796,653,0.0,0,2024-03-14 08:24:32.214,1,1,190,65.6,27.2,0.0
38170,223.85,0.45,0.975,0.1,0.2,19.83,0.35,802,652,0.0,0,2024-03-14 08:24:55,1,1,190,65.8,27.2,0.0
38171,220.54,6.74,0.975,0.1,0.1,19.87,0.35,799,651,0.0,0,2024-03-14 08:25:17.736,1,1,190,66.0,27.3,0.0
38172,219.11,15.24,0.975,0.1,0.2,19.91,0.35,795,649,0.0,0,2024-03-14 08:25:41.022,1,1,190,66.2,27.3,0.0
38173,220.97,0.44,0.975,0.1,0.2,19.95,0.36,800,650,0.0,0,2024-03-14 08:26:03.789,1,1,190,66.3,27.4,0.0
38174,220.34,8.7,0.975,0.1,0.2,19.99,0.35,802,650,0.0,0,2024-03-14 08:26:26.558,1,1,190,66.6,27.4,0.0
38175,216.99,15.21,0.975,0.1,0.1,20.03,0.35,795,650,0.0,0,2024-03-14 08:26:49.317,1,1,190,66.8,27.4,0.0
38176,226.43,6.72,0.975,0.1,0.1,20.07,0.36,797,650,0.0,0,2024-03-14 08:27:12.029,1,1,190,67.0,27.5,0.0
38177,221.25,0.44,0.975,0.1,0.1,20.1,0.35,803,650,0.0,0,2024-03-14 08:27:34.703,1,1,190,67.2,27.5,0.0
38178,220.9,6.73,0.975,0.1,0.1,20.14,0.35,800,650,0.0,0,2024-03-14 08:27:57.479,1,1,190,67.4,27.5,0.0
38179,216.9,15.2,0.975,0.1,0.1,20.17,0.35,796,650,0.0,0,2024-03-14 08:28:20.257,1,1,190,67.7,27.5,0.0
38180,218.73,8.7,0.975,0.1,0.1,20.21,0.35,801,650,0.0,0,2024-03-14 08:28:42.943,1,1,190,67.9,27.5,0.0
38181,222.61,8.71,0.975,0.2,0.1,20.24,0.35,801,650,0.0,0,2024-03-14 08:29:05.645,1,1,190,68.1,27.5,0.0
38182,427.29,9.35,0.976,0.1,0.1,20.39,0.36,798,650,0.0,0,2024-03-14 08:30:29.930,1,1,190,69.2,27.6,0.0
38183,278.05,14.96,0.975,0.2,0.2,20.42,0.36,796,650,0.0,0,2024-03-14 08:30:52.623,1,1,190,69.5,27.6,0.0
38184,227.82,8.75,0.975,0.2,0.1,20.46,0.35,802,650,0.0,0,2024-03-14 08:31:15.654,1,1,190,69.7,27.6,0.0
38185,216.57,8.71,0.976,0.2,0.2,20.5,0.35,802,650,0.0,0,2024-03-14 08:31:38.368,1,1,190,70.0,27.6,0.0
38186,220.0,6.74,0.976,0.2,0.2,20.53,0.35,795,650,0.0,0,2024-03-14 08:32:01.093,1,1,190,70.2,27.7,0.0
38187,217.56,15.2,0.975,0.1,0.2,20.57,0.35,799,650,0.0,0,2024-03-14 08:32:23.848,1,1,190,70.5,27.7,0.0
38188,217.94,8.71,0.976,0.1,0.2,20.6,0.36,803,650,0.0,0,2024-03-14 08:32:46.632,1,1,190,70.6,27.7,0.0
38189,220.52,15.22,0.976,0.1,0.2,20.64,0.35,799,650,0.0,0,2024-03-14 08:33:09.338,1,1,190,70.9,27.8,0.0
38190,218.67,6.72,0.976,0.2,0.2,20.68,0.36,796,650,0.0,0,2024-03-14 08:33:32.118,1,1,190,71.0,27.8,0.0
38191,221.46,0.41,0.976,0.2,0.1,20.71,0.35,803,650,0.0,0,2024-03-14 08:33:54.841,1,1,190,71.2,27.8,0.0
38192,222.32,0.33,0.976,0.1,0.1,20.75,0.36,800,650,0.0,0,2024-03-14 08:34:17.532,1,1,190,71.4,27.9,0.0
38193,218.14,15.19,0.976,0.2,0.2,20.78,0.36,796,650,0.0,0,2024-03-14 08:34:40.321,1,1,190,71.5,27.9,0.0
38194,219.16,8.69,0.976,0.2,0.2,20.82,0.35,800,650,0.0,0,2024-03-14 08:35:03.098,1,1,190,71.7,28.0,0.0
38195,222.55,0.38,0.976,0.2,0.2,20.85,0.35,803,650,0.0,0,2024-03-14 08:35:25.866,1,1,190,72.0,28.0,0.0
38196,220.07,6.72,0.976,0.2,0.2,20.88,0.35,796,650,0.0,0,2024-03-14 08:35:48.639,1,1,190,72.9,28.0,0.0
38197,214.49,15.23,0.976,0.1,0.2,20.91,0.35,799,650,0.0,0,2024-03-14 08:36:11.368,1,1,190,73.8,28.1,0.0
38198,222.71,0.36,0.976,0.1,0.2,20.95,0.35,803,650,0.0,0,2024-03-14 08:36:34.089,1,1,190,74.5,28.1,0.0
38199,219.85,6.73,0.976,0.2,0.2,20.98,0.35,798,650,0.0,0,2024-03-14 08:36:56.790,1,1,190,74.9,28.1,0.0
38200,222.8,6.71,0.976,0.1,0.1,21.01,0.35,797,650,0.0,0,2024-03-14 08:37:19.481,1,1,190,75.4,28.2,0.0
38201,225.67,0.33,0.976,0.2,0.2,21.04,0.35,804,650,0.0,0,2024-03-14 08:37:42.189,1,1,190,75.9,28.1,0.0
38202,221.33,8.68,0.976,0.2,0.2,21.08,0.35,802,650,0.0,0,2024-03-14 08:38:04.957,1,1,190,76.3,28.2,0.0
38203,221.77,15.24,0.976,0.1,0.2,21.11,0.35,796,650,0.0,0,2024-03-14 08:38:27.629,1,1,190,76.7,28.3,0.0
38204,224.56,0.39,0.976,0.1,0.2,21.14,0.35,801,650,0.0,0,2024-03-14 08:38:50.295,1,1,190,77.0,28.3,0.0
38205,224.37,0.31,0.976,0.2,0.2,21.18,0.35,802,650,0.0,0,2024-03-14 08:39:13.068,1,1,190,77.3,28.3,0.0
38206,218.72,15.22,0.976,0.1,0.2,21.21,0.35,797,650,0.0,0,2024-03-14 08:39:35.836,1,1,190,77.5,28.4,0.0
38207,217.91,6.72,0.976,0.2,0.2,21.24,0.35,798,650,0.0,0,2024-03-14 08:39:58.601,1,1,190,77.7,28.4,0.0
38208,221.75,0.35,0.976,0.1,0.2,21.28,0.35,804,650,0.0,0,2024-03-14 08:40:21.325,1,1,190,78.0,28.4,0.0
38209,220.3,6.73,0.976,0.2,0.2,21.31,0.35,798,650,0.0,0,2024-03-14 08:40:44.086,1,1,190,78.3,28.4,0.0
38210,224.7,6.7,0.976,0.1,0.2,21.35,0.35,796,650,0.0,0,2024-03-14 08:41:06.804,1,1,190,78.6,28.4,0.0
38211,218.66,8.67,0.976,0.2,0.2,21.38,0.35,803,650,0.0,0,2024-03-14 08:41:29.570,1,1,190,78.8,28.4,0.0
38212,220.25,8.67,0.976,0.1,0.2,21.41,0.35,801,650,0.0,0,2024-03-14 08:41:52.352,1,1,190,79.2,28.4,0.0
38213,218.13,6.69,0.976,0.2,0.2,21.44,0.35,796,650,0.0,0,2024-03-14 08:42:15.125,1,1,190,79.4,28.4,0.0
38214,223.27,0.32,0.976,0.2,0.2,21.48,0.35,800,650,0.0,0,2024-03-14 08:42:37.848,1,1,190,79.6,28.5,0.0
38215,217.94,8.67,0.976,0.1,0.1,21.51,0.35,803,650,0.0,0,2024-03-14 08:43:00.611,1,1,190,79.9,28.5,0.0
38216,221.46,15.18,0.975,0.1,0.2,21.55,0.36,797,650,0.0,0,2024-03-14 08:43:23.307,1,1,190,80.1,28.5,0.0
38217,215.81,15.13,0.976,0.1,0.2,21.58,0.35,800,650,0.0,0,2024-03-14 08:43:46.045,1,1,190,80.3,28.5,0.0
38218,217.14,8.69,0.976,0.1,0.2,21.61,0.35,804,650,0.0,0,2024-03-14 08:44:08.772,1,1,190,80.5,28.6,0.0
38219,217.05,15.14,0.976,0.1,0.2,21.65,0.35,798,650,0.0,0,2024-03-14 08:44:31.520,1,1,190,80.6,28.6,0.0
38220,220.08,15.15,0.976,0.1,0.2,21.68,0.35,797,650,0.0,0,2024-03-14 08:44:54.227,1,1,190,80.7,28.5,0.0
38221,223.12,0.48,0.976,0.2,0.2,21.71,0.35,804,650,0.0,0,2024-03-14 08:45:16.940,1,1,190,80.8,28.5,0.0
38222,214.64,8.67,0.976,0.2,0.2,21.74,0.35,801,650,0.0,0,2024-03-14 08:45:39.630,1,1,190,80.9,28.5,0.0
38223,219.07,15.17,0.976,0.1,0.2,21.76,0.35,796,650,0.0,0,2024-03-14 08:46:02.414,1,1,190,81.0,28.6,0.0
38224,219.97,8.69,0.976,0.1,0.2,21.79,0.35,802,650,0.0,0,2024-03-14 08:46:25.162,1,1,190,81.1,28.5,0.0
38225,223.71,0.39,0.976,0.2,0.2,21.81,0.35,802,650,0.0,0,2024-03-14 08:46:47.905,1,1,190,81.2,28.5,0.0
38226,220.04,6.71,0.976,0.2,0.2,21.83,0.35,797,650,0.0,0,2024-03-14 08:47:10.695,1,1,190,81.2,28.5,0.0
38227,484.61,9.24,0.975,0.2,0.2,21.91,0.35,796,650,0.0,0,2024-03-14 08:48:34.884,1,1,190,82.2,28.4,0.0
38228,344.97,6.29,0.976,0.2,0.2,21.93,0.36,802,650,0.0,0,2024-03-14 08:48:57.591,1,1,190,82.4,28.4,0.0
38229,252.33,8.63,0.976,0.2,0.2,21.94,0.35,802,650,0.0,0,2024-03-14 08:49:20.390,1,1,190,83.3,28.4,0.0
38230,220.47,15.16,0.975,0.1,0.2,21.96,0.36,796,650,0.0,0,2024-03-14 08:49:43.168,1,1,190,83.7,28.3,0.0
38231,224.64,6.71,0.975,0.1,0.2,21.98,0.36,799,650,0.0,0,2024-03-14 08:50:05.937,1,1,190,83.9,28.3,0.0
38232,220.44,8.65,0.975,0.2,0.2,22.0,0.35,804,650,0.0,0,2024-03-14 08:50:28.657,1,1,190,84.1,28.3,0.0
38233,217.06,15.18,0.975,0.1,0.2,22.02,0.35,798,650,0.0,0,2024-03-14 08:50:51.475,1,1,190,84.2,28.3,0.0
38234,221.11,6.71,0.975,0.2,0.2,22.04,0.35,798,650,0.0,0,2024-03-14 08:51:14.176,1,1,190,84.3,28.2,0.0
38235,222.33,0.34,0.975,0.2,0.2,22.05,0.36,803,650,0.0,0,2024-03-14 08:51:36.864,1,1,190,84.4,28.2,0.0
38236,219.77,15.12,0.975,0.2,0.2,22.07,0.36,800,650,0.0,0,2024-03-14 08:51:59.604,1,1,190,84.5,28.2,0.0
38237,217.13,6.72,0.975,0.2,0.2,22.09,0.35,797,650,0.0,0,2024-03-14 08:52:22.312,1,1,190,84.7,28.2,0.0
38238,220.94,8.63,0.975,0.2,0.1,22.11,0.35,803,650,0.0,0,2024-03-14 08:52:45.092,1,1,190,84.7,28.2,0.0
38239,222.26,8.68,0.975,0.2,0.2,22.12,0.35,802,650,0.0,0,2024-03-14 08:53:07.796,1,1,190,84.8,28.2,0.0
38240,219.82,6.72,0.975,0.1,0.2,22.14,0.35,796,650,0.0,0,2024-03-14 08:53:30.517,1,1,190,85.3,28.1,0.0
38241,222.45,0.36,0.975,0.2,0.2,22.15,0.35,800,650,0.0,0,2024-03-14 08:53:53.310,1,1,190,86.1,28.1,0.0
38242,222.42,0.35,0.975,0.2,0.2,22.17,0.35,803,650,0.0,0,2024-03-14 08:54:16.063,1,1,190,86.4,28.1,0.0
38243,220.18,15.2,0.975,0.2,0.2,22.18,0.35,797,650,0.0,0,2024-03-14 08:54:38.995,1,1,190,86.5,28.1,0.0
38244,218.75,15.2,0.975,0.2,0.2,22.2,0.35,798,650,0.0,0,2024-03-14 08:55:01.793,1,1,190,86.7,28.1,0.0
38245,217.64,0.42,0.975,0.2,0.2,22.21,0.35,804,650,0.0,0,2024-03-14 08:55:24.545,1,1,190,86.7,28.1,0.0
38246,223.56,6.73,0.975,0.2,0.2,22.23,0.35,799,650,0.0,0,2024-03-14 08:55:47.244,1,1,190,86.8,28.1,0.0
38247,222.89,15.2,0.975,0.2,0.2,22.24,0.35,797,650,0.0,0,2024-03-14 08:56:09.929,1,1,190,86.8,28.0,0.0
38248,220.38,8.69,0.975,0.2,0.2,22.26,0.35,803,650,0.0,0,2024-03-14 08:56:32.647,1,1,190,86.8,28.0,0.0
38249,217.29,8.67,0.975,0.2,0.2,22.27,0.35,801,650,0.0,0,2024-03-14 08:56:55.344,1,1,190,86.9,28.0,0.0
38250,216.28,15.13,0.975,0.2,0.2,22.28,0.35,796,650,0.0,0,2024-03-14 08:57:18.070,1,1,190,86.9,28.0,0.0
38251,224.2,8.66,0.975,0.2,0.2,22.29,0.35,802,650,0.0,0,2024-03-14 08:57:40.712,1,1,190,87.0,28.0,0.0
38252,220.73,8.66,0.975,0.2,0.2,22.31,0.35,803,650,0.0,0,2024-03-14 08:58:03.470,1,1,190,87.0,28.0,0.0
38253,217.3,15.13,0.975,0.2,0.2,22.31,0.35,797,650,0.0,0,2024-03-14 08:58:26.208,1,1,190,87.1,28.0,0.0
38254,215.85,15.12,0.975,0.2,0.2,22.33,0.35,799,650,0.0,0,2024-03-14 08:58:48.887,1,1,190,87.1,28.0,0.0
38255,218.42,8.64,0.975,0.2,0.2,22.34,0.35,803,650,0.0,0,2024-03-14 08:59:11.639,1,1,190,87.1,28.0,0.0
38256,221.24,15.13,0.975,0.2,0.2,22.35,0.35,799,650,0.0,0,2024-03-14 08:59:34.372,1,1,190,87.1,27.9,0.0
38257,223.61,6.68,0.975,0.2,0.2,22.37,0.35,797,650,0.0,0,2024-03-14 08:59:57.082,1,1,190,87.1,28.0,0.0
38258,218.59,8.63,0.975,0.2,0.2,22.38,0.35,804,650,0.0,0,2024-03-14 09:00:19.797,1,1,190,86.9,28.1,0.0
38259,224.11,0.31,0.975,0.2,0.2,22.39,0.35,800,650,0.0,0,2024-03-14 09:00:42.466,1,1,190,86.9,28.1,0.0
38260,224.89,6.68,0.975,0.2,0.2,22.4,0.35,796,650,0.0,0,2024-03-14 09:01:05.166,1,1,190,86.8,28.1,0.0
38261,220.36,8.66,0.975,0.1,0.2,22.42,0.35,801,650,0.0,0,2024-03-14 09:01:27.971,1,1,190,86.9,28.0,0.0
38262,219.73,8.68,0.975,0.2,0.2,22.43,0.35,803,650,0.0,0,2024-03-14 09:01:50.673,1,1,190,87.1,27.9,0.0
38263,220.28,15.18,0.975,0.2,0.2,22.44,0.35,797,650,0.0,0,2024-03-14 09:02:13.452,1,1,190,87.1,27.9,0.0
38264,225.64,15.15,0.975,0.2,0.2,22.46,0.35,798,650,0.0,0,2024-03-14 09:02:36.142,1,1,190,87.1,27.9,0.0
38265,224.48,8.68,0.975,0.2,0.2,22.46,0.35,804,650,0.0,0,2024-03-14 09:02:58.847,1,1,190,87.1,27.9,0.0
38266,218.85,15.22,0.975,0.2,0.2,22.48,0.35,798,650,0.0,0,2024-03-14 09:03:21.566,1,1,190,87.1,27.9,0.0
38267,222.89,6.74,0.975,0.2,0.2,22.49,0.35,797,650,0.0,0,2024-03-14 09:03:44.250,1,1,190,87.3,27.9,0.0
38268,224.33,0.36,0.975,0.2,0.2,22.51,0.35,803,650,0.0,0,2024-03-14 09:04:06.979,1,1,190,87.4,27.9,0.0
38269,220.72,0.29,0.975,0.2,0.2,22.53,0.35,801,650,0.0,0,2024-03-14 09:04:29.734,1,1,190,87.5,28.0,0.0
38270,215.82,6.68,0.975,0.2,0.2,22.55,0.35,796,650,0.0,0,2024-03-14 09:04:52.341,1,1,190,87.5,28.0,0.0
38271,593.69,9.21,0.975,0.2,0.2,22.63,0.35,798,650,0.0,0,2024-03-14 09:06:16.491,1,1,190,87.7,28.2,0.0
38272,370.97,1.43,0.975,0.2,0.2,22.66,0.35,804,650,0.0,0,2024-03-14 09:06:39.182,1,1,190,87.7,28.3,0.0
38273,260.36,8.66,0.975,0.2,0.2,22.68,0.35,801,650,0.0,0,2024-03-14 09:07:01.914,1,1,190,87.7,28.3,0.0
38274,221.27,15.18,0.975,0.2,0.2,22.7,0.35,796,650,0.0,0,2024-03-14 09:07:24.661,1,1,190,87.8,28.4,0.0
38275,225.96,0.38,0.975,0.2,0.2,22.73,0.35,802,650,0.0,0,2024-03-14 09:07:47.398,1,1,190,87.8,28.4,0.0
38276,221.3,0.36,0.975,0.2,0.2,22.75,0.35,802,650,0.0,0,2024-03-14 09:08:10.148,1,1,190,87.8,28.5,0.0
38277,225.84,15.17,0.975,0.2,0.2,22.78,0.35,797,650,0.0,0,2024-03-14 09:08:32.856,1,1,190,87.8,28.5,0.0
