pressure,reactor temperature,pre-reactor temperature,humidity,local temperature,label,number data,SMA pressure forecast
0.37,22,21,66.3,23.7,0.0,0,0.0
0.37,22,21,66.2,23.7,0.0,1,0.0
0.37,22,21,66.2,23.7,0.0,2,0.0
0.37,22,21,66.3,23.7,0.0,3,0.0
0.37,22,21,66.3,23.7,0.0,4,0.0
0.37,22,21,66.3,23.7,0.0,5,0.0
0.37,22,21,66.3,23.7,0.0,6,0.0
0.37,22,21,66.3,23.7,0.0,7,0.36875
0.36,22,21,66.4,23.7,0.0,8,0.37
0.37,22,21,69.0,23.7,0.0,9,0.37
0.37,21,21,71.3,23.7,0.0,10,0.37
0.37,22,21,72.3,23.7,0.0,11,0.37
0.37,22,21,73.1,23.7,0.0,12,0.37
0.37,22,21,73.7,23.7,0.0,13,0.37
0.37,22,21,72.3,23.7,0.0,14,0.37
0.37,22,21,68.8,23.6,0.0,15,0.37
0.37,22,21,64.3,23.6,0.0,16,0.37
0.37,22,21,59.9,23.6,0.0,17,0.37
0.37,22,21,56.1,23.6,0.0,18,0.37
0.37,22,21,52.7,23.6,0.0,19,0.37
0.37,22,21,50.0,23.6,0.0,20,0.37
0.37,22,21,48.1,23.6,0.0,21,0.37
0.37,22,21,46.4,23.7,0.0,22,0.37
0.37,22,21,45.1,23.7,0.0,23,0.37
0.37,22,21,44.0,23.7,0.0,24,0.37
0.37,22,21,42.8,23.8,0.0,25,0.37
0.37,22,21,41.8,23.9,0.0,26,0.36874999999999997
0.37,22,21,41.0,23.9,0.0,27,0.36875
0.37,22,21,40.3,23.9,0.0,28,0.36875
0.37,22,21,38.7,23.9,0.0,29,0.36875
0.37,22,21,38.2,23.9,0.0,30,0.3675
0.37,22,21,37.7,24.0,0.0,31,0.36750000000000005
0.37,22,21,37.3,24.0,0.0,32,0.3675
0.37,22,21,36.9,24.0,0.0,33,0.3675
0.36,22,21,36.5,24.0,0.0,34,0.36875
0.37,22,21,36.1,24.0,0.0,35,0.36875
0.37,22,21,35.8,24.0,0.0,36,0.36874999999999997
0.37,22,21,35.5,24.0,0.0,37,0.36875
0.36,22,21,35.2,24.0,0.0,38,0.37
0.37,22,21,34.9,24.0,0.0,39,0.37
0.37,22,21,34.6,24.1,0.0,40,0.37
0.37,22,21,34.4,24.0,0.0,41,0.37
0.37,22,21,34.1,24.0,0.0,42,0.37
0.37,22,22,33.9,24.1,0.0,43,0.37
0.37,22,25,33.6,24.0,0.0,44,0.37
0.37,25,30,33.4,24.1,0.0,45,0.37
0.37,30,36,33.2,24.1,0.0,46,0.37
0.37,38,45,32.9,24.1,0.0,47,0.37
0.37,47,56,32.7,24.1,0.0,48,0.37
0.37,60,69,32.5,24.0,0.0,49,0.37
0.37,77,80,32.4,24.0,0.0,50,0.37
0.37,96,94,32.4,24.0,0.0,51,0.37
0.37,111,107,32.7,24.0,0.0,52,0.37
0.37,133,115,33.9,24.0,0.0,53,0.37
0.37,156,120,36.1,24.0,0.0,54,0.37
0.37,179,125,38.8,24.0,0.0,55,0.37
0.37,202,130,41.5,24.0,0.0,56,0.37
0.37,216,137,43.8,24.0,0.0,57,0.37
0.37,230,148,46.1,24.0,0.0,58,0.37
0.37,240,157,48.2,24.0,0.0,59,0.37
0.37,247,166,49.9,24.0,0.0,60,0.37
0.37,250,172,51.6,24.0,0.0,61,0.37
0.37,256,185,54.7,24.0,0.0,62,0.37
0.37,259,196,56.0,24.0,0.0,63,0.37
0.37,267,203,57.3,24.0,0.0,64,0.37
0.37,278,210,58.4,24.0,0.0,65,0.37
0.37,293,216,59.4,23.9,0.0,66,0.37
0.37,310,225,60.3,23.9,0.0,67,0.37
0.37,323,236,61.1,23.9,0.0,68,0.37
0.37,342,244,61.9,23.9,0.0,69,0.37
0.37,362,248,62.6,23.9,0.0,70,0.37
0.37,381,256,63.3,23.9,0.0,71,0.37
0.37,391,266,64.0,23.9,0.0,72,0.37
0.37,405,285,65.5,23.9,0.0,73,0.37
0.37,410,295,66.0,23.9,0.0,74,0.37
0.37,420,302,66.6,23.9,0.0,75,0.37
0.37,433,308,67.1,23.9,0.0,76,0.37
0.37,444,317,67.6,23.9,0.0,77,0.37
0.37,460,327,68.1,23.9,0.0,78,0.37
0.37,476,332,68.5,23.9,0.0,79,0.37
0.37,492,340,69.0,23.9,0.0,80,0.37
0.37,504,349,69.4,23.9,0.0,81,0.37
0.37,520,357,70.0,23.9,0.0,82,0.37124999999999997
0.37,534,364,70.8,24.0,0.0,83,0.37124999999999997
0.37,540,371,71.5,24.0,0.0,84,0.37125
0.37,544,379,72.0,24.0,0.0,85,0.37124999999999997
0.37,553,388,71.2,24.0,0.0,86,0.37124999999999997
0.37,565,393,69.2,24.0,0.0,87,0.37124999999999997
0.37,577,403,66.6,24.0,0.0,88,0.37
0.37,590,410,64.1,24.0,0.0,89,0.37
0.38,600,419,61.8,24.0,0.0,90,0.37
0.37,613,427,59.8,24.0,0.0,91,0.37124999999999997
0.37,625,433,58.2,23.9,0.0,92,0.37124999999999997
0.37,637,442,56.9,24.0,0.0,93,0.37124999999999997
0.37,646,450,55.7,24.0,0.0,94,0.37125
0.37,657,459,54.8,24.0,0.0,95,0.37124999999999997
0.36,668,465,54.6,24.0,0.0,96,0.3725
0.37,678,473,55.1,24.0,0.0,97,0.37375
0.38,686,481,55.2,24.1,0.0,98,0.3725
0.38,696,489,56.1,24.1,0.0,99,0.37124999999999997
0.37,706,495,56.6,24.1,0.0,100,0.37125
0.37,716,504,54.8,24.1,0.0,101,0.37124999999999997
0.37,723,512,53.7,24.1,0.0,102,0.37124999999999997
0.37,731,521,55.4,24.2,0.0,103,0.37124999999999997
0.37,740,527,57.7,24.2,0.0,104,0.37125
0.38,749,535,59.9,24.2,0.0,105,0.37
0.37,754,544,62.2,24.3,0.0,106,0.37
0.37,762,552,64.4,24.3,0.0,107,0.37
0.37,770,558,66.3,24.3,0.0,108,0.37
0.37,777,566,67.6,24.3,0.0,109,0.37
0.37,782,575,68.7,24.4,0.0,110,0.37
0.37,789,583,69.4,24.4,0.0,111,0.37
0.37,796,589,69.8,24.4,0.0,112,0.37
0.37,802,597,70.2,24.4,0.0,113,0.37
0.37,803,606,70.6,24.5,0.0,114,0.37
0.37,797,614,71.0,24.5,0.0,115,0.37
0.37,794,620,71.3,24.5,0.0,116,0.37
0.37,798,628,71.6,24.5,0.0,117,0.37
0.37,802,636,71.9,24.5,0.0,118,0.37
0.37,795,654,72.8,24.6,0.0,119,0.37
0.37,798,653,73.1,24.6,0.0,120,0.37
0.37,803,651,73.4,24.6,0.0,121,0.37
0.37,800,649,73.6,24.6,0.0,122,0.37
0.37,795,650,73.7,24.6,0.0,123,0.37
0.37,795,650,73.8,24.6,0.0,124,0.37
0.37,800,650,73.8,24.6,0.0,125,0.37
0.37,803,650,73.9,24.6,0.0,126,0.37
0.37,798,650,74.0,24.6,0.0,127,0.37
0.37,796,650,74.1,24.6,0.0,128,0.37
0.37,797,650,74.2,24.6,0.0,129,0.37
0.37,802,650,74.3,24.6,0.0,130,0.37125
0.37,802,650,74.4,24.6,0.0,131,0.37124999999999997
0.37,798,650,73.9,24.5,0.0,132,0.37124999999999997
0.37,795,649,73.8,24.4,0.0,133,0.37124999999999997
0.37,798,650,74.2,24.3,0.0,134,0.37125
0.37,804,649,74.9,24.2,0.0,135,0.37124999999999997
0.37,802,650,75.5,24.1,0.0,136,0.37124999999999997
0.37,797,649,76.0,24.0,0.0,137,0.37124999999999997
0.38,795,650,76.5,24.0,0.0,138,0.37124999999999997
0.37,800,650,76.6,24.0,0.0,139,0.37124999999999997
0.37,804,649,76.9,24.0,0.0,140,0.37125
0.37,801,650,77.0,24.0,0.0,141,0.37124999999999997
0.37,796,650,77.2,23.9,0.0,142,0.3725
0.37,797,650,77.4,23.9,0.0,143,0.37375
0.37,802,650,77.6,23.9,0.0,144,0.37375
0.37,803,650,77.6,23.9,0.0,145,0.37375
0.38,798,650,77.8,23.9,0.0,146,0.37375
0.37,796,650,77.9,23.9,0.0,147,0.375
0.37,800,650,78.0,23.8,0.0,148,0.37625
0.37,803,650,78.1,23.8,0.0,149,0.37749999999999995
0.38,802,650,78.2,23.8,0.0,150,0.37625
0.38,796,650,78.3,23.8,0.0,151,0.37625
0.37,796,650,78.4,23.8,0.0,152,0.3775
0.37,799,650,78.6,23.8,0.0,153,0.37875000000000003
0.38,804,650,78.7,23.8,0.0,154,0.37875
0.38,801,650,78.9,23.8,0.0,155,0.37875000000000003
0.38,796,650,79.0,23.8,0.0,156,0.37875000000000003
0.38,796,649,79.1,23.9,0.0,157,0.37875000000000003
0.37,801,650,79.3,23.9,0.0,158,0.38
0.38,804,650,79.4,23.9,0.0,159,0.38
0.38,800,650,79.5,23.9,0.0,160,0.38
0.38,796,650,79.6,23.9,0.0,161,0.37875000000000003
0.38,796,650,79.8,24.0,0.0,162,0.37875000000000003
0.38,802,650,80.1,24.1,0.0,163,0.37875000000000003
0.38,797,650,80.2,24.1,0.0,164,0.3775
0.38,796,650,80.2,24.1,0.0,165,0.3775
0.38,802,650,80.3,24.1,0.0,166,0.3775
0.38,804,650,80.4,24.2,0.0,167,0.37625
0.38,801,650,80.5,24.2,0.0,168,0.375
0.37,796,650,80.5,24.2,0.0,169,0.37625
0.38,797,650,82.2,24.3,0.0,170,0.375
0.38,800,650,85.1,24.3,0.0,171,0.375
0.37,804,650,85.8,24.3,0.0,172,0.37625
0.38,800,650,86.3,24.3,0.0,173,0.37625
0.38,796,650,86.6,24.4,0.0,174,0.375
0.37,797,650,86.9,24.4,0.0,175,0.375
0.37,802,650,87.1,24.4,0.0,176,0.37625
0.38,803,650,87.3,24.4,0.0,177,0.37625
0.37,799,650,87.5,24.5,0.0,178,0.3775
0.38,796,650,87.7,24.5,0.0,179,0.37625
0.38,797,650,87.9,24.6,0.0,180,0.37625000000000003
0.38,803,650,88.0,24.6,0.0,181,0.37625
0.37,803,650,88.2,24.6,0.0,182,0.3775
0.37,799,650,88.4,24.6,0.0,183,0.3775
0.38,796,650,88.6,24.7,0.0,184,0.3775
0.38,799,650,88.7,24.7,0.0,185,0.37749999999999995
0.38,804,650,88.8,24.7,0.0,186,0.3775
0.37,803,650,88.9,24.8,0.0,187,0.37875000000000003
0.38,798,650,89.1,24.8,0.0,188,0.37875
0.38,796,650,89.1,24.9,0.0,189,0.37875000000000003
0.38,800,650,89.5,24.9,0.0,190,0.37875000000000003
0.37,804,650,89.7,24.9,0.0,191,0.37875000000000003
0.38,802,650,89.9,24.9,0.0,192,0.3775
0.38,797,650,90.0,24.9,0.0,193,0.37749999999999995
0.38,796,650,90.1,25.0,0.0,194,0.3775
0.38,801,650,90.2,25.0,0.0,195,0.3775
0.38,804,650,90.2,25.0,0.0,196,0.3775
0.38,801,649,90.3,25.0,0.0,197,0.37749999999999995
0.38,796,650,90.4,24.9,0.0,198,0.3775
0.37,796,649,90.4,24.9,0.0,199,0.37750000000000006
0.37,801,650,90.5,24.9,0.0,200,0.37875000000000003
0.38,804,650,90.6,24.9,0.0,201,0.37875000000000003
0.38,800,650,90.7,24.9,0.0,202,0.37875
0.38,796,650,90.8,24.9,0.0,203,0.37875000000000003
0.38,797,650,90.8,24.9,0.0,204,0.37875000000000003
0.38,802,650,90.9,24.9,0.0,205,0.37875000000000003
0.38,804,650,90.9,24.9,0.0,206,0.37875
0.37,800,650,91.0,24.9,0.0,207,0.38
0.38,801,650,91.1,24.8,0.0,208,0.38
0.38,804,650,91.1,24.8,0.0,209,0.38
0.38,802,650,91.2,24.8,0.0,210,0.38
0.38,796,650,91.3,24.8,0.0,211,0.37875000000000003
0.38,797,649,91.3,24.7,0.0,212,0.37875
0.38,801,650,91.4,24.7,0.0,213,0.37875000000000003
0.38,804,650,91.4,24.7,0.0,214,0.37875000000000003
0.38,800,650,91.5,24.7,0.0,215,0.37875000000000003
0.38,796,650,91.5,24.7,0.0,216,0.37875
0.38,797,650,91.6,24.7,0.0,217,0.3775
0.38,802,650,91.6,24.7,0.0,218,0.3775
0.37,804,650,91.6,24.7,0.0,219,0.37875000000000003
0.38,799,650,91.7,24.7,0.0,220,0.37875000000000003
0.38,796,650,91.7,24.6,0.0,221,0.37875000000000003
0.38,797,650,91.8,24.6,0.0,222,0.37875
0.38,803,650,91.8,24.6,0.0,223,0.37875000000000003
0.38,803,650,91.8,24.6,0.0,224,0.37875000000000003
0.37,800,650,91.8,24.6,0.0,225,0.38
0.38,795,650,91.9,24.6,0.0,226,0.38
0.38,799,650,91.9,24.5,0.0,227,0.38
0.38,804,650,92.0,24.5,0.0,228,0.38
0.38,803,650,92.0,24.5,0.0,229,0.38
0.38,798,650,92.0,24.5,0.0,230,0.38
0.38,796,650,92.1,24.5,0.0,231,0.38
0.38,799,650,92.1,24.5,0.0,232,0.38
0.38,804,650,92.6,24.6,0.0,233,0.38
0.38,802,650,93.0,24.6,0.0,234,0.38
0.38,797,650,93.0,24.6,0.0,235,0.38
0.38,796,650,93.1,24.6,0.0,236,0.38
0.38,802,650,93.1,24.6,0.0,237,0.38
0.38,804,650,93.2,24.6,0.0,238,0.38
0.38,801,650,93.2,24.6,0.0,239,0.38
0.38,796,650,93.3,24.6,0.0,240,0.38
0.38,797,650,93.4,24.7,0.0,241,0.38
0.38,801,650,93.4,24.7,0.0,242,0.38
0.38,804,650,93.4,24.7,0.0,243,0.38
0.38,800,650,93.4,24.7,0.0,244,0.38
0.38,796,650,93.4,24.7,0.0,245,0.38
0.38,797,650,93.4,24.8,0.0,246,0.38
0.38,802,650,93.5,24.8,0.0,247,0.38
0.38,804,650,93.5,24.8,0.0,248,0.38
0.38,799,650,93.5,24.8,0.0,249,0.38
0.38,796,650,93.5,24.8,0.0,250,0.38
0.38,798,650,93.6,24.8,0.0,251,0.38
0.38,803,650,93.6,24.8,0.0,252,0.38
0.38,796,650,93.6,24.9,0.0,253,0.38
0.38,797,649,93.7,24.9,0.0,254,0.38
0.38,803,650,93.6,24.9,0.0,255,0.38
0.38,804,650,93.7,24.9,0.0,256,0.38
0.38,800,650,93.7,25.0,0.0,257,0.38
0.38,796,650,93.7,25.0,0.0,258,0.38
0.38,799,650,93.7,25.0,0.0,259,0.38
0.38,803,650,93.8,25.1,0.0,260,0.38
0.38,803,650,93.8,25.1,0.0,261,0.38
0.38,798,650,93.8,25.1,0.0,262,0.38
0.38,796,650,93.8,25.2,0.0,263,0.38
0.38,799,650,93.9,25.2,0.0,264,0.38
0.38,804,650,93.9,25.3,0.0,265,0.38
0.38,802,650,93.9,25.3,0.0,266,0.38125000000000003
0.38,797,650,93.8,25.4,0.0,267,0.38125
0.38,796,650,93.6,25.4,0.0,268,0.38125
0.38,801,650,93.6,25.5,0.0,269,0.38125
0.38,804,650,93.6,25.4,0.0,270,0.38125000000000003
0.38,801,649,93.7,25.5,0.0,271,0.38125
0.38,797,650,93.6,25.5,0.0,272,0.38125
0.38,797,650,93.6,25.5,0.0,273,0.38125
0.39,802,650,93.6,25.5,0.0,274,0.38
0.38,804,650,93.6,25.5,0.0,275,0.38
0.38,801,650,93.6,25.5,0.0,276,0.38
0.38,796,650,93.6,25.5,0.0,277,0.38
0.38,798,650,93.6,25.5,0.0,278,0.38
0.38,804,650,93.6,25.5,0.0,279,0.38
0.38,804,650,93.6,25.5,0.0,280,0.38
0.38,800,650,93.6,25.5,0.0,281,0.38
0.38,796,650,93.6,25.5,0.0,282,0.38
0.38,799,650,93.6,25.5,0.0,283,0.38
0.38,803,650,93.6,25.5,0.0,284,0.38
0.38,804,650,93.6,25.4,0.0,285,0.38
0.38,799,650,93.7,25.4,0.0,286,0.38
0.38,796,650,93.7,25.4,0.0,287,0.38
0.38,800,650,93.7,25.4,0.0,288,0.38
0.38,804,650,93.7,25.4,0.0,289,0.38
0.38,803,650,93.7,25.4,0.0,290,0.38
0.38,797,650,93.7,25.3,0.0,291,0.38
0.38,796,650,93.7,25.3,0.0,292,0.38
0.38,800,650,93.7,25.3,0.0,293,0.38
0.38,804,650,93.7,25.3,0.0,294,0.38125
0.38,802,650,93.7,25.3,0.0,295,0.3825
0.38,796,650,93.7,25.3,0.0,296,0.3825
0.38,796,650,93.8,25.3,0.0,297,0.38375
0.38,802,650,93.8,25.2,0.0,298,0.38375
0.38,797,650,93.8,25.3,0.0,299,0.38375000000000004
0.38,796,650,93.8,25.2,0.0,300,0.38375000000000004
0.38,801,650,93.8,25.2,0.0,301,0.38375000000000004
0.39,804,650,93.8,25.2,0.0,302,0.3825
0.39,802,650,93.8,25.2,0.0,303,0.38125
0.38,796,650,93.8,25.2,0.0,304,0.38125000000000003
0.39,797,650,93.8,25.2,0.0,305,0.38
0.38,803,650,93.8,25.2,0.0,306,0.38
0.38,805,650,93.8,25.2,0.0,307,0.38
0.38,801,650,93.9,25.1,0.0,308,0.38
0.38,796,650,93.8,25.1,0.0,309,0.38
0.38,798,650,93.8,25.1,0.0,310,0.38
0.38,803,650,93.9,25.1,0.0,311,0.38
0.38,804,650,93.9,25.1,0.0,312,0.38
0.38,800,650,93.9,25.0,0.0,313,0.38
0.38,796,650,93.9,25.1,0.0,314,0.38
0.38,798,650,93.9,25.1,0.0,315,0.38
0.38,803,650,93.9,25.0,0.0,316,0.38
0.38,804,650,94.0,25.1,0.0,317,0.38
0.38,798,650,93.9,25.0,0.0,318,0.38
0.38,796,650,93.9,25.0,0.0,319,0.38
0.38,799,650,94.0,25.0,0.0,320,0.38
0.38,804,650,94.0,25.0,0.0,321,0.38
0.38,803,650,94.0,25.0,0.0,322,0.38
0.38,798,650,94.0,25.0,0.0,323,0.38
0.38,796,650,94.0,25.0,0.0,324,0.38
0.38,801,650,94.0,24.9,0.0,325,0.38
0.38,804,649,94.0,24.9,0.0,326,0.38
0.38,802,650,94.0,24.9,0.0,327,0.38
0.38,797,650,94.0,24.9,0.0,328,0.38
0.38,797,650,94.0,24.9,0.0,329,0.38
0.38,802,650,94.1,24.9,0.0,330,0.38
0.38,804,650,94.0,24.8,0.0,331,0.38
0.38,801,650,94.0,24.8,0.0,332,0.38
0.38,796,650,94.0,24.8,0.0,333,0.38
0.38,798,650,94.0,24.8,0.0,334,0.38
0.38,802,650,94.0,24.8,0.0,335,0.38
0.38,804,650,94.0,24.8,0.0,336,0.38
0.38,800,650,94.0,24.7,0.0,337,0.38
0.38,796,650,94.1,24.7,0.0,338,0.38
0.38,799,650,94.0,24.7,0.0,339,0.38
0.38,804,650,94.1,24.7,0.0,340,0.38
0.38,803,650,94.1,24.7,0.0,341,0.38
0.38,798,650,94.1,24.7,0.0,342,0.38
0.38,796,650,94.1,24.7,0.0,343,0.38
0.38,803,650,94.1,24.6,0.0,344,0.38
0.38,798,650,94.1,24.6,0.0,345,0.38
0.38,796,650,94.1,24.6,0.0,346,0.38
0.38,800,650,94.1,24.6,0.0,347,0.38
0.38,804,650,94.1,24.6,0.0,348,0.38
0.38,802,650,94.2,24.5,0.0,349,0.38
0.38,798,650,94.2,24.5,0.0,350,0.38
0.38,796,650,94.2,24.5,0.0,351,0.38
0.38,801,650,94.2,24.5,0.0,352,0.38
0.38,805,650,94.2,24.5,0.0,353,0.38
0.38,802,650,94.2,24.5,0.0,354,0.38
0.38,797,650,94.2,24.5,0.0,355,0.38
0.38,797,650,94.2,24.5,0.0,356,0.38
0.38,803,650,94.2,24.5,0.0,357,0.38
0.38,804,650,94.2,24.4,0.0,358,0.38
0.38,801,650,94.2,24.4,0.0,359,0.38
0.38,796,650,94.2,24.4,0.0,360,0.38
0.38,798,650,94.2,24.4,0.0,361,0.38
0.38,802,650,94.2,24.4,0.0,362,0.38
0.38,804,650,94.2,24.4,0.0,363,0.37875000000000003
0.38,799,650,94.2,24.4,0.0,364,0.3775
0.38,796,650,94.2,24.4,0.0,365,0.37625
0.38,798,650,94.3,24.4,0.0,366,0.375
0.38,804,650,94.3,24.4,0.0,367,0.37375
0.38,803,650,94.2,24.4,0.0,368,0.3725
0.38,797,650,94.3,24.4,0.0,369,0.37124999999999997
0.38,796,650,94.3,24.4,0.0,370,0.37
0.37,800,650,94.3,24.4,0.0,371,0.37
0.37,804,650,94.3,24.4,0.0,372,0.37124999999999997
0.37,801,650,94.3,24.4,0.0,373,0.37124999999999997
0.37,796,650,94.4,24.4,0.0,374,0.3725
0.37,796,650,94.4,24.4,0.0,375,0.3725
0.37,801,650,94.4,24.4,0.0,376,0.3725
0.37,804,650,94.4,24.5,0.0,377,0.37250000000000005
0.37,800,650,94.4,24.5,0.0,378,0.37375
0.37,796,650,94.4,24.5,0.0,379,0.375
0.38,797,650,94.4,24.5,0.0,380,0.37375
0.37,803,650,94.4,24.5,0.0,381,0.37375
0.38,804,650,94.4,24.5,0.0,382,0.37375
0.37,800,650,94.4,24.6,0.0,383,0.37375
0.37,796,650,94.3,24.7,0.0,384,0.375
0.37,799,650,94.3,24.7,0.0,385,0.37625
0.38,804,649,94.3,24.7,0.0,386,0.37625
0.38,804,650,94.3,24.7,0.0,387,0.37625
0.37,799,650,94.3,24.7,0.0,388,0.3775
0.37,803,650,94.3,24.8,0.0,389,0.37875000000000003
0.38,804,650,94.3,24.7,0.0,390,0.37875
0.37,798,650,94.4,24.7,0.0,391,0.38
0.38,796,650,94.4,24.7,0.0,392,0.38
0.38,799,650,94.4,24.7,0.0,393,0.38
0.38,804,650,94.4,24.7,0.0,394,0.38
0.38,803,650,94.4,24.7,0.0,395,0.38
0.38,797,650,94.4,24.7,0.0,396,0.38
0.38,796,650,94.4,24.7,0.0,397,0.38
0.38,800,650,94.4,24.7,0.0,398,0.38
0.38,804,650,94.4,24.7,0.0,399,0.38
0.38,802,650,94.4,24.7,0.0,400,0.38
0.38,797,650,94.4,24.7,0.0,401,0.38
0.38,796,650,94.4,24.7,0.0,402,0.38
0.38,802,650,94.4,24.7,0.0,403,0.38
0.38,804,650,94.4,24.7,0.0,404,0.38
0.38,801,650,94.4,24.7,0.0,405,0.38
0.38,796,650,94.4,24.7,0.0,406,0.38
0.38,798,650,94.4,24.7,0.0,407,0.38
0.38,803,651,94.4,24.7,0.0,408,0.38
0.38,803,649,94.4,24.7,0.0,409,0.38
0.38,799,650,94.4,24.7,0.0,410,0.38
0.38,796,649,94.4,24.7,0.0,411,0.38
0.38,800,650,94.4,24.7,0.0,412,0.38
0.38,804,649,94.4,24.7,0.0,413,0.38
0.38,803,650,94.4,24.7,0.0,414,0.38
0.38,798,650,94.4,24.7,0.0,415,0.38
0.38,796,650,94.4,24.7,0.0,416,0.38
0.38,801,651,94.4,24.7,0.0,417,0.38
0.38,804,649,94.4,24.7,0.0,418,0.38
0.38,802,650,94.4,24.7,0.0,419,0.38
0.38,796,650,94.4,24.7,0.0,420,0.38125
0.38,797,650,94.4,24.7,0.0,421,0.38125
0.38,802,650,94.3,24.7,0.0,422,0.3825
0.38,804,650,94.3,24.7,0.0,423,0.38249999999999995
0.38,800,650,94.4,24.7,0.0,424,0.38375
0.38,796,650,94.4,24.6,0.0,425,0.385
0.38,798,650,94.4,24.6,0.0,426,0.385
0.38,804,650,94.4,24.6,0.0,427,0.385
0.39,803,650,94.4,24.6,0.0,428,0.385
0.38,798,650,94.4,24.6,0.0,429,0.385
0.39,796,650,94.4,24.7,0.0,430,0.38375000000000004
0.38,799,650,94.3,24.6,0.0,431,0.385
0.39,804,650,94.4,24.6,0.0,432,0.38375000000000004
0.39,802,650,94.3,24.6,0.0,433,0.38375000000000004
0.38,799,650,94.2,24.7,0.0,434,0.38375000000000004
0.38,804,650,94.2,24.6,0.0,435,0.385
0.39,803,650,94.2,24.6,0.0,436,0.38375000000000004
0.38,798,650,94.2,24.6,0.0,437,0.38375000000000004
0.38,796,650,94.2,24.6,0.0,438,0.385
0.39,800,650,94.2,24.6,0.0,439,0.385
0.38,804,650,94.2,24.6,0.0,440,0.385
0.39,802,650,94.2,24.6,0.0,441,0.38375000000000004
0.38,796,650,94.2,24.6,0.0,442,0.38375
0.39,797,650,94.2,24.6,0.0,443,0.38249999999999995
0.38,802,650,94.3,24.5,0.0,444,0.3825
0.38,804,650,94.3,24.5,0.0,445,0.3825
0.39,800,650,94.3,24.5,0.0,446,0.38125
0.39,796,650,94.3,24.5,0.0,447,0.38
0.38,797,650,94.3,24.5,0.0,448,0.38125
0.38,803,650,94.3,24.5,0.0,449,0.3825
0.38,803,650,94.3,24.5,0.0,450,0.38375000000000004
0.38,798,650,94.3,24.5,0.0,451,0.385
0.38,796,650,94.3,24.5,0.0,452,0.385
0.38,799,650,94.4,24.5,0.0,453,0.38625
0.38,804,650,94.4,24.5,0.0,454,0.38625000000000004
0.38,802,650,94.4,24.4,0.0,455,0.38625
0.39,798,650,94.4,24.4,0.0,456,0.385
0.39,796,650,94.4,24.4,0.0,457,0.38375000000000004
0.39,801,650,94.4,24.4,0.0,458,0.3825
0.39,804,650,94.4,24.4,0.0,459,0.38125
0.38,802,650,94.4,24.4,0.0,460,0.38125
0.39,797,650,94.4,24.4,0.0,461,0.38
0.38,797,650,94.4,24.4,0.0,462,0.38
0.38,803,650,94.5,24.4,0.0,463,0.38
0.38,804,650,94.5,24.4,0.0,464,0.38
0.38,801,650,94.5,24.4,0.0,465,0.38
0.38,796,650,94.5,24.4,0.0,466,0.38
0.38,798,650,94.5,24.4,0.0,467,0.38125
0.38,803,650,94.6,24.4,0.0,468,0.38125000000000003
0.38,804,650,94.6,24.4,0.0,469,0.38125
0.38,799,650,94.6,24.4,0.0,470,0.38125
0.38,796,650,94.6,24.4,0.0,471,0.38125
0.38,798,650,94.6,24.4,0.0,472,0.38125000000000003
0.38,804,650,94.6,24.4,0.0,473,0.38125
0.38,803,650,94.6,24.5,0.0,474,0.38125
0.39,797,650,94.6,24.5,0.0,475,0.38
0.38,796,650,94.7,24.5,0.0,476,0.38
0.38,800,650,94.7,24.5,0.0,477,0.38
0.38,804,650,94.7,24.5,0.0,478,0.38
0.38,796,650,94.7,24.6,0.0,479,0.38
0.38,800,650,94.7,24.6,0.0,480,0.38
0.38,804,650,94.7,24.7,0.0,481,0.38
0.38,803,650,94.7,24.7,0.0,482,0.38
0.38,797,650,94.7,24.7,0.0,483,0.38
0.38,796,650,94.7,24.7,0.0,484,0.38
0.38,802,650,94.7,24.7,0.0,485,0.38
0.38,804,650,94.7,24.8,0.0,486,0.38
0.38,801,650,94.7,24.8,0.0,487,0.38
0.38,796,650,94.7,24.8,0.0,488,0.38
0.38,798,650,94.7,24.9,0.0,489,0.38
0.38,802,650,94.7,24.9,0.0,490,0.38
0.38,804,650,94.7,24.9,0.0,491,0.38
0.38,800,650,94.7,24.9,0.0,492,0.38
0.38,796,650,94.7,24.9,0.0,493,0.38
0.38,798,650,94.7,24.9,0.0,494,0.38
0.38,803,650,94.7,25.0,0.0,495,0.38
0.38,803,650,94.7,25.0,0.0,496,0.38
0.38,798,650,94.7,25.0,0.0,497,0.38
0.38,796,649,94.8,25.0,0.0,498,0.38
0.38,799,650,94.7,25.0,0.0,499,0.38
0.38,804,650,94.7,25.0,0.0,500,0.38
0.38,802,650,94.7,25.0,0.0,501,0.38
0.38,798,650,94.7,25.0,0.0,502,0.38
0.38,796,650,94.7,25.0,0.0,503,0.38
0.38,801,650,94.7,25.0,0.0,504,0.38
0.38,804,650,94.7,25.0,0.0,505,0.38
0.38,802,650,94.6,25.0,0.0,506,0.38
0.38,797,650,94.7,25.0,0.0,507,0.38
0.38,797,650,94.7,25.0,0.0,508,0.38
0.38,802,650,94.7,25.0,0.0,509,0.38
0.38,804,650,94.7,25.0,0.0,510,0.38
0.38,801,650,94.7,25.0,0.0,511,0.38
0.38,796,650,94.7,25.0,0.0,512,0.38
0.38,798,650,94.7,25.0,0.0,513,0.38
0.38,803,650,94.7,25.0,0.0,514,0.38
0.38,804,650,94.7,25.0,0.0,515,0.38
