id_reforma,sdv002,sdc002,mdv001_1,mdv001_2,mdv001_3,mdv001_4,sdp002,sdt002,sdt003,sdu001_1,sdu001_2,data_hora_reforma,TipoAlarmeReleResistencia_id_tipo,TipoAlarmeResistencia_id_tipo,id_reacao,sdu002_1,sdu002_2,rotulo
64353,226.48,6.66,-1,-1,-1,-1,0.39,97,123,0,0,2024-05-10 07:12:13.037,1,1,200,98.1,25.4,0.0
64354,222.84,6.66,-1,-1,-1,-1,0.39,112,126,0,0,2024-05-10 07:12:35.745,1,1,200,98.0,25.5,0.0
64355,223.1,15.41,-1,-1,-1,-1,0.39,127,130,0,0,2024-05-10 07:12:58.452,1,1,200,97.9,25.6,0.0
64356,224.67,15.39,-1,-1,-1,-1,0.39,139,138,0,0,2024-05-10 07:13:21.217,1,1,200,97.8,25.8,0.0
64357,221.04,15.4,-1,-1,-1,-1,0.39,155,149,0,0,2024-05-10 07:13:44.031,1,1,200,97.8,25.6,0.0
64358,224.15,6.71,-1,-1,-1,-1,0.43,171,159,0,0,2024-05-10 07:14:06.704,1,1,200,97.7,25.8,0.0
64359,222.6,6.69,-1,-1,-1,-1,0.38,186,169,0,0,2024-05-10 07:14:29.381,1,1,200,97.8,24.8,0.0
64360,223.83,6.69,-1,-1,-1,-1,0.38,198,175,0,0,2024-05-10 07:14:52.131,1,1,200,98.2,24.6,0.0
64361,229.15,15.43,-1,-1,-1,-1,0.38,213,180,0,0,2024-05-10 07:15:14.822,1,1,200,98.2,24.6,0.0
64362,224.98,15.4,-1,-1,-1,-1,0.38,228,184,0,0,2024-05-10 07:15:37.499,1,1,200,98.2,24.6,0.0
64363,228.3,15.39,-1,-1,-1,-1,0.38,243,194,0,0,2024-05-10 07:16:00.168,1,1,200,98.2,24.5,0.0
64364,232.41,6.7,-1,-1,-1,-1,0.38,253,206,0,0,2024-05-10 07:16:22.827,1,1,200,98.2,24.5,0.0
64365,225.12,6.69,-1,-1,-1,-1,0.38,268,215,0,0,2024-05-10 07:16:45.636,1,1,200,98.2,24.4,0.0
64366,227.42,15.56,-1,-1,-1,-1,0.38,281,219,0,0,2024-05-10 07:17:08.385,1,1,200,98.2,24.4,0.0
64367,227.18,15.38,-1,-1,-1,-1,0.38,295,225,0,0,2024-05-10 07:17:31.085,1,1,200,98.1,24.5,0.0
64368,223.23,15.38,-1,-1,-1,-1,0.38,304,235,0,0,2024-05-10 07:17:53.793,1,1,200,98.0,24.7,0.0
64369,225.49,6.71,-1,-1,-1,-1,0.38,317,246,0,0,2024-05-10 07:18:16.504,1,1,200,98.0,24.7,0.0
64370,226.86,6.69,-1,-1,-1,-1,0.38,329,251,0,0,2024-05-10 07:18:39.233,1,1,200,98.0,24.7,0.0
64371,220.78,15.38,-1,-1,-1,-1,0.39,342,257,0,0,2024-05-10 07:19:02.005,1,1,200,97.8,25.3,0.0
64372,226.65,15.35,-1,-1,-1,-1,0.39,351,265,0,0,2024-05-10 07:19:24.719,1,1,200,97.4,25.9,0.0
64373,223.26,6.71,-1,-1,-1,-1,0.39,363,276,0,0,2024-05-10 07:19:47.519,1,1,200,97.3,25.8,0.0
64374,226.58,6.71,-1,-1,-1,-1,0.39,374,282,0,0,2024-05-10 07:20:10.307,1,1,200,97.1,26.2,0.0
64375,224.27,15.41,-1,-1,-1,-1,0.39,386,288,0,0,2024-05-10 07:20:33.060,1,1,200,97.0,26.0,0.0
64376,225.29,15.37,-1,-1,-1,-1,0.39,394,297,0,0,2024-05-10 07:20:55.836,1,1,200,97.0,25.8,0.0
64377,230.1,6.71,-1,-1,-1,-1,0.39,405,307,0,0,2024-05-10 07:21:18.563,1,1,200,97.0,25.8,0.0
64378,227.53,6.71,-1,-1,-1,-1,0.39,416,313,0,0,2024-05-10 07:21:41.282,1,1,200,96.9,25.8,0.0
64379,226.77,15.41,-1,-1,-1,-1,0.39,427,320,0,0,2024-05-10 07:22:03.995,1,1,200,96.8,25.8,0.0
64380,225.02,15.43,-1,-1,-1,-1,0.39,435,328,0,0,2024-05-10 07:22:26.747,1,1,200,96.7,25.7,0.0
64381,231.18,6.75,-1,-1,-1,-1,0.39,446,338,0,0,2024-05-10 07:22:49.512,1,1,200,96.7,25.8,0.0
64382,226.67,15.42,-1,-1,-1,-1,0.39,456,343,0,0,2024-05-10 07:23:12.196,1,1,200,96.6,25.8,0.0
64383,224.41,15.41,-1,-1,-1,-1,0.39,467,351,0,0,2024-05-10 07:23:34.965,1,1,200,96.4,25.9,0.0
64384,228.54,6.72,-1,-1,-1,-1,0.39,477,361,0,0,2024-05-10 07:23:57.709,1,1,200,96.3,25.7,0.0
64385,676.73,28.41,-1,-1,-1,-1,0.38,501,381,0,0,2024-05-10 07:24:59.156,1,1,200,96.1,25.3,0.0
64386,328.55,16.62,-1,-1,-1,-1,0.37,509,389,0,0,2024-05-10 07:25:21.918,1,1,200,96.0,25.4,0.0
64387,250.77,6.86,-1,-1,-1,-1,0.37,518,398,0,0,2024-05-10 07:25:44.681,1,1,200,96.0,25.1,0.0
64388,229.21,15.39,-1,-1,-1,-1,0.37,527,403,0,0,2024-05-10 07:26:07.409,1,1,200,95.9,25.1,0.0
64389,222.28,15.33,-1,-1,-1,-1,0.37,536,411,0,0,2024-05-10 07:26:30.211,1,1,200,95.8,25.0,0.0
64390,226.8,6.69,-1,-1,-1,-1,0.38,543,421,0,0,2024-05-10 07:26:52.873,1,1,200,95.7,25.0,0.0
64391,221.98,15.32,-1,-1,-1,-1,0.38,552,428,0,0,2024-05-10 07:27:15.534,1,1,200,95.4,25.1,0.0
64392,232.25,15.29,-1,-1,-1,-1,0.38,560,434,0,0,2024-05-10 07:27:38.217,1,1,200,95.1,25.3,0.0
64393,223.06,15.35,-1,-1,-1,-1,0.39,568,443,0,0,2024-05-10 07:28:00.936,1,1,200,94.5,25.8,0.0
64394,221.13,15.28,-1,-1,-1,-1,0.39,574,451,0,0,2024-05-10 07:28:23.696,1,1,200,93.8,26.0,0.0
64395,225.74,6.68,-1,-1,-1,-1,0.4,583,460,0,0,2024-05-10 07:28:46.426,1,1,200,93.3,26.8,0.0
64396,224.18,15.33,-1,-1,-1,-1,0.39,591,465,0,0,2024-05-10 07:29:09.094,1,1,200,91.7,26.7,0.0
64397,225.16,15.33,-1,-1,-1,-1,0.39,598,474,0,0,2024-05-10 07:29:31.889,1,1,200,90.6,26.6,0.0
64398,224.75,15.33,-1,-1,-1,-1,0.39,606,482,0,0,2024-05-10 07:29:54.653,1,1,200,90.0,26.3,0.0
64399,224.28,12.27,-1,-1,-1,-1,0.38,612,491,0,0,2024-05-10 07:30:17.329,1,1,200,89.4,26.2,0.0
64400,225.43,15.34,-1,-1,-1,-1,0.39,619,499,0,0,2024-05-10 07:30:40.097,1,1,200,89.6,26.0,0.0
64401,224.98,15.31,-1,-1,-1,-1,0.41,626,505,0,0,2024-05-10 07:31:02.887,1,1,200,89.9,26.8,0.0
64402,223.49,15.36,-1,-1,-1,-1,0.38,633,513,0,0,2024-05-10 07:31:25.611,1,1,200,87.4,28.0,0.0
64403,223.42,15.3,-1,-1,-1,-1,0.38,638,521,0,0,2024-05-10 07:31:48.282,1,1,200,88.0,26.4,0.0
64404,226.74,6.67,-1,-1,-1,-1,0.39,645,530,0,0,2024-05-10 07:32:11.049,1,1,200,88.5,27.2,0.0
64405,225.29,15.34,-1,-1,-1,-1,0.39,652,536,0,0,2024-05-10 07:32:33.840,1,1,200,87.4,27.7,0.0
64406,225.85,15.29,-1,-1,-1,-1,0.4,658,544,0,0,2024-05-10 07:32:56.594,1,1,200,86.5,27.9,0.0
64407,223.97,15.26,-1,-1,-1,-1,0.39,663,552,0,0,2024-05-10 07:33:19.354,1,1,200,85.8,28.0,0.0
64408,224.8,15.23,-1,-1,-1,-1,0.39,669,561,0,0,2024-05-10 07:33:42.101,1,1,200,85.5,28.2,0.0
64409,233.16,6.65,-1,-1,-1,-1,0.38,675,567,0,0,2024-05-10 07:34:04.782,1,1,200,86.2,26.8,0.0
64410,224.32,15.24,-1,-1,-1,-1,0.38,681,575,0,0,2024-05-10 07:34:27.462,1,1,200,88.1,26.4,0.0
64411,228.63,15.25,-1,-1,-1,-1,0.38,685,584,0,0,2024-05-10 07:34:50.143,1,1,200,89.2,26.4,0.0
64412,225.14,15.21,-1,-1,-1,-1,0.38,691,592,0,0,2024-05-10 07:35:12.918,1,1,200,89.5,26.4,0.0
64413,226.6,6.64,-1,-1,-1,-1,0.37,697,599,0,0,2024-05-10 07:35:35.675,1,1,200,89.2,26.3,0.0
64414,224.07,15.22,-1,-1,-1,-1,0.38,703,606,0,0,2024-05-10 07:35:58.442,1,1,200,89.8,25.7,0.0
64415,219.52,15.2,-1,-1,-1,-1,0.37,707,614,0,0,2024-05-10 07:36:21.149,1,1,200,90.5,25.6,0.0
64416,221.29,15.18,-1,-1,-1,-1,0.37,712,623,0,0,2024-05-10 07:36:43.825,1,1,200,91.0,25.5,0.0
64417,222.98,15.18,-1,-1,-1,-1,0.37,717,629,0,0,2024-05-10 07:37:06.625,1,1,200,91.4,25.4,0.0
64418,222.84,15.17,-1,-1,-1,-1,0.37,722,638,0,0,2024-05-10 07:37:29.393,1,1,200,91.8,25.2,0.0
64419,220.73,15.17,-1,-1,-1,-1,0.37,726,645,0,0,2024-05-10 07:37:52.071,1,1,200,92.2,25.1,0.0
64420,222.08,6.63,-1,-1,-1,-1,0.38,731,652,0,0,2024-05-10 07:38:14.796,1,1,200,92.4,25.1,0.0
64421,225.79,6.62,-1,-1,-1,-1,0.37,736,654,0,0,2024-05-10 07:38:37.579,1,1,200,92.6,25.1,0.0
64422,229.07,6.62,-1,-1,-1,-1,0.37,741,652,0,0,2024-05-10 07:39:00.254,1,1,200,92.7,25.1,0.0
64423,231.24,15.23,-1,-1,-1,-1,0.38,744,649,0,0,2024-05-10 07:39:22.928,1,1,200,92.8,25.1,0.0
64424,226.82,6.63,-1,-1,-1,-1,0.38,749,650,0,0,2024-05-10 07:39:45.688,1,1,200,93.0,25.0,0.0
64425,225.59,6.65,-1,-1,-1,-1,0.38,753,650,0,0,2024-05-10 07:40:08.445,1,1,200,93.0,25.1,0.0
64426,227.83,15.2,-1,-1,-1,-1,0.38,758,649,0,0,2024-05-10 07:40:31.115,1,1,200,93.0,25.0,0.0
64427,225.92,6.63,-1,-1,-1,-1,0.38,761,651,0,0,2024-05-10 07:40:53.887,1,1,200,93.0,25.0,0.0
64428,222.85,15.23,-1,-1,-1,-1,0.38,765,649,0,0,2024-05-10 07:41:16.680,1,1,200,93.0,25.0,0.0
64429,229.62,6.64,-1,-1,-1,-1,0.37,770,650,0,0,2024-05-10 07:41:39.446,1,1,200,93.0,25.0,0.0
64430,222.91,15.23,-1,-1,-1,-1,0.38,774,649,0,0,2024-05-10 07:42:02.223,1,1,200,93.1,25.0,0.0
64431,888.04,28.54,-1,-1,-1,-1,0.37,783,650,0,0,2024-05-10 07:43:03.599,1,1,200,93.2,24.9,0.0
64432,541.0,9.33,-1,-1,-1,-1,0.37,788,650,0,0,2024-05-10 07:43:26.364,1,1,200,93.3,24.8,0.0
64433,307.02,15.3,-1,-1,-1,-1,0.38,790,650,0,0,2024-05-10 07:43:49.143,1,1,200,93.3,24.9,0.0
64434,243.62,6.64,-1,-1,-1,-1,0.38,794,650,0,0,2024-05-10 07:44:11.909,1,1,200,93.2,24.9,0.0
64435,225.14,15.23,-1,-1,-1,-1,0.37,798,650,0,0,2024-05-10 07:44:34.678,1,1,200,93.2,24.8,0.0
64436,230.23,0.31,-1,-1,-1,-1,0.38,801,650,0,0,2024-05-10 07:44:57.343,1,1,200,93.3,24.8,0.0
64437,227.95,0.38,-1,-1,-1,-1,0.37,803,651,0,0,2024-05-10 07:45:20.133,1,1,200,93.5,24.8,0.0
64438,226.51,8.82,-1,-1,-1,-1,0.37,803,650,0,0,2024-05-10 07:45:42.810,1,1,200,93.6,24.7,0.0
64439,225.94,8.86,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 07:46:05.565,1,1,200,93.7,24.7,0.0
64440,231.8,6.67,-1,-1,-1,-1,0.38,798,650,0,0,2024-05-10 07:46:28.339,1,1,200,93.8,24.6,0.0
64441,224.61,15.28,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 07:46:53.004,1,1,200,93.9,24.6,0.0
64442,225.2,6.65,-1,-1,-1,-1,0.37,793,650,0,0,2024-05-10 07:47:15.807,1,1,200,94.0,24.6,0.0
64443,228.58,6.63,-1,-1,-1,-1,0.37,793,650,0,0,2024-05-10 07:47:38.574,1,1,200,94.1,24.6,0.0
64444,232.02,6.64,-1,-1,-1,-1,0.37,793,650,0,0,2024-05-10 07:48:01.271,1,1,200,94.1,24.5,0.0
64445,227.13,15.25,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 07:48:24.025,1,1,200,94.1,24.6,0.0
64446,220.98,15.27,-1,-1,-1,-1,0.38,797,650,0,0,2024-05-10 07:48:46.740,1,1,200,94.1,24.8,0.0
64447,228.78,6.63,-1,-1,-1,-1,0.38,799,650,0,0,2024-05-10 07:49:09.413,1,1,200,93.9,24.9,0.0
64448,226.37,8.82,-1,-1,-1,-1,0.38,802,650,0,0,2024-05-10 07:49:32.173,1,1,200,93.6,25.1,0.0
64449,229.4,0.37,-1,-1,-1,-1,0.38,803,650,0,0,2024-05-10 07:49:54.879,1,1,200,93.3,25.2,0.0
64450,230.41,0.32,-1,-1,-1,-1,0.38,801,650,0,0,2024-05-10 07:50:17.678,1,1,200,93.0,25.3,0.0
64451,228.14,6.68,-1,-1,-1,-1,0.38,799,650,0,0,2024-05-10 07:50:40.383,1,1,200,92.9,25.3,0.0
64452,224.55,15.29,-1,-1,-1,-1,0.37,796,650,0,0,2024-05-10 07:51:03.072,1,1,200,93.1,24.9,0.0
64453,228.36,6.68,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 07:51:26.063,1,1,200,93.7,24.8,0.0
64454,228.63,15.25,-1,-1,-1,-1,0.37,794,649,0,0,2024-05-10 07:51:48.760,1,1,200,94.0,24.8,0.0
64455,229.81,6.65,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 07:52:11.432,1,1,200,94.2,24.8,0.0
64456,228.2,6.65,-1,-1,-1,-1,0.37,796,650,0,0,2024-05-10 07:52:34.098,1,1,200,94.4,24.9,0.0
64457,226.3,15.25,-1,-1,-1,-1,0.37,798,650,0,0,2024-05-10 07:52:56.825,1,1,200,94.5,24.9,0.0
64458,228.2,0.31,-1,-1,-1,-1,0.37,801,651,0,0,2024-05-10 07:53:19.603,1,1,200,94.5,24.9,0.0
64459,222.32,8.81,-1,-1,-1,-1,0.37,803,649,0,0,2024-05-10 07:53:42.355,1,1,200,94.5,25.0,0.0
64460,228.24,0.3,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 07:54:05.118,1,1,200,94.5,25.0,0.0
64461,231.84,0.36,-1,-1,-1,-1,0.37,800,650,0,0,2024-05-10 07:54:27.839,1,1,200,94.5,25.0,0.0
64462,221.96,15.28,-1,-1,-1,-1,0.37,797,650,0,0,2024-05-10 07:54:50.613,1,1,200,94.6,25.0,0.0
64463,218.15,15.28,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 07:55:13.299,1,1,200,94.7,25.1,0.0
64464,227.19,6.64,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 07:55:36.063,1,1,200,94.8,25.1,0.0
64465,226.43,6.64,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 07:55:58.836,1,1,200,94.8,25.2,0.0
64466,225.14,15.25,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 07:56:21.625,1,1,200,94.9,25.2,0.0
64467,224.65,6.65,-1,-1,-1,-1,0.37,797,650,0,0,2024-05-10 07:56:44.351,1,1,200,94.9,25.2,0.0
64468,225.91,6.64,-1,-1,-1,-1,0.37,799,650,0,0,2024-05-10 07:57:07.063,1,1,200,94.9,25.2,0.0
64469,224.62,8.81,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 07:57:29.872,1,1,200,94.9,25.2,0.0
64470,224.76,0.32,-1,-1,-1,-1,0.37,803,650,0,0,2024-05-10 07:57:52.643,1,1,200,95.0,25.3,0.0
64471,230.79,8.78,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 07:58:15.346,1,1,200,95.0,25.3,0.0
64472,230.9,15.24,-1,-1,-1,-1,0.37,799,650,0,0,2024-05-10 07:58:38.016,1,1,200,95.0,25.4,0.0
64473,225.99,6.63,-1,-1,-1,-1,0.37,796,650,0,0,2024-05-10 07:59:00.821,1,1,200,94.9,25.4,0.0
64474,225.51,6.63,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 07:59:23.617,1,1,200,94.9,25.4,0.0
64475,222.93,15.23,-1,-1,-1,-1,0.37,793,650,0,0,2024-05-10 07:59:46.337,1,1,200,95.0,25.4,0.0
64476,890.56,28.46,-1,-1,-1,-1,0.37,797,650,0,0,2024-05-10 08:00:47.785,1,1,200,95.0,25.5,0.0
64477,634.85,9.47,-1,-1,-1,-1,0.37,800,651,0,0,2024-05-10 08:01:10.522,1,1,200,95.0,25.4,0.0
64478,375.1,1.69,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 08:01:33.298,1,1,200,95.0,25.4,0.0
64479,250.08,0.5,-1,-1,-1,-1,0.37,803,650,0,0,2024-05-10 08:01:56.038,1,1,200,95.0,25.5,0.0
64480,232.02,0.32,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 08:02:18.799,1,1,200,95.1,25.5,0.0
64481,229.58,15.24,-1,-1,-1,-1,0.36,798,650,0,0,2024-05-10 08:02:41.571,1,1,200,95.1,25.5,0.0
64482,223.98,15.25,-1,-1,-1,-1,0.37,796,650,0,0,2024-05-10 08:03:04.352,1,1,200,95.1,25.5,0.0
64483,223.23,6.65,-1,-1,-1,-1,0.37,794,651,0,0,2024-05-10 08:03:27.082,1,1,200,95.1,25.5,0.0
64484,227.58,15.25,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 08:03:49.796,1,1,200,95.1,25.6,0.0
64485,228.29,6.63,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 08:04:12.536,1,1,200,95.1,25.5,0.0
64486,226.49,15.22,-1,-1,-1,-1,0.37,796,650,0,0,2024-05-10 08:04:35.283,1,1,200,95.1,25.6,0.0
64487,221.9,15.22,-1,-1,-1,-1,0.37,799,650,0,0,2024-05-10 08:04:58.021,1,1,200,95.0,25.6,0.0
64488,227.28,0.31,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 08:05:20.889,1,1,200,95.1,25.6,0.0
64489,227.85,0.33,-1,-1,-1,-1,0.37,803,650,0,0,2024-05-10 08:05:43.668,1,1,200,95.1,25.6,0.0
64490,225.11,8.79,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 08:06:06.487,1,1,200,95.1,25.6,0.0
64491,232.41,6.67,-1,-1,-1,-1,0.37,800,650,0,0,2024-05-10 08:06:29.140,1,1,200,95.1,25.6,0.0
64492,233.91,15.22,-1,-1,-1,-1,0.37,797,649,0,0,2024-05-10 08:06:51.805,1,1,200,95.0,25.6,0.0
64493,226.78,6.64,-1,-1,-1,-1,0.37,795,651,0,0,2024-05-10 08:07:14.585,1,1,200,95.0,25.7,0.0
64494,226.54,15.22,-1,-1,-1,-1,0.37,794,649,0,0,2024-05-10 08:07:37.346,1,1,200,95.0,25.7,0.0
64495,225.29,6.64,-1,-1,-1,-1,0.37,795,651,0,0,2024-05-10 08:08:00.083,1,1,200,95.1,25.6,0.0
64496,224.82,15.23,-1,-1,-1,-1,0.37,796,650,0,0,2024-05-10 08:08:22.869,1,1,200,95.1,25.7,0.0
64497,225.61,6.63,-1,-1,-1,-1,0.37,798,650,0,0,2024-05-10 08:08:45.631,1,1,200,95.1,25.7,0.0
64498,231.34,0.33,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 08:09:08.292,1,1,200,95.1,25.6,0.0
64499,228.26,8.81,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 08:09:31.037,1,1,200,95.1,25.6,0.0
64500,227.41,8.83,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 08:09:53.796,1,1,200,95.1,25.7,0.0
64501,229.18,0.29,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 08:10:16.584,1,1,200,95.2,25.7,0.0
64502,227.6,6.68,-1,-1,-1,-1,0.37,797,650,0,0,2024-05-10 08:10:39.361,1,1,200,95.3,25.7,0.0
64503,229.92,15.33,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 08:11:02.050,1,1,200,95.2,25.7,0.0
64504,228.58,6.67,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 08:11:24.811,1,1,200,95.2,25.7,0.0
64505,224.58,6.66,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 08:11:47.525,1,1,200,95.3,25.7,0.0
64506,229.32,15.26,-1,-1,-1,-1,0.37,796,649,0,0,2024-05-10 08:12:10.218,1,1,200,95.3,25.7,0.0
64507,223.56,6.64,-1,-1,-1,-1,0.37,797,650,0,0,2024-05-10 08:12:32.885,1,1,200,95.3,25.8,0.0
64508,226.59,0.38,-1,-1,-1,-1,0.37,800,650,0,0,2024-05-10 08:12:55.558,1,1,200,95.3,25.8,0.0
64509,228.57,8.8,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 08:13:18.306,1,1,200,95.3,25.8,0.0
64510,230.02,0.4,-1,-1,-1,-1,0.37,803,650,0,0,2024-05-10 08:13:41.004,1,1,200,95.3,25.9,0.0
64511,227.05,8.84,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 08:14:03.719,1,1,200,95.3,25.9,0.0
64512,222.4,15.31,-1,-1,-1,-1,0.37,799,650,0,0,2024-05-10 08:14:26.395,1,1,200,95.3,25.9,0.0
64513,225.27,15.3,-1,-1,-1,-1,0.37,796,650,0,0,2024-05-10 08:14:49.180,1,1,200,95.3,25.9,0.0
64514,223.02,15.28,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 08:15:11.875,1,1,200,95.3,26.0,0.0
64515,222.96,15.26,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 08:15:34.620,1,1,200,95.4,26.0,0.0
64516,226.78,6.65,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 08:15:57.589,1,1,200,95.3,26.1,0.0
64517,230.18,6.63,-1,-1,-1,-1,0.37,797,650,0,0,2024-05-10 08:16:20.266,1,1,200,95.2,26.1,0.0
64518,227.0,15.25,-1,-1,-1,-1,0.37,800,650,0,0,2024-05-10 08:16:42.944,1,1,200,95.2,26.1,0.0
64519,230.5,0.39,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 08:17:05.715,1,1,200,95.2,26.2,0.0
64520,231.29,0.32,-1,-1,-1,-1,0.37,803,650,0,0,2024-05-10 08:17:28.378,1,1,200,95.3,26.2,0.0
64521,224.29,8.8,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 08:17:51.114,1,1,200,95.4,26.3,0.0
64522,895.12,31.69,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 08:18:52.531,1,1,200,95.9,26.4,0.0
64523,551.39,9.38,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 08:19:15.268,1,1,200,95.9,26.4,0.0
64524,338.65,6.79,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 08:19:37.924,1,1,200,95.8,26.5,0.0
64525,275.44,15.28,-1,-1,-1,-1,0.37,796,650,0,0,2024-05-10 08:20:00.752,1,1,200,95.9,26.5,0.0
64526,228.32,6.65,-1,-1,-1,-1,0.37,798,651,0,0,2024-05-10 08:20:23.503,1,1,200,95.9,26.6,0.0
64527,228.24,8.83,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 08:20:46.245,1,1,200,95.8,26.7,0.0
64528,231.21,0.37,-1,-1,-1,-1,0.37,803,650,0,0,2024-05-10 08:21:08.913,1,1,200,95.6,26.7,0.0
64529,225.86,8.8,-1,-1,-1,-1,0.37,803,650,0,0,2024-05-10 08:21:31.702,1,1,200,95.5,26.8,0.0
64530,226.04,0.37,-1,-1,-1,-1,0.37,801,650,0,0,2024-05-10 08:21:54.445,1,1,200,95.6,26.8,0.0
64531,224.44,6.67,-1,-1,-1,-1,0.37,798,650,0,0,2024-05-10 08:22:17.213,1,1,200,95.6,26.8,0.0
64532,223.52,15.32,-1,-1,-1,-1,0.37,795,650,0,0,2024-05-10 08:22:39.976,1,1,200,95.7,26.9,0.0
64533,227.07,6.68,-1,-1,-1,-1,0.36,794,650,0,0,2024-05-10 08:23:02.763,1,1,200,95.7,26.9,0.0
64534,224.97,15.27,-1,-1,-1,-1,0.37,794,650,0,0,2024-05-10 08:23:25.491,1,1,200,95.6,27.0,0.0
64535,222.41,6.64,-1,-1,-1,-1,0.37,795,651,0,0,2024-05-10 08:23:48.191,1,1,200,95.6,26.9,0.0
64536,224.45,15.26,-1,-1,-1,-1,0.37,797,649,0,0,2024-05-10 08:24:10.967,1,1,200,95.7,26.9,0.0
64537,228.36,6.63,-1,-1,-1,-1,0.37,800,650,0,0,2024-05-10 08:24:33.774,1,1,200,95.8,27.0,0.0
64538,228.25,8.78,-1,-1,-1,-1,0.37,802,649,0,0,2024-05-10 08:24:56.431,1,1,200,95.8,27.0,0.0
64539,231.09,0.31,-1,-1,-1,-1,0.36,803,650,0,0,2024-05-10 08:25:19.161,1,1,200,95.8,27.1,0.0
64540,228.99,0.31,-1,-1,-1,-1,0.37,802,650,0,0,2024-05-10 08:25:41.935,1,1,200,95.7,27.1,0.0
64541,223.44,15.2,-1,-1,-1,-1,0.37,799,650,0,0,2024-05-10 08:26:04.652,1,1,200,95.8,27.1,0.0
