id_reforma,sdv002,sdc002,mdv001_1,mdv001_2,mdv001_3,mdv001_4,sdp002,sdt002,sdt003,sdu001_1,sdu001_2,data_hora_reforma,TipoAlarmeReleResistencia_id_tipo,TipoAlarmeResistencia_id_tipo,id_reacao,sdu002_1,sdu002_2,rotulo
84685,446.15,9.11,-1,-1,-1,-1,0.37,534,364,-1,-1,2024-10-11 06:43:44.269,1,1,214,33.6,23.4,0
84686,285.07,6.62,-1,-1,-1,-1,0.37,540,371,-1,-1,2024-10-11 06:44:07.061,1,1,214,33.4,23.4,0
84687,254.54,10.72,-1,-1,-1,-1,0.37,544,379,-1,-1,2024-10-11 06:44:29.941,1,1,214,33.3,23.4,0
84688,232.07,10.72,-1,-1,-1,-1,0.37,553,388,-1,-1,2024-10-11 06:44:52.747,1,1,214,33.2,23.4,0
84689,223.89,10.74,-1,-1,-1,-1,0.38,565,393,-1,-1,2024-10-11 06:45:15.537,1,1,214,33.1,23.4,0
84690,221.57,10.72,-1,-1,-1,-1,0.37,577,403,-1,-1,2024-10-11 06:45:38.334,1,1,214,33.3,23.5,0
84691,218.25,10.71,-1,-1,-1,-1,0.38,590,410,-1,-1,2024-10-11 06:46:01.130,1,1,214,33.4,23.5,0
84692,217.91,6.48,-1,-1,-1,-1,0.37,600,419,-1,-1,2024-10-11 06:46:23.989,1,1,214,33.6,23.5,0
84693,219.62,10.76,-1,-1,-1,-1,0.37,613,427,-1,-1,2024-10-11 06:46:46.851,1,1,214,33.9,23.5,0
84694,221.29,10.72,-1,-1,-1,-1,0.37,625,433,-1,-1,2024-10-11 06:47:09.747,1,1,214,34.2,23.5,0
84695,222.02,10.68,-1,-1,-1,-1,0.37,637,442,-1,-1,2024-10-11 06:47:32.634,1,1,214,34.4,23.5,0
84696,221.39,10.7,-1,-1,-1,-1,0.38,646,450,-1,-1,2024-10-11 06:47:55.468,1,1,214,34.5,23.5,0
84697,219.88,10.7,-1,-1,-1,-1,0.37,657,459,-1,-1,2024-10-11 06:48:18.282,1,1,214,34.7,23.6,0
84698,222.55,10.69,-1,-1,-1,-1,0.37,668,465,-1,-1,2024-10-11 06:48:41.149,1,1,214,34.7,23.6,0
84699,221.96,10.7,-1,-1,-1,-1,0.38,678,473,-1,-1,2024-10-11 06:49:04.027,1,1,214,34.7,23.6,0
84700,222.52,10.69,-1,-1,-1,-1,0.37,686,481,-1,-1,2024-10-11 06:49:26.869,1,1,214,34.6,23.6,0
84701,221.64,10.71,-1,-1,-1,-1,0.37,696,489,-1,-1,2024-10-11 06:49:49.680,1,1,214,34.6,23.6,0
84702,218.36,10.69,-1,-1,-1,-1,0.38,706,495,-1,-1,2024-10-11 06:50:12.516,1,1,214,34.5,23.7,0
84703,221.62,10.7,-1,-1,-1,-1,0.37,716,504,-1,-1,2024-10-11 06:50:35.350,1,1,214,34.3,23.7,0
84704,220.15,10.7,-1,-1,-1,-1,0.37,723,512,-1,-1,2024-10-11 06:50:58.275,1,1,214,34.2,23.7,0
84705,221.49,10.71,-1,-1,-1,-1,0.38,731,521,-1,-1,2024-10-11 06:51:21.183,1,1,214,34.1,23.7,0
84706,221.0,10.68,-1,-1,-1,-1,0.38,740,527,-1,-1,2024-10-11 06:51:44.054,1,1,214,33.9,23.7,0
84707,221.25,10.68,-1,-1,-1,-1,0.37,749,535,-1,-1,2024-10-11 06:52:08.802,1,1,214,33.8,23.8,0
84708,220.45,10.66,-1,-1,-1,-1,0.38,754,544,-1,-1,2024-10-11 06:52:31.695,1,1,214,33.7,23.8,0
84709,218.88,10.65,-1,-1,-1,-1,0.36,762,552,-1,-1,2024-10-11 06:52:54.585,1,1,214,33.6,23.8,0
84710,228.07,10.72,-1,-1,-1,-1,0.36,770,558,-1,-1,2024-10-11 06:53:17.392,1,1,214,33.5,23.8,0
84711,224.85,10.69,-1,-1,-1,-1,0.36,777,566,-1,-1,2024-10-11 06:53:40.312,1,1,214,33.6,23.9,0
84712,220.95,10.68,-1,-1,-1,-1,0.36,782,575,-1,-1,2024-10-11 06:54:03.123,1,1,214,33.7,23.9,0
84713,222.15,10.64,-1,-1,-1,-1,0.37,789,583,-1,-1,2024-10-11 06:54:26.033,1,1,214,34.0,23.9,0
84714,222.78,10.65,-1,-1,-1,-1,0.36,796,589,-1,-1,2024-10-11 06:54:48.920,1,1,214,34.4,23.9,0
84715,220.59,10.61,-1,-1,-1,-1,0.36,802,597,-1,-1,2024-10-11 06:55:11.768,1,1,214,34.7,23.9,0
84716,219.55,10.65,-1,-1,-1,-1,0.36,803,606,-1,-1,2024-10-11 06:55:34.641,1,1,214,35.0,24.0,0
84717,223.9,10.64,-1,-1,-1,-1,0.36,797,614,-1,-1,2024-10-11 06:55:57.433,1,1,214,35.8,24.0,0
84718,226.96,10.63,-1,-1,-1,-1,0.36,794,620,-1,-1,2024-10-11 06:56:20.248,1,1,214,37.4,24.0,0
84719,221.69,10.61,-1,-1,-1,-1,0.36,798,628,-1,-1,2024-10-11 06:56:43.130,1,1,214,39.4,24.0,0
84720,229.92,10.63,-1,-1,-1,-1,0.36,802,636,-1,-1,2024-10-11 06:57:05.922,1,1,214,41.7,24.0,0
84721,221.86,10.6,-1,-1,-1,-1,0.36,795,654,-1,-1,2024-10-11 06:57:28.772,1,1,214,43.8,24.0,0
84722,218.17,10.59,-1,-1,-1,-1,0.36,798,653,-1,-1,2024-10-11 06:57:51.641,1,1,214,45.9,24.1,0
84723,220.16,10.59,-1,-1,-1,-1,0.36,797,648,-1,-1,2024-10-11 06:58:14.437,1,1,214,47.8,24.1,0
84724,225.72,10.61,-1,-1,-1,-1,0.36,798,650,-1,-1,2024-10-11 06:58:37.235,1,1,214,49.5,24.1,0
84725,217.38,10.61,-1,-1,-1,-1,0.36,801,649,-1,-1,2024-10-11 06:59:00.119,1,1,214,51.1,24.1,0
84726,220.35,10.59,-1,-1,-1,-1,0.36,802,648,-1,-1,2024-10-11 06:59:22.952,1,1,214,52.6,24.1,0
84727,223.02,10.57,-1,-1,-1,-1,0.36,800,649,-1,-1,2024-10-11 06:59:45.786,1,1,214,54.0,24.1,0
84728,219.77,6.39,-1,-1,-1,-1,0.36,797,650,-1,-1,2024-10-11 07:00:08.620,1,1,214,55.4,24.1,0
84729,699.35,29.76,-1,-1,-1,-1,0.36,796,648,-1,-1,2024-10-11 07:01:10.422,1,1,214,58.9,24.1,0
84730,344.46,12.42,-1,-1,-1,-1,0.36,796,649,-1,-1,2024-10-11 07:01:33.321,1,1,214,60.0,24.1,0
84731,262.09,6.58,-1,-1,-1,-1,0.36,798,651,-1,-1,2024-10-11 07:01:56.110,1,1,214,61.6,24.1,0
84732,231.49,4.33,-1,-1,-1,-1,0.36,801,649,-1,-1,2024-10-11 07:02:18.984,1,1,214,63.8,24.1,0
84733,226.5,4.3,-1,-1,-1,-1,0.36,802,648,-1,-1,2024-10-11 07:02:41.885,1,1,214,65.2,24.0,0
84734,223.71,4.3,-1,-1,-1,-1,0.36,795,648,-1,-1,2024-10-11 07:03:04.766,1,1,214,66.5,24.0,0
84735,219.61,6.39,-1,-1,-1,-1,0.36,795,649,-1,-1,2024-10-11 07:03:27.637,1,1,214,67.7,24.1,0
84736,221.17,10.6,-1,-1,-1,-1,0.36,797,651,-1,-1,2024-10-11 07:03:50.464,1,1,214,68.8,24.0,0
84737,220.58,10.6,-1,-1,-1,-1,0.36,799,649,-1,-1,2024-10-11 07:04:13.249,1,1,214,69.8,24.1,0
84738,219.38,10.61,-1,-1,-1,-1,0.36,802,648,-1,-1,2024-10-11 07:04:36.175,1,1,214,70.8,24.1,0
84739,221.25,10.63,-1,-1,-1,-1,0.36,802,651,-1,-1,2024-10-11 07:04:59.095,1,1,214,71.7,24.1,0
84740,220.46,10.6,-1,-1,-1,-1,0.35,800,649,-1,-1,2024-10-11 07:05:21.867,1,1,214,72.5,24.1,0
84741,223.04,4.28,-1,-1,-1,-1,0.36,796,648,-1,-1,2024-10-11 07:05:44.705,1,1,214,73.0,24.2,0
84742,220.74,0.24,-1,-1,-1,-1,0.36,796,650,-1,-1,2024-10-11 07:06:07.584,1,1,214,73.6,24.2,0
84743,220.28,10.6,-1,-1,-1,-1,0.36,797,650,-1,-1,2024-10-11 07:06:30.401,1,1,214,74.1,24.2,0
84744,219.84,10.6,-1,-1,-1,-1,0.36,799,648,-1,-1,2024-10-11 07:06:53.297,1,1,214,74.5,24.2,0
84745,217.23,10.59,-1,-1,-1,-1,0.36,802,649,-1,-1,2024-10-11 07:07:16.087,1,1,214,74.9,24.3,0
84746,218.67,10.59,-1,-1,-1,-1,0.36,802,651,-1,-1,2024-10-11 07:07:39.016,1,1,214,75.4,24.3,0
84747,219.28,6.42,-1,-1,-1,-1,0.35,799,648,-1,-1,2024-10-11 07:08:01.895,1,1,214,75.8,24.3,0
84748,218.9,4.28,-1,-1,-1,-1,0.35,796,648,-1,-1,2024-10-11 07:08:24.796,1,1,214,76.3,24.3,0
84749,226.58,4.29,-1,-1,-1,-1,0.36,795,651,-1,-1,2024-10-11 07:08:47.591,1,1,214,76.6,24.4,0
84750,221.59,4.31,-1,-1,-1,-1,0.36,796,649,-1,-1,2024-10-11 07:09:10.480,1,1,214,76.9,24.4,0
84751,220.75,10.59,-1,-1,-1,-1,0.36,799,648,-1,-1,2024-10-11 07:09:33.358,1,1,214,77.2,24.4,0
84752,219.56,10.57,-1,-1,-1,-1,0.35,801,650,-1,-1,2024-10-11 07:09:56.236,1,1,214,77.5,24.4,0
84753,220.56,10.72,-1,-1,-1,-1,0.36,803,649,-1,-1,2024-10-11 07:10:19.137,1,1,214,77.7,24.5,0
84754,222.06,10.69,-1,-1,-1,-1,0.35,801,648,-1,-1,2024-10-11 07:10:41.939,1,1,214,78.0,24.5,0
84755,231.15,0.27,-1,-1,-1,-1,0.36,797,649,-1,-1,2024-10-11 07:11:04.752,1,1,214,78.2,24.6,0
84756,225.82,4.33,-1,-1,-1,-1,0.35,795,650,-1,-1,2024-10-11 07:11:27.623,1,1,214,78.4,24.5,0
84757,227.4,4.31,-1,-1,-1,-1,0.36,796,648,-1,-1,2024-10-11 07:11:50.430,1,1,214,78.6,24.6,0
84758,221.76,6.47,-1,-1,-1,-1,0.36,798,649,-1,-1,2024-10-11 07:12:13.321,1,1,214,78.9,24.6,0
84759,225.35,10.7,-1,-1,-1,-1,0.36,801,651,-1,-1,2024-10-11 07:12:36.149,1,1,214,79.0,24.7,0
84760,224.72,10.7,-1,-1,-1,-1,0.36,803,649,-1,-1,2024-10-11 07:12:58.933,1,1,214,79.2,24.7,0
84761,225.51,6.47,-1,-1,-1,-1,0.35,802,647,-1,-1,2024-10-11 07:13:21.716,1,1,214,79.4,24.7,0
84762,220.28,10.67,-1,-1,-1,-1,0.36,798,650,-1,-1,2024-10-11 07:13:44.601,1,1,214,79.6,24.8,0
84763,227.45,4.32,-1,-1,-1,-1,0.35,795,650,-1,-1,2024-10-11 07:14:07.430,1,1,214,79.7,24.8,0
84764,227.77,4.35,-1,-1,-1,-1,0.36,795,648,-1,-1,2024-10-11 07:14:30.292,1,1,214,79.9,24.8,0
84765,219.23,10.73,-1,-1,-1,-1,0.35,797,649,-1,-1,2024-10-11 07:14:53.178,1,1,214,80.1,24.9,0
84766,226.73,10.7,-1,-1,-1,-1,0.36,799,651,-1,-1,2024-10-11 07:15:15.960,1,1,214,80.2,24.9,0
84767,226.89,6.46,-1,-1,-1,-1,0.35,802,648,-1,-1,2024-10-11 07:15:38.809,1,1,214,80.4,24.9,0
84768,220.96,10.69,-1,-1,-1,-1,0.35,802,648,-1,-1,2024-10-11 07:16:01.609,1,1,214,80.5,24.9,0
84769,222.9,10.68,-1,-1,-1,-1,0.35,800,651,-1,-1,2024-10-11 07:16:24.503,1,1,214,80.7,25.0,0
84770,231.34,0.3,-1,-1,-1,-1,0.35,796,649,-1,-1,2024-10-11 07:16:47.304,1,1,214,80.8,25.0,0
84771,224.48,4.33,-1,-1,-1,-1,0.36,795,648,-1,-1,2024-10-11 07:17:10.198,1,1,214,81.0,25.1,0
84772,220.51,4.34,-1,-1,-1,-1,0.36,796,650,-1,-1,2024-10-11 07:17:33.043,1,1,214,81.2,25.1,0
84773,222.13,6.47,-1,-1,-1,-1,0.36,798,650,-1,-1,2024-10-11 07:17:55.909,1,1,214,81.4,25.1,0
84774,800.17,29.69,-1,-1,-1,-1,0.35,801,648,-1,-1,2024-10-11 07:18:57.608,1,1,214,81.7,25.2,0
84775,560.1,9.11,-1,-1,-1,-1,0.35,802,650,-1,-1,2024-10-11 07:19:20.424,1,1,214,81.8,25.3,0
84776,370.35,4.53,-1,-1,-1,-1,0.35,801,650,-1,-1,2024-10-11 07:19:43.306,1,1,214,81.9,25.3,0
84777,261.89,4.33,-1,-1,-1,-1,0.35,798,648,-1,-1,2024-10-11 07:20:06.103,1,1,214,82.0,25.3,0
84778,237.43,0.26,-1,-1,-1,-1,0.35,796,649,-1,-1,2024-10-11 07:20:29.002,1,1,214,82.1,25.4,0
84779,223.03,10.71,-1,-1,-1,-1,0.35,800,650,-1,-1,2024-10-11 07:20:51.901,1,1,214,82.3,25.4,0
84780,219.08,10.69,-1,-1,-1,-1,0.35,802,650,-1,-1,2024-10-11 07:21:14.787,1,1,214,82.4,25.4,0
84781,222.51,10.1,-1,-1,-1,-1,0.35,802,648,-1,-1,2024-10-11 07:21:37.676,1,1,214,82.4,25.5,0
84782,219.64,6.45,-1,-1,-1,-1,0.35,800,650,-1,-1,2024-10-11 07:22:00.573,1,1,214,82.5,25.5,0
84783,221.47,4.32,-1,-1,-1,-1,0.35,796,649,-1,-1,2024-10-11 07:22:23.386,1,1,214,82.6,25.5,0
84784,223.88,4.33,-1,-1,-1,-1,0.35,795,648,-1,-1,2024-10-11 07:22:46.279,1,1,214,82.7,25.5,0
84785,226.49,0.25,-1,-1,-1,-1,0.35,797,650,-1,-1,2024-10-11 07:23:09.150,1,1,214,82.8,25.5,0
84786,220.81,10.67,-1,-1,-1,-1,0.35,798,649,-1,-1,2024-10-11 07:23:32.032,1,1,214,82.9,25.6,0
84787,222.21,10.67,-1,-1,-1,-1,0.35,801,648,-1,-1,2024-10-11 07:23:54.922,1,1,214,82.9,25.6,0
84788,222.16,6.46,-1,-1,-1,-1,0.35,802,650,-1,-1,2024-10-11 07:24:17.796,1,1,214,83.0,25.6,0
84789,222.94,10.7,-1,-1,-1,-1,0.35,800,651,-1,-1,2024-10-11 07:24:40.596,1,1,214,83.1,25.6,0
84790,228.74,9.46,-1,-1,-1,-1,0.35,797,648,-1,-1,2024-10-11 07:25:03.406,1,1,214,83.1,25.6,0
84791,226.3,4.33,-1,-1,-1,-1,0.35,795,648,-1,-1,2024-10-11 07:25:26.217,1,1,214,83.2,25.6,0
84792,222.57,0.31,-1,-1,-1,-1,0.35,796,651,-1,-1,2024-10-11 07:25:49.044,1,1,214,83.3,25.5,0
84793,222.5,10.73,-1,-1,-1,-1,0.35,798,649,-1,-1,2024-10-11 07:26:11.870,1,1,214,83.4,25.6,0
84794,221.82,10.72,-1,-1,-1,-1,0.36,801,648,-1,-1,2024-10-11 07:26:35.045,1,1,214,83.4,25.6,0
84795,227.74,6.48,-1,-1,-1,-1,0.35,802,650,-1,-1,2024-10-11 07:26:57.834,1,1,214,83.5,25.6,0
84796,224.75,10.7,-1,-1,-1,-1,0.35,801,649,-1,-1,2024-10-11 07:27:20.611,1,1,214,83.6,25.6,0
84797,222.32,10.69,-1,-1,-1,-1,0.35,798,648,-1,-1,2024-10-11 07:27:43.388,1,1,214,83.6,25.6,0
84798,222.92,0.37,-1,-1,-1,-1,0.35,796,650,-1,-1,2024-10-11 07:28:06.318,1,1,214,83.7,25.6,0
84799,223.61,4.33,-1,-1,-1,-1,0.35,796,650,-1,-1,2024-10-11 07:28:29.145,1,1,214,83.8,25.6,0
84800,223.88,4.33,-1,-1,-1,-1,0.36,797,648,-1,-1,2024-10-11 07:28:52.059,1,1,214,83.9,25.6,0
84801,222.51,10.7,-1,-1,-1,-1,0.35,800,650,-1,-1,2024-10-11 07:29:14.908,1,1,214,83.9,25.6,0
84802,219.53,6.47,-1,-1,-1,-1,0.35,802,651,-1,-1,2024-10-11 07:29:37.809,1,1,214,84.0,25.6,0
84803,220.18,10.68,-1,-1,-1,-1,0.35,801,648,-1,-1,2024-10-11 07:30:00.605,1,1,214,84.0,25.6,0
84804,217.39,10.66,-1,-1,-1,-1,0.35,798,648,-1,-1,2024-10-11 07:30:23.438,1,1,214,84.1,25.6,0
84805,218.17,0.27,-1,-1,-1,-1,0.35,796,651,-1,-1,2024-10-11 07:30:46.290,1,1,214,84.1,25.6,0
84806,220.6,4.32,-1,-1,-1,-1,0.35,795,649,-1,-1,2024-10-11 07:31:09.188,1,1,214,84.3,25.6,0
84807,223.44,4.32,-1,-1,-1,-1,0.35,797,648,-1,-1,2024-10-11 07:31:32.098,1,1,214,84.3,25.6,0
84808,219.18,10.68,-1,-1,-1,-1,0.35,800,649,-1,-1,2024-10-11 07:31:54.972,1,1,214,84.4,25.6,0
84809,218.15,6.45,-1,-1,-1,-1,0.35,802,651,-1,-1,2024-10-11 07:32:17.804,1,1,214,84.5,25.6,0
84810,224.42,10.66,-1,-1,-1,-1,0.35,802,648,-1,-1,2024-10-11 07:32:40.576,1,1,214,84.6,25.7,0
84811,220.9,10.65,-1,-1,-1,-1,0.35,800,648,-1,-1,2024-10-11 07:33:03.463,1,1,214,84.6,25.7,0
84812,221.6,6.44,-1,-1,-1,-1,0.35,796,650,-1,-1,2024-10-11 07:33:26.389,1,1,214,84.7,25.7,0
84813,222.18,4.32,-1,-1,-1,-1,0.35,794,649,-1,-1,2024-10-11 07:33:49.263,1,1,214,84.8,25.7,0
84814,223.09,4.29,-1,-1,-1,-1,0.35,795,648,-1,-1,2024-10-11 07:34:12.050,1,1,214,84.8,25.7,0
84815,220.55,4.31,-1,-1,-1,-1,0.35,797,651,-1,-1,2024-10-11 07:34:34.937,1,1,214,84.9,25.7,0
84816,222.89,6.45,-1,-1,-1,-1,0.35,800,650,-1,-1,2024-10-11 07:34:57.830,1,1,214,85.0,25.8,0
84817,223.32,10.62,-1,-1,-1,-1,0.35,802,648,-1,-1,2024-10-11 07:35:20.685,1,1,214,85.1,25.8,0
84818,219.17,10.6,-1,-1,-1,-1,0.35,802,650,-1,-1,2024-10-11 07:35:43.568,1,1,214,85.2,25.8,0
84819,807.15,28.15,-1,-1,-1,-1,0.35,799,650,-1,-1,2024-10-11 07:36:45.323,1,1,214,85.4,25.9,0
84820,428.85,7.86,-1,-1,-1,-1,0.35,796,648,-1,-1,2024-10-11 07:37:08.201,1,1,214,85.5,25.9,0
84821,268.34,6.63,-1,-1,-1,-1,0.35,795,649,-1,-1,2024-10-11 07:37:31.072,1,1,214,85.5,25.9,0
84822,228.66,6.42,-1,-1,-1,-1,0.35,796,651,-1,-1,2024-10-11 07:37:53.931,1,1,214,85.6,25.9,0
84823,221.6,10.6,-1,-1,-1,-1,0.35,798,648,-1,-1,2024-10-11 07:38:16.845,1,1,214,85.6,25.9,0
84824,220.99,10.61,-1,-1,-1,-1,0.35,801,650,-1,-1,2024-10-11 07:38:39.729,1,1,214,85.7,25.9,0
84825,223.26,6.39,-1,-1,-1,-1,0.35,798,647,-1,-1,2024-10-11 07:39:02.591,1,1,214,85.7,25.9,0
84826,221.44,4.29,-1,-1,-1,-1,0.35,796,649,-1,-1,2024-10-11 07:39:25.477,1,1,214,85.8,26.0,0
84827,222.1,4.24,-1,-1,-1,-1,0.35,796,651,-1,-1,2024-10-11 07:39:48.370,1,1,214,85.8,25.9,0
84828,220.1,4.24,-1,-1,-1,-1,0.35,797,649,-1,-1,2024-10-11 07:40:11.158,1,1,214,85.9,25.9,0
84829,223.17,6.36,-1,-1,-1,-1,0.35,799,648,-1,-1,2024-10-11 07:40:33.935,1,1,214,86.0,26.0,0
84830,218.44,10.49,-1,-1,-1,-1,0.35,802,650,-1,-1,2024-10-11 07:40:56.804,1,1,214,86.0,26.0,0
84831,222.03,10.54,-1,-1,-1,-1,0.35,802,650,-1,-1,2024-10-11 07:41:19.641,1,1,214,86.0,26.0,0
84832,226.46,10.59,-1,-1,-1,-1,0.35,799,648,-1,-1,2024-10-11 07:41:42.436,1,1,214,86.1,26.0,0
84833,224.06,0.29,-1,-1,-1,-1,0.35,796,649,-1,-1,2024-10-11 07:42:05.258,1,1,214,86.1,26.0,0
84834,224.12,4.31,-1,-1,-1,-1,0.35,795,651,-1,-1,2024-10-11 07:42:28.132,1,1,214,86.1,26.0,0
84835,222.81,4.29,-1,-1,-1,-1,0.35,797,647,-1,-1,2024-10-11 07:42:51.042,1,1,214,86.2,26.0,0
84836,221.17,6.42,-1,-1,-1,-1,0.35,799,647,-1,-1,2024-10-11 07:43:13.871,1,1,214,86.2,26.0,0
84837,218.33,10.62,-1,-1,-1,-1,0.35,801,650,-1,-1,2024-10-11 07:43:36.703,1,1,214,86.3,26.0,0
84838,217.38,10.6,-1,-1,-1,-1,0.35,802,651,-1,-1,2024-10-11 07:43:59.540,1,1,214,86.3,26.0,0
84839,224.08,10.61,-1,-1,-1,-1,0.35,800,648,-1,-1,2024-10-11 07:44:22.328,1,1,214,86.3,26.0,0
84840,222.36,6.39,-1,-1,-1,-1,0.35,797,648,-1,-1,2024-10-11 07:44:45.237,1,1,214,86.4,26.0,0
84841,221.29,4.27,-1,-1,-1,-1,0.35,795,650,-1,-1,2024-10-11 07:45:08.086,1,1,214,86.4,26.0,0
84842,223.94,4.26,-1,-1,-1,-1,0.35,796,649,-1,-1,2024-10-11 07:45:30.942,1,1,214,86.4,26.0,0
84843,229.56,6.42,-1,-1,-1,-1,0.35,798,648,-1,-1,2024-10-11 07:45:53.699,1,1,214,86.5,26.0,0
84844,219.83,10.59,-1,-1,-1,-1,0.35,801,650,-1,-1,2024-10-11 07:46:16.572,1,1,214,86.5,26.0,0
84845,217.99,10.53,-1,-1,-1,-1,0.35,802,650,-1,-1,2024-10-11 07:46:39.487,1,1,214,86.5,26.0,0
84846,222.88,6.37,-1,-1,-1,-1,0.35,800,648,-1,-1,2024-10-11 07:47:02.345,1,1,214,86.6,26.0,0
84847,219.13,6.37,-1,-1,-1,-1,0.35,797,649,-1,-1,2024-10-11 07:47:25.247,1,1,214,86.6,26.1,0
84848,219.61,4.26,-1,-1,-1,-1,0.35,795,651,-1,-1,2024-10-11 07:47:48.069,1,1,214,86.6,26.0,0
84849,219.12,4.26,-1,-1,-1,-1,0.35,796,649,-1,-1,2024-10-11 07:48:10.957,1,1,214,86.6,26.1,0
84850,222.27,0.29,-1,-1,-1,-1,0.35,798,648,-1,-1,2024-10-11 07:48:33.799,1,1,214,86.7,26.1,0
84851,224.31,10.65,-1,-1,-1,-1,0.35,800,650,-1,-1,2024-10-11 07:48:56.615,1,1,214,86.7,26.1,0
84852,221.72,10.63,-1,-1,-1,-1,0.35,802,649,-1,-1,2024-10-11 07:49:19.517,1,1,214,86.7,26.1,0
