pressure,reactor temperature,pre-reactor temperature,humidity,outlet temperature,label,number data
0.6,804,650,35.1,26.7,1.0,1849
0.58,800,650,34.3,26.7,1.0,1850
0.57,796,650,34.6,26.8,1.0,1851
0.57,797,650,35.0,26.8,1.0,1852
0.58,803,650,34.9,26.8,1.0,1853
0.57,803,650,34.2,26.7,1.0,1854
0.57,799,650,34.0,26.8,1.0,1855
0.57,795,650,34.4,26.7,1.0,1856
0.57,798,650,34.9,26.8,1.0,1857
0.57,804,650,34.6,26.8,1.0,1858
0.57,803,650,34.1,26.8,1.0,1859
0.57,799,650,33.9,26.8,1.0,1860
0.57,795,650,34.4,26.8,1.0,1861
0.57,800,650,34.7,26.8,1.0,1862
0.58,804,650,34.3,26.8,1.0,1863
0.58,802,650,33.7,26.8,1.0,1864
0.57,797,650,33.8,26.8,1.0,1865
0.57,796,650,34.3,26.8,1.0,1866
0.57,802,650,33.7,26.8,1.0,1867
0.57,797,650,33.7,26.8,1.0,1868
0.58,797,650,34.3,26.8,1.0,1869
0.57,801,650,34.3,26.8,1.0,1870
0.57,804,650,33.8,26.8,1.0,1871
0.57,800,650,33.5,26.8,1.0,1872
0.57,795,650,33.9,26.8,1.0,1873
0.57,797,650,34.4,26.9,1.0,1874
0.57,803,650,34.3,26.9,1.0,1875
0.57,804,650,33.7,26.8,1.0,1876
0.57,799,650,33.6,26.9,1.0,1877
0.58,795,650,34.1,26.9,1.0,1878
0.57,798,650,34.5,26.9,1.0,1879
0.57,804,650,34.3,26.9,1.0,1880
0.58,802,650,33.8,26.9,1.0,1881
0.57,798,650,33.7,26.9,1.0,1882
0.57,796,650,34.2,26.9,1.0,1883
0.57,800,650,34.5,26.9,1.0,1884
0.58,804,650,34.1,26.9,1.0,1885
0.57,802,650,33.7,26.9,1.0,1886
0.58,797,650,33.8,26.9,1.0,1887
0.57,796,650,34.3,26.9,1.0,1888
0.58,802,650,34.4,26.9,1.0,1889
0.57,804,650,33.8,26.9,1.0,1890
0.58,801,650,33.5,26.9,1.0,1891
0.58,796,650,33.8,26.9,1.0,1892
0.57,798,650,34.3,27.0,1.0,1893
0.58,803,650,34.1,26.9,1.0,1894
0.58,804,650,33.6,26.9,1.0,1895
0.57,799,650,33.4,27.0,1.0,1896
0.58,795,650,33.8,27.0,1.0,1897
0.58,799,650,34.2,27.0,1.0,1898
0.58,804,650,34.0,27.0,1.0,1899
0.58,803,650,33.4,27.0,1.0,1900
0.58,797,650,33.3,27.0,1.0,1901
0.57,796,650,33.9,27.0,1.0,1902
0.58,799,650,34.2,27.0,1.0,1903
0.58,804,650,33.7,27.0,1.0,1904
0.58,801,650,33.3,27.0,1.0,1905
0.58,796,650,33.4,27.0,1.0,1906
0.58,796,650,34.0,27.0,1.0,1907
0.58,801,650,34.1,27.0,1.0,1908
0.57,804,650,33.7,26.9,1.0,1909
0.58,800,650,33.3,26.9,1.0,1910
0.58,796,650,33.6,27.0,1.0,1911
0.57,804,650,33.7,26.9,1.0,1912
0.57,801,650,33.4,27.0,1.0,1913
0.57,796,650,33.6,27.0,1.0,1914
0.58,797,650,34.2,27.0,1.0,1915
0.58,803,650,34.2,27.0,1.0,1916
0.58,804,650,33.7,27.0,1.0,1917
0.58,800,650,33.5,27.0,1.0,1918
0.58,795,650,34.0,26.9,1.0,1919
0.58,799,650,34.4,27.0,1.0,1920
0.57,803,650,34.3,27.0,1.0,1921
0.58,803,650,33.8,27.0,1.0,1922
0.58,798,650,33.7,27.0,1.0,1923
0.58,796,650,34.2,27.0,1.0,1924
0.57,799,650,34.6,27.0,1.0,1925
0.58,804,650,34.3,27.0,1.0,1926
0.58,802,650,33.7,27.0,1.0,1927
0.57,796,650,33.8,27.0,1.0,1928
0.58,796,650,34.3,27.0,1.0,1929
0.58,801,650,34.4,27.0,1.0,1930
0.58,804,650,33.9,27.0,1.0,1931
0.58,800,650,33.5,27.0,1.0,1932
0.58,796,650,33.8,27.0,1.0,1933
0.58,797,650,34.3,27.0,1.0,1934
0.58,802,650,34.2,27.0,1.0,1935
0.58,803,650,33.7,27.0,1.0,1936
0.57,800,650,33.4,27.0,1.0,1937
0.58,796,650,33.9,27.0,1.0,1938
0.58,799,650,34.3,27.0,1.0,1939
0.58,804,650,34.0,27.0,1.0,1940
0.58,803,650,33.5,27.0,1.0,1941
0.58,798,650,33.4,27.0,1.0,1942
0.58,796,650,34.0,27.0,1.0,1943
0.58,800,650,34.2,27.0,1.0,1944
0.58,804,650,33.8,27.0,1.0,1945
0.58,802,650,33.3,27.0,1.0,1946
0.58,796,650,33.4,27.0,1.0,1947
0.58,796,650,34.0,27.0,1.0,1948
0.58,800,650,34.1,27.1,1.0,1949
0.58,804,650,33.7,27.0,1.0,1950
0.58,801,650,33.3,27.0,1.0,1951
0.58,796,650,33.5,27.0,1.0,1952
0.58,796,650,34.1,27.1,1.0,1953
0.58,802,650,34.1,27.1,1.0,1954
0.58,804,650,33.5,27.1,1.0,1955
0.58,799,650,33.3,27.1,1.0,1956
0.58,802,650,34.3,27.1,1.0,1957
0.58,804,650,33.7,27.1,1.0,1958
0.58,800,650,33.4,27.1,1.0,1959
0.58,796,650,33.8,27.1,1.0,1960
0.58,798,650,34.2,27.1,1.0,1961
0.58,803,650,34.1,27.1,1.0,1962
0.58,804,650,33.5,27.1,1.0,1963
0.58,799,650,33.3,27.1,1.0,1964
0.58,795,650,33.8,27.1,1.0,1965
0.58,799,650,34.1,27.1,1.0,1966
0.58,803,650,33.8,27.1,1.0,1967
0.58,802,650,33.3,27.1,1.0,1968
0.58,797,650,33.3,27.1,1.0,1969
0.58,796,650,33.9,27.1,1.0,1970
0.58,800,650,34.1,27.1,1.0,1971
0.58,804,650,33.7,27.1,1.0,1972
0.58,801,650,33.2,27.1,1.0,1973
0.58,796,650,33.4,27.1,1.0,1974
0.58,795,650,34.0,27.1,1.0,1975
0.57,800,650,34.2,27.1,1.0,1976
0.58,804,650,33.7,27.1,1.0,1977
0.58,801,650,33.3,27.1,1.0,1978
0.58,796,650,33.5,27.1,1.0,1979
0.58,797,650,34.1,27.1,1.0,1980
0.62,802,650,37.6,27.1,1.0,1981
0.62,804,650,36.1,27.1,1.0,1982
0.59,800,650,34.0,27.0,1.0,1983
0.59,795,650,34.1,27.0,1.0,1984
0.58,797,650,34.5,27.0,1.0,1985
0.58,803,650,34.3,27.0,1.0,1986
0.58,803,650,33.7,27.1,1.0,1987
0.58,799,650,33.5,27.0,1.0,1988
0.58,795,650,34.0,27.0,1.0,1989
0.58,799,650,34.3,27.0,1.0,1990
0.58,804,650,34.0,27.0,1.0,1991
0.58,803,650,33.4,27.0,1.0,1992
0.58,797,650,33.5,27.0,1.0,1993
0.58,796,650,34.0,27.0,1.0,1994
0.58,801,650,34.1,27.0,1.0,1995
0.58,804,650,33.7,27.0,1.0,1996
0.58,801,650,33.3,27.0,1.0,1997
0.58,796,650,33.5,27.0,1.0,1998
0.58,797,650,34.0,27.0,1.0,1999
0.58,802,650,34.0,27.0,1.0,2000
0.58,804,650,33.5,27.0,1.0,2001
0.58,796,650,34.1,27.0,1.0,2002
0.58,802,650,34.1,27.0,1.0,2003
0.58,804,650,33.6,27.0,1.0,2004
0.58,800,650,33.3,27.0,1.0,2005
0.58,796,650,33.6,27.0,1.0,2006
0.58,797,650,34.1,27.0,1.0,2007
0.58,803,650,34.0,27.0,1.0,2008
0.58,803,650,33.5,27.0,1.0,2009
0.58,799,650,33.3,27.0,1.0,2010
0.58,795,650,33.8,27.0,1.0,2011
0.58,799,650,34.3,27.0,1.0,2012
0.58,804,650,34.0,27.0,1.0,2013
0.58,802,650,33.6,27.0,1.0,2014
0.58,797,650,33.7,27.0,1.0,2015
0.58,796,650,34.2,27.0,1.0,2016
0.58,801,650,34.5,27.0,1.0,2017
0.58,804,650,34.1,27.0,1.0,2018
0.58,801,650,33.6,27.0,1.0,2019
0.58,796,650,33.8,27.0,1.0,2020
0.58,797,650,34.3,27.1,1.0,2021
0.58,801,650,34.4,27.0,1.0,2022
0.58,804,650,33.8,27.0,1.0,2023
0.58,800,650,33.5,27.0,1.0,2024
0.58,795,650,33.8,27.0,1.0,2025
0.58,797,650,34.3,27.0,1.0,2026
0.58,803,650,34.1,27.0,1.0,2027
0.58,803,650,33.6,27.0,1.0,2028
0.58,798,650,33.4,27.0,1.0,2029
0.58,796,650,33.8,27.1,1.0,2030
0.58,799,650,34.2,27.0,1.0,2031
0.58,804,650,33.9,27.1,1.0,2032
0.58,802,650,33.4,27.0,1.0,2033
0.58,798,650,33.4,27.0,1.0,2034
0.58,796,650,33.9,27.1,1.0,2035
0.58,801,650,34.1,27.1,1.0,2036
0.58,804,650,33.6,27.1,1.0,2037
0.58,802,650,33.2,27.1,1.0,2038
0.58,796,650,33.4,27.1,1.0,2039
0.58,797,650,34.0,27.1,1.0,2040
0.58,803,650,33.9,27.1,1.0,2041
0.58,804,650,33.4,27.1,1.0,2042
0.58,800,650,33.1,27.1,1.0,2043
0.58,795,650,33.5,27.1,1.0,2044
0.58,798,650,34.0,27.1,1.0,2045
0.58,803,650,33.8,27.1,1.0,2046
0.58,795,650,33.5,27.1,1.0,2047
0.58,797,650,34.0,27.1,1.0,2048
0.58,803,650,33.8,27.1,1.0,2049
0.58,803,650,33.3,27.1,1.0,2050
0.58,798,650,33.2,27.2,1.0,2051
0.58,795,650,33.7,27.1,1.0,2052
0.58,799,650,34.1,27.2,1.0,2053
0.58,804,650,33.7,27.2,1.0,2054
0.58,802,650,33.2,27.2,1.0,2055
0.58,798,650,33.3,27.2,1.0,2056
0.58,796,650,34.0,27.2,1.0,2057
0.58,801,650,34.2,27.2,1.0,2058
0.58,804,650,33.7,27.2,1.0,2059
0.58,802,650,33.2,27.2,1.0,2060
0.58,796,650,33.5,27.2,1.0,2061
0.58,796,650,34.0,27.2,1.0,2062
0.58,802,650,34.1,27.2,1.0,2063
0.58,804,650,33.5,27.2,1.0,2064
0.58,801,650,33.2,27.2,1.0,2065
0.59,796,650,33.5,27.2,1.0,2066
0.58,798,650,34.0,27.2,1.0,2067
0.58,802,650,34.0,27.2,1.0,2068
0.58,804,650,33.4,27.2,1.0,2069
0.58,799,650,33.2,27.2,1.0,2070
0.58,795,650,33.7,27.2,1.0,2071
0.59,797,650,34.1,27.2,1.0,2072
0.58,803,650,33.9,27.2,1.0,2073
0.59,803,650,33.3,27.2,1.0,2074
0.59,798,650,33.2,27.2,1.0,2075
0.59,795,650,33.7,27.2,1.0,2076
0.58,799,650,34.0,27.2,1.0,2077
0.58,804,650,33.6,27.2,1.0,2078
0.58,802,650,33.1,27.2,1.0,2079
0.59,797,650,33.2,27.2,1.0,2080
0.58,796,650,33.7,27.2,1.0,2081
0.58,801,650,33.9,27.2,1.0,2082
0.58,804,650,33.5,27.1,1.0,2083
0.58,800,650,33.1,27.1,1.0,2084
0.59,796,650,33.4,27.2,1.0,2085
0.58,797,650,34.0,27.1,1.0,2086
0.58,802,650,34.1,27.1,1.0,2087
0.58,803,650,33.5,27.1,1.0,2088
0.58,800,650,33.3,27.1,1.0,2089
0.59,795,650,33.8,27.1,1.0,2090
0.58,804,650,33.6,27.1,1.0,2091
0.59,800,650,33.3,27.1,1.0,2092
0.59,795,650,33.7,27.1,1.0,2093
0.58,797,650,34.2,27.1,1.0,2094
0.59,803,650,34.1,27.1,1.0,2095
0.59,803,650,33.4,27.1,1.0,2096
0.59,798,650,33.3,27.1,1.0,2097
0.58,795,650,33.8,27.1,1.0,2098
0.59,800,650,34.1,27.1,1.0,2099
0.58,804,650,33.7,27.1,1.0,2100
0.58,802,650,33.2,27.1,1.0,2101
0.59,797,650,33.3,27.1,1.0,2102
0.58,796,650,33.9,27.1,1.0,2103
0.58,800,650,34.1,27.1,1.0,2104
0.59,804,650,33.7,27.1,1.0,2105
0.58,801,650,33.2,27.1,1.0,2106
0.58,796,650,33.4,27.1,1.0,2107
0.59,796,650,34.0,27.1,1.0,2108
0.59,802,650,34.1,27.1,1.0,2109
0.59,804,650,33.5,27.1,1.0,2110
0.58,800,650,33.2,27.1,1.0,2111
0.58,796,650,33.5,27.1,1.0,2112
0.58,797,650,34.0,27.1,1.0,2113
0.59,803,650,33.9,27.1,1.0,2114
0.58,803,650,33.2,27.1,1.0,2115
0.59,800,650,33.1,27.1,1.0,2116
0.59,795,650,33.6,27.1,1.0,2117
0.58,799,650,34.0,27.1,1.0,2118
0.59,804,650,33.8,27.1,1.0,2119
0.58,803,650,33.2,27.1,1.0,2120
0.59,798,650,33.2,27.1,1.0,2121
0.62,796,650,36.9,27.2,1.0,2122
0.61,800,650,35.2,27.1,1.0,2123
0.6,804,650,34.1,27.1,1.0,2124
0.59,802,650,33.5,27.1,1.0,2125
0.59,796,650,33.6,27.1,1.0,2126
0.59,797,650,34.2,27.1,1.0,2127
0.58,801,650,34.2,27.1,1.0,2128
0.59,804,650,33.6,27.1,1.0,2129
0.59,800,650,33.3,27.1,1.0,2130
0.59,795,650,33.7,27.1,1.0,2131
0.59,799,650,34.2,27.1,1.0,2132
0.58,803,650,34.0,27.1,1.0,2133
0.59,803,650,33.4,27.1,1.0,2134
0.59,798,650,33.3,27.1,1.0,2135
0.58,803,650,34.1,27.1,1.0,2136
0.59,803,650,33.5,27.1,1.0,2137
0.59,799,650,33.3,27.1,1.0,2138
0.59,795,650,33.9,27.1,1.0,2139
0.59,799,650,34.3,27.1,1.0,2140
0.59,804,650,34.0,27.1,1.0,2141
0.59,803,650,33.4,27.1,1.0,2142
0.59,797,650,33.5,27.1,1.0,2143
0.59,796,650,34.1,27.1,1.0,2144
0.59,801,650,34.3,27.1,1.0,2145
0.59,804,650,33.8,27.1,1.0,2146
0.59,801,650,33.4,27.1,1.0,2147
0.59,796,650,33.7,27.1,1.0,2148
0.58,797,650,34.3,27.1,1.0,2149
0.59,801,650,34.3,27.1,1.0,2150
0.59,804,650,33.7,27.1,1.0,2151
0.59,800,650,33.4,27.1,1.0,2152
0.59,795,650,33.8,27.1,1.0,2153
0.59,797,650,34.3,27.1,1.0,2154
0.59,803,650,34.1,27.1,1.0,2155
0.59,803,650,33.5,27.0,1.0,2156
0.59,798,650,33.4,27.1,1.0,2157
0.59,795,650,33.9,27.1,1.0,2158
0.59,799,650,34.3,27.1,1.0,2159
0.59,804,650,33.9,27.1,1.0,2160
0.59,802,650,33.4,27.1,1.0,2161
0.59,796,650,33.4,27.1,1.0,2162
0.59,796,650,34.0,27.1,1.0,2163
0.59,801,650,34.1,27.1,1.0,2164
0.59,804,650,33.6,27.0,1.0,2165
0.59,800,650,33.3,27.1,1.0,2166
0.59,796,650,33.5,27.1,1.0,2167
0.59,797,650,34.1,27.0,1.0,2168
0.59,802,650,34.1,27.1,1.0,2169
0.59,803,650,33.5,27.0,1.0,2170
0.59,800,650,33.3,27.1,1.0,2171
0.59,795,650,33.8,27.1,1.0,2172
0.59,798,650,34.3,27.0,1.0,2173
0.59,804,650,34.1,27.1,1.0,2174
0.59,804,650,33.5,27.1,1.0,2175
0.59,799,650,33.3,27.1,1.0,2176
0.59,795,650,33.9,27.1,1.0,2177
0.59,799,650,34.2,27.1,1.0,2178
0.59,803,650,33.9,27.0,1.0,2179
0.59,802,650,33.3,27.1,1.0,2180
0.6,798,650,34.2,27.0,1.0,2181
0.59,804,650,33.9,27.1,1.0,2182
0.59,803,650,33.3,27.1,1.0,2183
0.6,797,650,33.3,27.1,1.0,2184
0.59,795,650,33.8,27.1,1.0,2185
0.59,799,650,34.2,27.1,1.0,2186
0.59,803,650,33.8,27.0,1.0,2187
0.59,801,650,33.3,27.0,1.0,2188
0.59,797,650,33.4,27.1,1.0,2189
0.59,796,650,34.0,27.0,1.0,2190
0.59,801,650,34.2,27.0,1.0,2191
0.59,804,650,33.7,27.0,1.0,2192
0.6,801,650,33.3,27.1,1.0,2193
0.6,796,650,33.6,27.1,1.0,2194
0.59,797,650,34.1,27.1,1.0,2195
0.6,803,650,34.1,27.1,1.0,2196
0.6,804,650,33.5,27.1,1.0,2197
0.6,800,650,33.3,27.1,1.0,2198
0.6,795,650,33.7,27.1,1.0,2199
0.6,799,650,34.1,27.1,1.0,2200
0.59,803,650,33.9,27.1,1.0,2201
0.59,803,650,33.2,27.1,1.0,2202
0.6,798,650,33.1,27.0,1.0,2203
0.59,796,650,33.7,27.1,1.0,2204
0.59,799,650,34.0,27.0,1.0,2205
0.59,804,650,33.7,27.1,1.0,2206
0.59,802,650,33.2,27.0,1.0,2207
0.59,796,650,33.2,27.0,1.0,2208
0.6,796,650,33.8,27.0,1.0,2209
0.59,800,650,34.1,27.0,1.0,2210
0.59,804,650,33.5,27.0,1.0,2211
0.6,801,650,33.1,27.0,1.0,2212
0.59,796,650,33.3,27.0,1.0,2213
0.59,795,650,33.9,27.0,1.0,2214
0.59,801,650,34.0,27.0,1.0,2215
0.6,804,650,33.4,27.0,1.0,2216
0.59,801,650,33.1,27.0,1.0,2217
0.59,796,650,33.4,27.0,1.0,2218
0.59,797,650,34.0,27.0,1.0,2219
0.59,803,650,33.9,27.0,1.0,2220
0.59,804,650,33.3,27.1,1.0,2221
0.6,799,650,33.2,27.0,1.0,2222
0.59,795,650,33.7,27.0,1.0,2223
0.59,799,650,34.1,27.0,1.0,2224
0.59,803,650,33.8,27.0,1.0,2225
0.59,795,650,33.6,27.0,1.0,2226
0.59,798,650,34.0,27.0,1.0,2227
0.59,803,650,33.8,27.0,1.0,2228
0.59,802,650,33.3,27.0,1.0,2229
0.6,797,650,33.2,27.0,1.0,2230
0.59,795,650,33.8,27.0,1.0,2231
0.59,799,650,34.0,27.0,1.0,2232
0.6,804,650,33.6,27.0,1.0,2233
0.6,801,650,33.1,27.0,1.0,2234
0.59,797,650,33.2,27.0,1.0,2235
0.59,796,650,33.8,27.0,1.0,2236
0.59,801,650,34.0,27.0,1.0,2237
0.59,804,650,33.4,27.0,1.0,2238
0.6,801,650,33.1,27.0,1.0,2239
0.6,796,650,33.4,27.0,1.0,2240
0.6,797,650,33.9,27.0,1.0,2241
0.59,803,650,33.8,27.0,1.0,2242
0.6,804,650,33.3,27.0,1.0,2243
0.59,800,650,33.1,27.0,1.0,2244
0.6,795,650,33.5,27.0,1.0,2245
0.6,799,650,34.0,27.0,1.0,2246
0.59,803,650,33.8,27.0,1.0,2247
0.6,803,650,33.2,27.0,1.0,2248
0.59,798,650,33.2,27.0,1.0,2249
0.6,796,650,33.7,27.0,1.0,2250
0.6,799,650,34.0,27.0,1.0,2251
0.6,804,650,33.7,27.0,1.0,2252
0.6,802,650,33.2,27.0,1.0,2253
0.6,796,650,33.3,27.0,1.0,2254
0.59,796,650,33.9,27.0,1.0,2255
0.59,801,650,34.0,27.0,1.0,2256
0.6,804,650,33.5,27.0,1.0,2257
0.6,800,650,33.1,27.0,1.0,2258
0.6,796,650,33.4,27.0,1.0,2259
0.6,797,650,33.9,27.0,1.0,2260
0.59,803,650,33.8,27.0,1.0,2261
0.6,803,650,33.2,27.0,1.0,2262
0.6,800,650,33.0,27.0,1.0,2263
0.6,795,650,33.5,27.0,1.0,2264
0.6,799,650,33.9,27.0,1.0,2265
0.59,803,650,33.7,27.0,1.0,2266
0.6,803,650,33.2,27.0,1.0,2267
0.6,798,650,33.2,27.0,1.0,2268
0.6,796,650,33.8,27.0,1.0,2269
0.6,800,650,34.1,27.0,1.0,2270
0.6,804,650,33.7,27.1,1.0,2271
0.6,796,650,33.8,27.0,1.0,2272
0.6,799,650,34.1,27.0,1.0,2273
0.6,804,650,33.7,27.0,1.0,2274
0.6,801,650,33.2,27.0,1.0,2275
0.6,796,650,33.3,27.0,1.0,2276
0.6,796,650,34.0,27.0,1.0,2277
0.6,801,650,34.0,27.0,1.0,2278
0.6,804,650,33.5,27.0,1.0,2279
0.6,800,650,33.1,27.0,1.0,2280
0.6,796,650,33.4,27.0,1.0,2281
0.6,797,650,33.9,27.0,1.0,2282
0.6,803,650,33.7,27.0,1.0,2283
0.6,803,650,33.2,27.0,1.0,2284
0.6,800,650,33.0,27.0,1.0,2285
0.6,795,650,33.4,27.0,1.0,2286
0.6,798,650,33.9,27.0,1.0,2287
0.6,804,650,33.6,27.0,1.0,2288
0.6,802,650,33.1,27.0,1.0,2289
0.6,798,650,33.1,27.0,1.0,2290
0.6,796,650,33.7,27.0,1.0,2291
0.6,800,650,33.9,27.0,1.0,2292
0.6,804,650,33.5,27.0,1.0,2293
0.6,802,650,33.1,27.0,1.0,2294
0.6,796,650,33.2,26.9,1.0,2295
0.6,797,650,33.8,27.0,1.0,2296
0.6,802,650,33.9,27.0,1.0,2297
0.6,804,650,33.3,27.0,1.0,2298
0.62,800,650,33.3,27.1,1.0,2299
0.63,796,650,35.2,27.0,1.0,2300
0.61,798,650,34.4,27.0,1.0,2301
0.61,803,650,34.0,27.0,1.0,2302
0.61,803,650,33.4,27.0,1.0,2303
0.61,798,650,33.2,27.0,1.0,2304
0.6,796,650,33.7,27.0,1.0,2305
0.6,799,650,34.0,27.0,1.0,2306
0.6,804,650,33.6,27.1,1.0,2307
0.6,802,650,33.0,27.1,1.0,2308
0.6,796,650,33.1,27.1,1.0,2309
0.6,795,650,33.7,27.1,1.0,2310
0.6,800,650,33.9,27.1,1.0,2311
0.6,804,650,33.5,27.1,1.0,2312
0.6,801,650,33.1,27.1,1.0,2313
0.6,796,650,33.3,27.0,1.0,2314
0.6,796,650,33.8,27.1,1.0,2315
0.6,802,650,33.8,27.1,1.0,2316
0.6,796,650,33.1,27.1,1.0,2317
0.6,797,650,33.7,27.1,1.0,2318
0.6,802,650,33.8,27.1,1.0,2319
0.6,804,650,33.3,27.1,1.0,2320
0.6,800,650,33.0,27.1,1.0,2321
0.6,795,650,33.3,27.1,1.0,2322
0.6,798,650,33.9,27.1,1.0,2323
0.6,802,650,33.8,27.1,1.0,2324
0.6,804,650,33.2,27.1,1.0,2325
0.6,799,650,33.0,27.1,1.0,2326
0.6,795,650,33.4,27.1,1.0,2327
0.6,798,650,33.9,27.1,1.0,2328
0.6,804,650,33.6,27.1,1.0,2329
0.6,803,650,33.1,27.1,1.0,2330
0.6,797,650,33.0,27.1,1.0,2331
0.6,795,650,33.5,27.1,1.0,2332
0.6,799,650,33.8,27.1,1.0,2333
0.6,804,650,33.4,27.1,1.0,2334
0.61,802,650,32.9,27.2,1.0,2335
0.6,798,650,32.9,27.1,1.0,2336
0.6,796,650,33.5,27.1,1.0,2337
0.6,800,650,33.7,27.1,1.0,2338
0.6,804,650,33.3,27.1,1.0,2339
0.6,802,650,32.9,27.1,1.0,2340
0.6,796,650,33.0,27.1,1.0,2341
0.6,797,650,33.6,27.1,1.0,2342
0.6,802,650,33.7,27.1,1.0,2343
0.6,804,650,33.1,27.1,1.0,2344
0.61,800,650,32.9,27.1,1.0,2345
0.6,795,650,33.2,27.1,1.0,2346
0.6,798,650,33.7,27.1,1.0,2347
0.6,802,650,33.6,27.1,1.0,2348
0.6,803,650,33.0,27.1,1.0,2349
0.61,798,650,33.0,27.1,1.0,2350
0.6,796,650,33.4,27.1,1.0,2351
0.6,799,650,33.9,27.1,1.0,2352
0.61,804,650,33.5,27.1,1.0,2353
0.6,802,650,33.0,27.1,1.0,2354
0.6,796,650,33.1,27.1,1.0,2355
0.6,795,650,33.7,27.1,1.0,2356
0.61,800,650,33.9,27.1,1.0,2357
0.6,804,650,33.4,27.1,1.0,2358
0.6,801,650,33.0,27.1,1.0,2359
0.6,796,650,33.2,27.1,1.0,2360
0.6,796,650,33.7,27.1,1.0,2361
0.61,802,650,32.9,27.1,1.0,2362
0.6,796,650,33.1,27.1,1.0,2363
0.6,797,650,33.7,27.1,1.0,2364
0.6,803,650,33.7,27.1,1.0,2365
0.6,804,650,33.1,27.1,1.0,2366
0.61,800,650,32.8,27.1,1.0,2367
0.61,795,650,33.1,27.1,1.0,2368
0.61,798,650,33.6,27.1,1.0,2369
0.6,802,650,33.4,27.1,1.0,2370
0.61,804,650,32.9,27.1,1.0,2371
0.6,799,650,32.8,27.1,1.0,2372
0.6,795,650,33.2,27.1,1.0,2373
0.6,800,650,33.6,27.1,1.0,2374
0.6,804,650,33.3,27.1,1.0,2375
0.6,803,650,32.8,27.1,1.0,2376
0.6,797,650,32.9,27.1,1.0,2377
0.6,796,650,33.4,27.1,1.0,2378
0.6,800,650,33.7,27.1,1.0,2379
0.6,804,650,33.3,27.1,1.0,2380
0.6,801,650,32.9,27.1,1.0,2381
0.6,796,650,33.2,27.1,1.0,2382
0.6,796,650,33.7,27.1,1.0,2383
0.6,802,650,33.9,27.1,1.0,2384
0.6,804,650,33.3,27.1,1.0,2385
0.6,799,650,33.1,27.1,1.0,2386
0.6,796,650,33.4,27.1,1.0,2387
0.6,798,650,33.9,27.1,1.0,2388
0.6,804,650,33.8,27.1,1.0,2389
0.6,803,650,33.2,27.1,1.0,2390
0.6,799,650,33.1,27.1,1.0,2391
0.6,795,650,33.5,27.1,1.0,2392
0.6,800,650,33.9,27.1,1.0,2393
0.6,804,650,33.4,27.1,1.0,2394
0.6,803,650,32.9,27.1,1.0,2395
0.6,797,650,33.0,27.2,1.0,2396
0.6,796,650,33.6,27.1,1.0,2397
0.6,802,650,33.8,27.2,1.0,2398
0.6,804,650,33.2,27.2,1.0,2399
0.61,801,650,32.9,27.2,1.0,2400
0.6,796,650,33.1,27.1,1.0,2401
0.6,797,650,33.7,27.1,1.0,2402
0.6,802,650,33.7,27.1,1.0,2403
0.6,804,650,33.1,27.1,1.0,2404
0.61,800,650,32.8,27.1,1.0,2405
0.61,802,650,33.7,27.1,1.0,2406
0.61,804,650,33.2,27.1,1.0,2407
0.61,799,650,32.9,27.1,1.0,2408
0.61,796,650,33.2,27.1,1.0,2409
0.61,798,650,33.7,27.1,1.0,2410
0.61,804,650,33.5,27.1,1.0,2411
0.61,803,650,32.9,27.1,1.0,2412
0.61,799,650,32.9,27.1,1.0,2413
0.61,795,650,33.4,27.1,1.0,2414
0.61,800,650,33.8,27.1,1.0,2415
0.61,804,650,33.4,27.1,1.0,2416
0.61,803,650,32.9,27.1,1.0,2417
0.61,797,650,33.0,27.1,1.0,2418
0.61,796,650,33.6,27.1,1.0,2419
0.61,802,650,33.7,27.1,1.0,2420
0.61,804,650,33.2,27.1,1.0,2421
0.61,801,650,32.9,27.0,1.0,2422
0.61,796,650,33.1,27.1,1.0,2423
0.61,798,650,33.7,27.0,1.0,2424
0.61,802,650,33.6,27.1,1.0,2425
0.61,804,650,33.0,27.1,1.0,2426
0.61,799,650,32.8,27.1,1.0,2427
0.61,795,650,33.2,27.0,1.0,2428
0.61,797,650,33.7,27.1,1.0,2429
0.61,803,650,33.5,27.1,1.0,2430
0.61,803,650,32.9,27.0,1.0,2431
0.61,798,650,32.8,27.0,1.0,2432
0.61,795,650,33.3,27.0,1.0,2433
0.61,800,650,33.7,27.0,1.0,2434
0.61,804,650,33.3,27.0,1.0,2435
0.61,802,650,32.8,27.0,1.0,2436
0.61,797,650,33.0,27.0,1.0,2437
0.61,796,650,33.6,27.1,1.0,2438
0.61,801,650,33.7,27.0,1.0,2439
0.62,804,650,33.2,27.1,1.0,2440
0.62,801,650,32.8,27.1,1.0,2441
0.61,796,650,33.1,27.0,1.0,2442
0.61,797,650,33.6,27.0,1.0,2443
0.61,803,650,33.6,27.1,1.0,2444
0.61,804,650,33.0,27.1,1.0,2445
0.61,800,650,32.8,27.1,1.0,2446
0.61,795,650,33.2,27.1,1.0,2447
0.61,798,650,33.7,27.1,1.0,2448
0.61,804,650,33.6,27.1,1.0,2449
0.61,804,650,33.0,27.1,1.0,2450
0.61,797,650,33.7,27.0,1.0,2451
0.61,803,650,33.6,27.0,1.0,2452
0.61,804,650,33.1,27.0,1.0,2453
0.61,799,650,32.8,27.0,1.0,2454
0.61,795,650,33.3,27.0,1.0,2455
